,Train_loss,Val_loss,,
62707,0.33836934,0.76997375,,
62708,0.40486616,1.046287,,
62709,0.32283953,0.9893031,,
62710,0.44917032,0.7548487,,
62711,1.2032125,0.66598886,,
62712,0.66359305,1.0104911,,
62713,0.251024,0.5412405,,
62714,0.31266686,0.97547835,,
62715,0.27316114,1.1662035,,
62716,0.1385296,1.0939343,,
62717,0.15349166,0.6257994,,
62718,0.8121523,0.8841201,,
62719,0.79402393,1.0100098,,
62720,0.33657226,0.9013991,,
62721,0.10379608,0.6418966,,
62722,0.34234595,0.7721399,,
62723,0.16417697,0.9207864,,
62724,0.14027902,0.946138,,
62725,0.19509947,0.7520114,,
62726,0.53487325,1.110033,,
62727,0.15201762,0.61730456,,
62728,0.32195824,1.169094,,
62729,0.24662387,0.5373945,,
62730,0.29199657,0.7471497,,
62731,0.21145122,0.99582195,,
62732,0.48065925,0.98651206,,
62733,0.14185973,0.78871894,,
62734,0.18190792,0.502309,,
62735,0.21300076,0.64959544,,
62736,0.09419941,0.49142224,,
62737,0.2080094,0.5340574,,
62738,0.07287878,0.79737496,,
62739,0.15094776,0.61434644,,
62740,0.31465697,0.918275,,
62741,0.41149092,0.91569936,,
62742,0.41704118,0.60298854,,
62743,0.43723893,1.1110975,,
62744,0.84126484,1.0409411,,
62745,0.40490413,0.7952093,,
62746,0.22244327,0.49200052,,
62747,0.3401097,1.06678,,
62748,0.39877543,0.9764273,,
62749,0.11544758,0.61972064,,
62750,0.21022378,0.70822024,,
62751,0.22624645,1.0168073,,
62752,0.13201328,0.5464949,,
62753,0.19153056,0.5620253,,
62754,0.25598451,1.1430204,,
62755,0.13762124,0.5628778,,
62756,0.07872605,0.885436,,
62757,0.08618967,0.7003667,,
62758,0.75939226,0.76166093,,
62759,0.16089377,0.8367474,,
62760,0.3965826,1.0446315,,
62761,0.25123733,1.0642712,,
62762,0.25004047,0.69751495,,
62763,0.10981245,0.8016155,,
62764,0.27241075,0.589563,,
62765,0.13398892,0.7838429,,
62766,0.5293173,0.8248686,,
62767,0.4840574,0.8287066,,
62768,0.36604118,0.79040384,,
62769,0.33726597,0.5672461,,
62770,0.13410869,0.87216276,,
62771,0.14002003,0.55331534,,
62772,0.3558168,1.172013,,
62773,0.20354849,1.1174452,,
62774,0.70720696,0.7203698,,
62775,0.19069538,0.5311765,,
62776,0.3803671,0.5946442,,
62777,0.8412765,1.0026531,,
62778,0.16306272,0.92957234,,
62779,0.28120935,0.6125499,,
62780,0.20943664,0.9852903,,
62781,0.25788876,0.4727691,,
62782,0.48898265,0.73808885,,
62783,0.19850735,0.59586847,,
62784,0.21943073,0.5690044,,
62785,0.18701655,0.83464026,,
62786,0.112864986,0.51101375,,
62787,0.17127657,0.74461,,
62788,0.20314917,0.7170632,,
62789,0.28259662,0.7008482,,
62790,0.12982717,0.9062149,,
62791,0.2279591,0.9482142,,
62792,0.22268435,1.0612528,,
62793,0.43253618,0.56977934,,
62794,0.13867092,0.6109148,,
62795,0.60884154,0.8057916,,
62796,0.15840298,0.7167896,,
62797,0.4989495,1.2289294,,
62798,0.09136075,0.48527414,,
62799,0.5122916,0.6904689,,
62800,0.11806532,0.73376817,,
62801,0.20743296,0.60135275,,
62802,0.13054053,0.82094955,,
62803,0.211683,0.8473786,,
62804,0.2299256,0.80441135,,
62805,0.44618696,1.1658663,,
62806,0.41242957,0.7454571,,
62807,0.18170744,0.73744595,,
62808,0.06439434,0.8477663,,
62809,0.21755636,0.68516105,,
62810,0.14684075,0.50552773,,
62811,0.30712828,0.61769426,,
62812,0.22358799,0.8514396,,
62813,0.23015498,0.6968736,,
62814,0.06458649,0.5892558,,
62815,0.16801167,0.6275536,,
62816,0.42193303,0.5293843,,
62817,0.24520063,0.5904202,,
62818,0.23211804,0.8036184,,
62819,0.20137855,0.856889,,
62820,0.253158,0.9713382,,
62821,0.2671516,0.73465836,,
62822,0.19973306,0.94960916,,
62823,1.7609695,1.043328,,
62824,0.26333687,0.78812003,,
62825,0.22375445,0.76881474,,
62826,0.19858961,0.8208134,,
62827,0.30103636,0.99460524,,
62828,0.41499668,0.687538,,
62829,0.59600496,1.1033728,,
62830,0.11578168,0.7101698,,
62831,0.200246,0.6369811,,
62832,0.42821902,0.9050056,,
62833,0.36972517,0.8808048,,
62834,0.22640388,1.1563911,,
62835,0.3325988,1.2760684,,
62836,0.14974938,0.8408985,,
62837,0.1520705,0.66689456,,
62838,0.22931573,0.8005414,,
62839,0.17873101,0.61371773,,
62840,0.14933197,0.7761501,,
62841,0.46370107,0.8440852,,
62842,0.4395257,1.0745847,,
62843,0.5798591,1.1922823,,
62844,0.10243271,0.6713082,,
62845,0.07186471,0.6040289,,
62846,0.3589749,0.9516661,,
62847,0.52404106,1.0651615,,
62848,0.18627976,0.8587556,,
62849,0.48334098,1.1057187,,
62850,0.17195237,0.73450077,,
62851,0.43334532,1.0085305,,
62852,0.34847507,0.6829988,,
62853,0.40272385,0.95693934,,
62854,0.40699232,0.8093464,,
62855,0.1722502,0.64040184,,
62856,0.42589113,0.9324603,,
62857,0.38129354,0.85584253,,
62858,0.22091901,0.5369251,,
62859,0.35710806,0.9975486,,
62860,0.5482614,1.0940418,,
62861,0.34982342,0.58606696,,
62862,0.18728212,0.6596894,,
62863,0.23319295,0.9514859,,
62864,0.052767366,0.67868686,,
62865,0.2076612,0.5674752,,
62866,0.5724063,0.8636636,,
62867,0.1879372,0.6796516,,
62868,0.16370285,0.662565,,
62869,0.22522259,0.689185,,
62870,0.18907654,0.6200163,,
62871,0.24568537,0.52493614,,
62872,0.076489836,0.6880431,,
62873,0.15012509,0.6019032,,
62874,0.087838255,0.59450316,,
62875,0.3565347,0.6411518,,
62876,0.12511575,0.67862856,,
62877,0.27045003,0.9588217,,
62878,0.40201592,0.57605433,,
62879,0.31999406,0.68108,,
62880,0.5012663,0.94778484,,
62881,0.37611818,0.6274765,,
62882,0.34932673,0.74611425,,
62883,0.30464178,0.6160986,,
62884,0.19432423,0.58853495,,
62885,0.31229773,0.63050973,,
62886,0.45874152,0.7813746,,
62887,0.7625737,0.84510875,,
62888,0.1067053,0.79642296,,
62889,0.43519887,0.7819328,,
62890,0.25790974,0.73027563,,
62891,0.18051815,1.0305709,,
62892,0.15999997,0.7425856,,
62893,0.114190936,0.80581725,,
62894,0.33080548,0.9239375,,
62895,0.8810341,0.8670181,,
62896,0.4502922,0.8750798,,
62897,0.76074976,1.0259442,,
62898,0.54982793,1.0334964,,
62899,0.17694232,0.7750424,,
62900,0.13604486,0.70802546,,
62901,0.24876444,1.2077758,,
62902,0.3667426,0.73938125,,
62903,0.203803,0.58315265,,
62904,0.22022639,0.8810313,,
62905,0.12155994,0.88027406,,
62906,0.12969229,0.7059161,,
62907,0.18627843,0.49558645,,
62908,0.4450392,0.6479481,,
62909,0.25163448,0.68727446,,
62910,0.5882199,0.8227587,,
62911,0.091335505,0.6642897,,
62912,0.4451921,0.8761296,,
62913,0.3341063,0.6714854,,
62914,0.31852844,1.1690378,,
62915,0.25134203,1.0730492,,
62916,0.10135766,0.8533818,,
62917,0.20121424,0.6755919,,
62918,0.14113563,0.65650064,,
62919,0.13783458,1.0201216,,
62920,0.4882729,0.9265477,,
62921,0.1421279,0.7121359,,
62922,0.18021934,0.77353656,,
62923,0.08370386,0.5331832,,
62924,0.47881287,1.2472215,,
62925,0.20006377,0.8553655,,
62926,0.10198655,0.702336,,
62927,0.73770833,1.0756748,,
62928,0.8990087,0.9546847,,
62929,0.81790876,0.7418184,,
62930,0.23964408,0.96747196,,
62931,0.832047,0.9127132,,
62932,0.20955424,0.48809505,,
62933,0.32653436,0.9503998,,
62934,0.25498492,0.8900784,,
62935,0.33353195,1.2033544,,
62936,0.26574954,0.9439809,,
62937,0.21674082,0.7223441,,
62938,0.46633667,0.8515172,,
62939,0.24910843,0.78099835,,
62940,0.4724605,0.5675087,,
62941,0.14420173,0.8511824,,
62942,0.27447432,0.7043122,,
62943,0.24577808,0.83821845,,
62944,0.35034025,0.93496245,,
62945,0.26263767,0.7971687,,
62946,0.41379112,1.5527643,,
62947,0.0917536,0.83482873,,
62948,0.42623553,1.000811,,
62949,0.24928789,1.0329821,,
62950,0.5935446,1.1061357,,
62951,0.29143173,0.93358153,,
62952,0.3171556,1.2346241,,
62953,0.34201452,0.85037154,,
62954,0.1750902,0.71150196,,
62955,0.35192856,0.5832936,,
62956,0.26244786,0.5301557,,
62957,0.19636407,1.1190343,,
62958,0.123365365,0.6503283,,
62959,0.22273815,0.61884105,,
62960,0.28774488,0.6152767,,
62961,0.30403322,0.67731446,,
62962,0.26943222,0.8789861,,
62963,0.149981,0.7061112,,
62964,0.29583812,0.7778234,,
62965,0.43061826,1.1699507,,
62966,0.27060768,0.77770704,,
62967,0.1315782,0.8080106,,
62968,0.20460886,0.7429854,,
62969,0.26737127,0.5296037,,
62970,0.118502736,0.5944042,,
62971,0.38611817,0.61780906,,
62972,0.5536988,0.55797946,,
62973,0.48051983,0.47356045,,
62974,0.29287827,0.90341675,,
62975,0.1974481,0.8543338,,
62976,0.42482468,1.012208,,
62977,0.19880745,0.56654024,,
62978,0.17260657,0.6693572,,
62979,0.13920616,0.9026933,,
62980,0.28708088,1.0768005,,
62981,0.15064001,0.62734175,,
62982,0.6528233,1.0571084,,
62983,0.17751601,0.89819187,,
62984,0.7211889,0.71406984,,
62985,0.097717874,0.5786964,,
62986,0.20821649,0.68853205,,
62987,0.3278057,1.1178088,,
62988,0.103648864,0.74163437,,
62989,0.3850529,0.7909052,,
62990,0.22351655,0.7415251,,
62991,0.171449,0.8657598,,
62992,0.25414443,0.61801153,,
62993,0.12863052,0.69131935,,
62994,0.9522642,0.90259355,,
62995,0.39155003,0.9626765,,
62996,0.3051374,0.7516946,,
62997,0.30927718,0.8382375,,
62998,0.25296518,0.70566297,,
62999,0.4477417,1.0334685,,
63000,0.19210777,0.61129427,,
63001,0.10500856,0.78965557,,
63002,0.25825262,0.5296221,,
63003,0.3524128,0.7978302,,
63004,0.26279718,0.51032555,,
63005,0.38164186,0.76414144,,
63006,0.20413485,0.6353636,,
63007,0.26861745,0.73682827,,
63008,0.099293575,0.53154737,,
63009,0.16996913,0.8609538,,
63010,0.24385038,0.89034116,,
63011,0.47947237,0.87520164,,
63012,0.4431076,0.6255295,,
63013,0.2818184,0.70556396,,
63014,0.22719884,1.0035471,,
63015,0.58214366,0.81519526,,
63016,0.17933512,0.69390726,,
63017,0.22645405,1.0880175,,
63018,0.3228562,0.67410064,,
63019,0.16941158,0.7728975,,
63020,0.79947317,0.6990101,,
63021,0.26214802,0.70438814,,
63022,0.44646725,0.652797,,
63023,0.24525824,1.3493681,,
63024,0.17142843,0.6997293,,
63025,0.39012307,0.7274899,,
63026,0.09451627,0.44507807,,
63027,0.312801,0.5323071,,
63028,0.12905656,0.8521413,,
63029,0.18135254,0.6347376,,
63030,0.20877253,0.8210411,,
63031,0.3997403,0.7277858,,
63032,0.17466697,1.0491283,,
63033,0.105313346,0.5760344,,
63034,0.3110376,0.98711336,,
63035,0.38182387,0.8175019,,
63036,0.5222141,1.0476577,,
63037,0.3393498,0.63899916,,
63038,0.18326855,0.5439846,,
63039,0.5291933,0.9384358,,
63040,0.23415248,0.676651,,
63041,0.24967538,1.1650393,,
63042,0.3678609,0.80849934,,
63043,0.1680023,0.49699637,,
63044,0.9349579,1.2115133,,
63045,0.42638683,1.0009906,,
63046,0.115700394,0.5171987,,
63047,0.18356162,0.75620234,,
63048,0.33333302,0.9115567,,
63049,0.2844218,0.84230185,,
63050,0.3911372,1.1333995,,
63051,0.16473411,0.5918774,,
63052,0.13644648,0.66071653,,
63053,0.10478759,0.62132996,,
63054,0.2891129,0.60884595,,
63055,0.39110208,1.1255336,,
63056,0.056969523,0.6184282,,
63057,0.10177501,0.6360158,,
63058,0.16153067,0.67441463,,
63059,0.124339774,0.59032166,,
63060,0.5471387,0.70068204,,
63061,0.35203826,1.0377886,,
63062,0.1358323,0.80294156,,
63063,0.30825317,0.6204289,,
63064,0.07777357,0.5521999,,
63065,0.18101248,0.79532444,,
63066,0.553197,0.8928558,,
63067,0.8599237,0.9354851,,
63068,0.29191992,0.6820656,,
63069,0.10349324,0.5918118,,
63070,0.61045337,1.1800276,,
63071,0.8690305,0.83402824,,
63072,0.35619527,0.9314348,,
63073,0.15017739,0.6441119,,
63074,0.11115401,0.6810202,,
63075,0.18826465,0.6044971,,
63076,0.31930643,0.93428767,,
63077,0.12960033,0.96581167,,
63078,0.4410076,1.0243506,,
63079,0.5529651,0.60613483,,
63080,0.35506558,0.8009999,,
63081,0.20593856,0.59871763,,
63082,0.32929882,0.7310716,,
63083,0.20040882,0.67369187,,
63084,0.8406042,0.9989681,,
63085,0.2218005,0.6819167,,
63086,0.17737928,0.50459445,,
63087,0.062745735,0.7225385,,
63088,0.4867646,1.0724816,,
63089,0.3402912,1.1341453,,
63090,0.26828602,0.99753106,,
63091,0.1819157,0.8332228,,
63092,0.40712938,0.8583555,,
63093,0.2682877,0.65755695,,
63094,0.5392498,0.80944633,,
63095,0.48046225,0.51949453,,
63096,0.1965402,0.8044707,,
63097,0.27535242,0.89600146,,
63098,0.23511991,0.8448777,,
63099,0.13717759,0.7156849,,
63100,0.49343333,1.2312865,,
63101,0.26531148,0.7720224,,
63102,0.19743404,0.5943841,,
63103,0.4501822,1.1590621,,
63104,0.36052355,0.73391104,,
63105,0.20798093,0.4507162,,
63106,0.30285072,0.7173692,,
63107,0.17329596,0.5731596,,
63108,0.32877862,0.8190743,,
63109,0.19355188,0.5130578,,
63110,0.3129063,0.6834616,,
63111,0.29752073,1.1350741,,
63112,0.34045833,0.7794837,,
63113,0.5927626,1.0316513,,
63114,0.2919438,0.74930185,,
63115,0.29188284,0.81941473,,
63116,0.31460387,0.8198341,,
63117,0.11539376,0.58797127,,
63118,0.06751584,0.65754807,,
63119,0.1581943,0.7068591,,
63120,0.55091476,0.9794928,,
63121,0.24285635,0.81978846,,
63122,0.38375017,1.1012348,,
63123,0.62539554,0.85530514,,
63124,0.47706375,0.9044354,,
63125,0.23829946,0.80664253,,
63126,0.24645674,0.8780329,,
63127,0.21017174,0.7744188,,
63128,0.5231986,0.7757632,,
63129,0.11660981,0.72802705,,
63130,0.11847713,0.76026964,,
63131,0.29950005,0.87885034,,
63132,0.8109038,0.8933321,,
63133,0.36882505,1.0596204,,
63134,0.32101908,0.90396154,,
63135,0.33204275,0.96783006,,
63136,0.27514333,0.8590294,,
63137,0.17290461,0.802458,,
63138,0.39501867,0.9625653,,
63139,0.30048826,0.6458513,,
63140,0.08632462,0.5875129,,
63141,0.25499535,0.4484316,,
63142,0.43731365,0.8924474,,
63143,0.68808985,1.1163664,,
63144,0.24855654,1.0211782,,
63145,0.14200205,0.7258724,,
63146,0.4308529,0.78409356,,
63147,0.35277385,0.74329513,,
63148,0.24151692,0.9150807,,
63149,0.23186198,1.1900811,,
63150,0.5130726,0.6523668,,
63151,0.49588513,0.9791629,,
63152,0.20317417,0.7227479,,
63153,0.070335045,0.65981185,,
63154,0.16147046,0.5396316,,
63155,0.26681945,0.75864494,,
63156,0.37814522,0.91300935,,
63157,0.32782793,0.63131154,,
63158,0.31577545,0.81673706,,
63159,0.14952503,0.49981618,,
63160,0.63012487,0.81602305,,
63161,0.22506379,1.1180508,,
63162,0.23302391,0.5036088,,
63163,0.4363019,0.9514081,,
63164,0.29487786,0.96211433,,
63165,0.2891136,0.78535557,,
63166,0.13628247,0.57584727,,
63167,0.5019592,0.84914184,,
63168,0.69282436,0.8225224,,
63169,0.27128088,0.9470212,,
63170,0.39459515,0.8590319,,
63171,0.23073137,0.93295944,,
63172,0.3266373,0.6191865,,
63173,0.14908902,0.7220471,,
63174,0.56839985,0.82926345,,
63175,0.3140627,0.96594083,,
63176,0.55501366,0.7228997,,
63177,0.34530783,0.5466542,,
63178,0.2330585,0.7032301,,
63179,0.1957132,0.5458807,,
63180,0.09251305,0.73355377,,
63181,0.2348859,0.7370976,,
63182,0.31272712,0.6639497,,
63183,0.13801411,0.55580497,,
63184,0.23443267,0.757581,,
63185,0.3169528,0.92183745,,
63186,0.15619995,0.80290055,,
63187,0.36781538,0.9363825,,
63188,0.08730631,0.6487473,,
63189,0.14271398,0.5508523,,
63190,0.35375673,0.8324357,,
63191,0.30159324,0.6948814,,
63192,0.32899344,0.7825701,,
63193,0.33607525,0.6746363,,
63194,0.48595923,0.8187105,,
63195,0.21222243,0.62645376,,
63196,0.32598436,0.97912526,,
63197,0.28771538,0.8101813,,
63198,0.48806268,0.99197805,,
63199,0.21458098,0.707359,,
63200,0.18052034,0.76570165,,
63201,0.18076019,0.6300946,,
63202,0.2776745,0.814213,,
63203,0.3213536,0.7303058,,
63204,0.38213515,0.96596813,,
63205,0.25672656,0.87686753,,
63206,0.44326457,1.2679331,,
63207,0.1964547,0.5756224,,
63208,0.20727968,0.79332924,,
63209,0.1888389,0.5142566,,
63210,0.34559983,0.8701682,,
63211,0.47310266,0.88845366,,
63212,0.65597034,0.95874184,,
63213,0.39124888,0.86551416,,
63214,0.103675716,0.8278276,,
63215,0.22330746,0.6179352,,
63216,0.28513655,0.75313175,,
63217,0.21687631,0.75496626,,
63218,0.43267128,1.043964,,
63219,0.13966835,0.55190915,,
63220,0.43181548,1.0696017,,
63221,0.33059478,0.7048098,,
63222,0.4910061,0.9206173,,
63223,0.59051704,0.8712367,,
63224,0.55487716,1.1710517,,
63225,0.7211257,0.64537215,,
63226,0.42202967,0.78038955,,
63227,0.19916259,0.56194794,,
63228,0.24508488,0.74140835,,
63229,0.2762967,0.5052434,,
63230,0.1314703,0.64845675,,
63231,0.2530447,0.55233663,,
63232,0.36421663,0.7492633,,
63233,0.28415525,0.57299626,,
63234,0.37441623,0.9669718,,
63235,0.20532218,0.6741146,,
63236,0.3550453,0.90934634,,
63237,0.41591322,0.7491808,,
63238,0.26669395,1.235631,,
63239,0.11896697,0.6505857,,
63240,0.15370324,0.6152805,,
63241,0.113512866,0.641116,,
63242,0.15899146,0.55798054,,
63243,0.09492456,0.55372775,,
63244,0.649917,0.805803,,
63245,0.21117136,0.6644664,,
63246,0.14415258,0.8311595,,
63247,0.34840947,0.63492656,,
63248,0.22830799,0.48241183,,
63249,0.24879369,0.54269594,,
63250,0.717678,1.1524556,,
63251,0.31995648,0.7377721,,
63252,0.23605782,0.8747627,,
63253,0.3531115,0.6637428,,
63254,0.20097815,0.43496996,,
63255,0.4223184,0.73357785,,
63256,0.39997098,0.767993,,
63257,0.14801103,0.7872297,,
63258,0.13105166,0.58856666,,
63259,0.7545682,0.8739457,,
63260,0.33826196,0.7830841,,
63261,0.38362563,0.76681435,,
63262,0.7656579,0.90458584,,
63263,0.20505938,0.6960804,,
63264,0.17779452,0.87114334,,
63265,0.2051951,0.57596636,,
63266,0.6516179,1.0119274,,
63267,0.53880334,0.64792824,,
63268,0.84582376,0.80578417,,
63269,0.6082158,0.6446516,,
63270,0.18587635,0.55600023,,
63271,0.22899383,0.859828,,
63272,0.43053314,0.40960324,,
63273,0.43823788,0.83893263,,
63274,0.25108323,0.75353384,,
63275,0.5299804,0.9055936,,
63276,0.17678058,0.69040895,,
63277,0.2286298,0.7494645,,
63278,0.6861755,0.9774531,,
63279,0.4728346,0.88622844,,
63280,0.2476884,0.5424324,,
63281,0.28071257,0.6082137,,
63282,0.31443816,0.7660362,,
63283,0.61380297,1.0066886,,
63284,0.2299568,0.84423554,,
63285,0.25349253,0.81378996,,
63286,0.33566508,0.98942536,,
63287,0.5581206,0.84727573,,
63288,0.52310634,0.73062843,,
63289,0.2858398,0.80516857,,
63290,0.22851925,0.56821346,,
63291,0.36838692,0.6323284,,
63292,0.1798988,0.35441074,,
63293,0.0507891,0.53287804,,
63294,0.13004242,0.50750184,,
63295,0.13215081,0.60554564,,
63296,0.4920094,0.63040155,,
63297,0.20004217,0.5806524,,
63298,0.14902014,0.4362796,,
63299,0.4194071,0.89264655,,
63300,0.17961189,0.5150585,,
63301,0.28250003,1.1749599,,
63302,0.14060079,0.55365044,,
63303,0.4709904,1.2404128,,
63304,0.31451535,0.74231493,,
63305,0.24989472,1.1919105,,
63306,0.38494438,0.698015,,
63307,0.3433045,1.1271076,,
63308,0.50638354,0.93918014,,
63309,0.114522986,0.59097886,,
63310,0.086511634,0.6360522,,
63311,0.38343328,0.96017116,,
63312,0.22916749,0.66967845,,
63313,0.16477695,0.5502388,,
63314,0.5460477,0.894916,,
63315,0.14682196,0.6496479,,
63316,0.16582748,0.6457009,,
63317,0.16377458,0.76151896,,
63318,0.52715415,0.9687927,,
63319,0.045337997,0.7333531,,
63320,0.074606985,0.6517837,,
63321,0.55548173,0.8593747,,
63322,0.2441454,0.6639363,,
63323,0.24574476,0.62936985,,
63324,0.110185705,0.69980943,,
63325,0.34274852,0.888179,,
63326,0.39818776,1.0040301,,
63327,0.12839822,0.67801106,,
63328,0.7723867,0.975197,,
63329,0.15920426,0.56750774,,
63330,0.23168743,0.71138716,,
63331,0.47201476,0.7424876,,
63332,0.28921664,0.65312624,,
63333,0.3565318,1.000851,,
63334,0.10455832,0.71972203,,
63335,0.29966366,0.5530191,,
63336,0.117575735,0.67666686,,
63337,0.21687023,0.65639913,,
63338,0.18154109,0.91393614,,
63339,0.6188374,0.82959527,,
63340,0.23247632,0.66678584,,
63341,0.7392516,1.336298,,
63342,0.5153346,0.7337787,,
63343,0.1393308,0.8557271,,
63344,0.09106231,0.70574516,,
63345,0.4838607,0.98082894,,
63346,0.29836133,0.87093705,,
63347,0.36692366,0.8832599,,
63348,0.17054358,0.6459568,,
63349,0.15712176,0.6183535,,
63350,0.105531715,0.6297566,,
63351,0.26166984,0.90940756,,
63352,0.41678333,0.9929764,,
63353,0.10595962,0.6606514,,
63354,0.18097632,0.7211716,,
63355,0.23601006,0.93704057,,
63356,0.32331172,0.9732925,,
63357,0.5420518,0.9315516,,
63358,0.09504418,0.95170534,,
63359,0.26846224,0.55432737,,
63360,0.46009368,0.8258535,,
63361,0.1739093,0.93345183,,
63362,0.26230776,0.50257397,,
63363,0.06849664,0.5943832,,
63364,0.16250011,0.7775394,,
63365,0.23269254,0.76555634,,
63366,0.090079784,0.7750865,,
63367,0.16210702,0.6778264,,
63368,0.2573346,0.64811915,,
63369,0.68430245,0.90188277,,
63370,0.13236234,1.056962,,
63371,0.09951856,0.76958036,,
63372,0.4460121,1.0282651,,
63373,0.43330866,0.78034735,,
63374,0.39060006,0.94224787,,
63375,0.31587768,0.5096272,,
63376,0.2157112,0.95994395,,
63377,0.5014824,0.911366,,
63378,0.57173526,0.4980342,,
63379,0.21179438,0.46875614,,
63380,0.24249081,0.79544115,,
63381,0.09764896,0.618436,,
63382,0.28390616,0.7981236,,
63383,0.11420598,0.68444294,,
63384,0.73004866,0.77370137,,
63385,0.06470699,0.58970624,,
63386,0.26431078,0.9625701,,
63387,0.5111917,1.1322913,,
63388,0.93994296,1.1439651,,
63389,0.28560585,0.69731355,,
63390,0.3604599,0.8263658,,
63391,0.1188043,1.2403553,,
63392,0.37527174,1.1646087,,
63393,0.38849267,0.88517666,,
63394,0.13981259,0.53851295,,
63395,0.44721836,0.64928234,,
63396,0.30467886,0.7460476,,
63397,0.30335838,0.77603644,,
63398,0.20181602,0.78521395,,
63399,0.3615285,0.98538727,,
63400,0.11733243,0.9414892,,
63401,0.33832523,0.92702115,,
63402,0.12650122,0.5842029,,
63403,0.23731999,0.7273123,,
63404,0.10560982,0.97366047,,
63405,0.482233,0.6951015,,
63406,0.17843306,0.8350824,,
63407,0.19489348,0.8508457,,
63408,0.4370411,0.8324226,,
63409,0.3089738,0.6826331,,
63410,0.8102211,0.7624042,,
63411,0.39205617,0.6255669,,
63412,0.23522633,1.1017628,,
63413,0.11348677,0.8667469,,
63414,0.14336668,0.6883955,,
63415,0.06798664,0.8614855,,
63416,0.28379685,0.6706755,,
63417,0.2697458,0.72477365,,
63418,0.55450314,0.91078675,,
63419,0.6489348,0.9329084,,
63420,0.5391035,0.97328514,,
63421,0.30032265,0.8728888,,
63422,0.124436736,0.61605686,,
63423,0.6427163,0.50392723,,
63424,0.4341695,0.98633814,,
63425,0.20874731,0.531013,,
63426,0.69207686,0.6558422,,
63427,0.15836063,0.6805774,,
63428,0.14983754,0.78660166,,
63429,0.36088425,0.53519577,,
63430,0.06224315,0.7549834,,
63431,0.27977547,0.5264741,,
63432,0.28351387,0.51650417,,
63433,0.3608695,0.9603877,,
63434,0.57751966,0.93423,,
63435,0.36182052,0.6752651,,
63436,0.3740582,0.7563251,,
63437,0.17137747,0.8009695,,
63438,0.49289137,0.8910868,,
63439,0.32212758,0.6876704,,
63440,0.5470331,0.7654232,,
63441,0.11847489,0.73127234,,
63442,0.17091596,0.8201699,,
63443,0.18230264,0.84770095,,
63444,0.60783994,0.9856323,,
63445,0.22713682,0.5636778,,
63446,0.4235683,0.7265164,,
63447,0.35003862,0.8502643,,
63448,0.19997182,0.7451395,,
63449,0.39646262,0.980214,,
63450,0.42943403,0.5631909,,
63451,0.44716176,1.3383884,,
63452,0.3239347,0.92444897,,
63453,0.86655974,0.92247725,,
63454,0.09621601,0.6610526,,
63455,0.6228954,1.181157,,
63456,0.37528813,0.9225831,,
63457,0.14548048,0.7973279,,
63458,0.22638302,0.57370275,,
63459,0.2640639,1.0508894,,
63460,0.09262292,0.66836894,,
63461,0.19965559,0.66985404,,
63462,0.14030012,0.6194779,,
63463,0.1399258,0.79102623,,
63464,0.28711432,0.9326327,,
63465,0.22166789,1.0677192,,
63466,0.18835348,0.52639383,,
63467,0.4326981,1.143384,,
63468,0.33485353,0.91495574,,
63469,0.12829566,0.5695789,,
63470,0.60030013,0.8251163,,
63471,0.453013,0.80199957,,
63472,0.88875365,0.921587,,
63473,0.22007036,0.64800334,,
63474,0.16268592,0.56156063,,
63475,0.3022284,0.683573,,
63476,0.590934,0.82963395,,
63477,0.16019556,0.909091,,
63478,0.42654157,0.9026319,,
63479,0.15905803,0.556694,,
63480,0.12135261,0.6858584,,
63481,0.73506373,1.0628941,,
63482,0.4327072,1.0382363,,
63483,0.9092616,0.8201902,,
63484,0.21549866,0.5718965,,
63485,0.21918672,0.7288396,,
63486,0.44943565,0.5497734,,
63487,0.27680343,0.74057454,,
63488,0.48870033,0.9766365,,
63489,0.43259448,0.7163331,,
63490,0.21367554,0.7697617,,
63491,0.13735323,0.75926673,,
63492,0.865421,0.8987527,,
63493,0.49316382,1.0555366,,
63494,0.2094131,0.7239622,,
63495,0.0638928,0.46851915,,
63496,0.18117802,0.48381838,,
63497,0.15560436,0.7053497,,
63498,0.29858994,0.9228608,,
63499,0.30454588,0.93461657,,
63500,0.5437948,0.61175704,,
63501,0.92774856,1.2301989,,
63502,0.16654645,1.0277452,,
63503,0.37543046,0.7865896,,
63504,0.31603324,0.9065303,,
63505,0.21968524,0.8134212,,
63506,0.2446031,0.8164293,,
63507,0.16763823,0.61007345,,
63508,0.33410856,0.7239229,,
63509,0.08305438,0.57599354,,
63510,0.28207335,0.7647184,,
63511,0.35220563,0.8531209,,
63512,0.2822178,0.6482183,,
63513,0.41198826,1.0531673,,
63514,0.09126997,0.66588104,,
63515,0.19856513,0.68738025,,
63516,0.455726,0.77107227,,
63517,0.21918869,0.5906642,,
63518,0.16583732,0.7474415,,
63519,0.40887904,1.0409024,,
63520,0.5527382,0.73542136,,
63521,0.15264013,0.6255466,,
63522,1.1281915,0.860167,,
63523,0.12621966,1.1117471,,
63524,0.15065306,0.5870842,,
63525,0.2407569,0.49235925,,
63526,0.21224174,0.56239647,,
63527,0.06852974,0.53352463,,
63528,0.16992569,0.6518263,,
63529,0.34214517,1.1057465,,
63530,0.39897797,0.63672006,,
63531,0.22176465,0.72213715,,
63532,0.31131434,0.7659155,,
