,Train_loss,Val_loss
622,1.0809155,0.8380464
623,0.71715766,0.941462
624,0.9786113,0.93399
625,0.96228075,1.0054712
626,0.8037193,1.0206357
627,0.93176156,0.7792365
628,1.2732697,0.98157597
629,0.91158646,0.98245734
630,0.83684206,0.73042184
631,0.7201558,0.8118913
632,0.7629642,1.0183414
633,1.0006806,0.91199034
634,0.9192724,1.030207
635,0.6515352,0.96358734
636,0.97856456,0.98321074
637,0.6799777,1.03347
638,0.79263085,1.2419457
639,0.9602156,1.0277165
640,0.830523,0.89498955
641,0.88907593,0.8441189
642,1.0744594,0.8829282
643,0.7551007,0.83751106
644,0.9523959,0.8943899
645,0.85724694,0.9083557
646,0.86823505,0.8390169
647,0.9583222,0.95176935
648,0.75598615,0.9417693
649,1.1968701,1.1411567
650,0.90832347,0.9444154
651,1.2329271,1.0552284
652,0.7430628,0.99502784
653,0.870742,0.9862066
654,0.9255846,0.7815086
655,0.7955008,0.84057003
656,0.9684425,1.0152916
657,0.8591848,1.053459
658,0.8750492,0.9027262
659,0.97259444,0.8607836
660,0.89171714,0.71775156
661,0.9520909,0.9073119
662,1.1322632,1.0094887
663,0.8380923,0.98945147
664,1.0727504,1.0096965
665,1.0037413,1.0020574
666,0.7329659,0.85607713
667,0.8146476,1.135971
668,0.89863855,1.0746471
669,0.84303576,0.9396604
670,0.68708676,0.89994746
671,1.2428764,1.1857675
672,0.777967,1.0764794
673,0.8858023,0.99166733
674,0.7727149,0.8758995
675,0.9244935,1.0761365
676,0.7159951,0.88198775
677,0.85120946,0.9141896
678,0.8731718,0.9398711
679,1.0365688,0.9278259
680,1.5674295,0.8873463
681,0.7664294,0.944482
682,1.0182999,1.0337715
683,0.8495137,0.9110376
684,1.0274411,0.97770214
685,0.78544456,0.97831804
686,1.3988467,0.7885375
687,0.9823466,0.96686333
688,0.712365,1.0658954
689,1.0174917,1.05114
690,0.53947157,0.9120862
691,0.84709054,0.9352791
692,0.8507331,0.91655976
693,1.0219469,0.70897275
694,0.89123964,0.9007249
695,1.086298,1.0317551
696,0.8180998,1.2354972
697,0.8403823,0.94584733
698,0.84516007,1.2056772
699,1.0594797,0.9610637
700,0.70651656,0.7409037
701,0.7677948,0.74610806
702,1.392104,0.9185469
703,0.9542959,0.99507636
704,1.1589977,0.99530053
705,1.1112276,0.996481
706,1.008717,1.18148
707,0.99770594,0.9170267
708,0.7709839,0.8550267
709,1.0502944,1.0406027
710,1.0435358,0.9938995
711,0.8185695,0.97625065
712,1.2305092,0.9762216
713,0.74609166,0.9370871
714,0.87377626,1.2556821
715,0.69036674,0.9081497
716,0.8333629,1.0034142
717,0.72620326,1.0520425
718,1.0822129,0.94630164
719,0.9631379,0.68352175
720,0.80557746,0.9643133
721,0.9166711,0.70227146
722,0.7995465,1.2750248
723,1.0941935,1.2123051
724,1.1699084,1.093216
725,1.0940721,1.1724824
726,1.0955744,1.0641855
727,0.8755355,1.0834866
728,1.2171589,0.9402663
729,1.2263702,1.1281098
730,1.3604425,0.7758689
731,0.82968014,0.9898877
732,1.0318607,0.99787074
733,0.977016,0.8747261
734,0.7405893,0.8482272
735,0.74632484,1.1653178
736,0.7656117,0.90052146
737,1.2115313,1.0195537
738,0.92235214,0.86855155
739,0.87856287,0.98738486
740,0.8352606,0.91695946
741,0.8327832,0.91302514
742,0.7192104,0.8758481
743,0.70479107,0.76455516
744,1.2881767,0.8627264
745,0.8179566,0.9015131
746,0.6346137,1.0343443
747,0.8108949,0.9115195
748,0.7908545,1.0138487
749,0.800685,1.0459965
750,1.1316732,0.86901283
751,0.75464755,1.0446395
752,1.2692395,0.96255875
753,0.90545815,0.9916406
754,0.7213354,0.8099301
755,0.7352708,0.9479838
756,0.8838168,1.0377952
757,0.9811961,1.10087
758,1.0289124,0.911719
759,1.2475535,0.89354604
760,0.7956674,0.91545314
761,0.7515595,0.9442782
762,0.9645581,0.8182638
763,1.0730842,0.9013137
