,Train_loss,Val_loss
419,0.4341936,0.65920806
420,0.8525576,0.8483982
421,0.49958074,0.6773409
422,0.7687305,0.7617768
423,0.89029205,0.677371
424,0.7021476,0.69474566
425,1.0279717,0.76463723
426,0.5507291,0.7332074
427,0.8994941,0.7283828
428,0.7996808,0.70316243
429,0.9485282,0.83388317
430,0.81597424,0.8631178
431,1.1369599,0.8062285
432,0.6915406,0.8459282
433,0.6446198,0.9351749
434,0.88201046,0.819497
435,1.0216012,0.6326277
436,0.7233857,0.8261486
437,0.9171722,0.848551
438,0.7167299,0.82092285
439,0.6099977,0.6513545
440,0.74341476,0.6872653
441,1.3880026,0.6557342
442,0.4823525,0.6255137
443,1.0085825,0.79468834
444,0.6735152,0.85781336
445,1.1412228,0.7471737
446,0.53119004,0.9939438
447,0.8860282,0.67477506
448,0.7956304,0.8341936
449,0.8260659,0.94847
450,0.7893274,0.9473622
451,0.64276385,0.67888606
452,0.7610822,0.81267166
453,0.8394303,0.6711079
454,0.818319,0.66428614
455,0.5348952,0.6643869
456,0.77620363,0.89651746
