,Train_loss,Val_loss,On_diag,Off_diag
0,224.01274956597223,232.072998046875,196.97157118055554,27.04112865306713
1,178.35601128472223,197.34039306640625,151.15606915509258,27.199849446614582
2,149.39086009837962,177.91341145833334,119.52512839988425,29.86572039568866
3,130.75757740162038,164.0942179361979,97.31112557870371,33.446377224392364
4,118.03035481770833,155.75958251953125,81.5277687355324,36.502601906105326
5,108.66425238715277,148.28190104166666,69.96875904224537,38.695515950520836
6,101.72081163194444,142.916748046875,62.4031665943287,39.3176586009838
7,95.44414605034723,136.61520385742188,55.66153519241898,39.782583731192126
8,91.17467809606481,133.32218424479166,51.270534939236114,39.904129593460645
9,88.48635525173611,133.53679402669272,47.475341796875,41.011008933738424
10,86.1342140480324,131.60088094075522,44.94639756944444,41.18778030960648
11,84.15890842013889,128.1440226236979,43.412466543692126,40.746487087673614
12,83.82770905671296,127.57396443684895,42.131514937789355,41.696207682291664
13,81.68250868055556,126.89949544270833,40.124466507523145,41.55801956741898
14,80.46660698784723,125.6512451171875,39.2698974609375,41.1967456958912
15,79.06507703993056,123.27689615885417,38.32165979456018,40.7434398509838
16,78.05570927372685,121.86861165364583,37.19894522207755,40.856788917824076
17,77.09236653645833,120.54463704427083,36.518631546585645,40.57374403211806
18,76.23087565104167,117.89637247721355,35.98852086950232,40.242350260416664
19,75.11416286892361,119.78060913085938,35.383205837673614,39.73097511574074
20,75.15426522714121,116.11592610677083,35.778584798177086,39.37566460503472
21,75.44089084201389,115.24820963541667,36.647359212239586,38.79352936921296
22,72.67923990885417,116.07510375976562,34.651229293258105,38.028035481770836
23,72.73316786024306,112.38430786132812,34.70406539351852,38.029093424479164
24,71.63199417679398,111.91493733723958,34.083828396267364,37.54814543547454
25,70.3589454933449,111.94456990559895,33.840553566261576,36.51841905381944
26,69.43500434027777,110.75369262695312,33.109334309895836,36.32566550925926
27,68.9133933738426,108.89378865559895,33.13644974320023,35.77693458839699
28,68.42014341001158,108.29698689778645,32.83383291739005,35.58629014756944
29,67.91233543113425,104.410400390625,32.32365587022569,35.588668258101855
30,66.64729817708333,103.88008626302083,31.684165672019677,34.96314154730903
31,67.24758572048611,102.61895751953125,32.375278049045136,34.87231897424768
32,66.49042878327546,104.2689717610677,32.016018337673614,34.474410445601855
33,65.08603244357639,101.54346720377605,31.198018391927082,33.88800500940393
34,64.61327672887731,103.99460856119792,31.299947102864582,33.31334771050347
35,64.07451714409723,100.2844950358073,30.67826560691551,33.396267361111114
36,64.1174949363426,99.39241536458333,31.01701072410301,33.100479691116895
37,63.77073386863426,99.85975138346355,31.1038818359375,32.66685203269676
38,63.30413140190972,101.21842447916667,30.59186469184028,32.71228479456018
39,62.943038375289355,97.54638671875,30.44622802734375,32.496785481770836
40,61.77305772569444,97.8710225423177,30.017406322337962,31.755680790653937
41,61.61239058883102,95.92913818359375,29.749012134693288,31.863364890769677
42,60.733787254050924,96.60695393880208,29.29553448712384,31.43826633029514
43,61.1171875,96.42835489908855,30.068797923900462,31.048378273292823
44,60.198775679976855,95.999755859375,28.885538736979168,31.313221119068288
45,59.80538375289352,92.32911173502605,28.95105658637153,30.854347511574073
46,59.38359917534722,92.19969685872395,28.8268884729456,30.556706181278937
47,60.11211480034722,92.27676391601562,29.518523039641202,30.59359402126736
48,58.99509910300926,93.0009053548177,28.35852276837384,30.636565031828702
49,58.00141059027778,91.22930908203125,28.35046160662616,29.650935420283563
50,57.502816659432874,90.23958333333333,27.686726888020832,29.81610333478009
51,57.909450954861114,90.62183634440105,28.20454463252315,29.704883716724538
52,57.044424551504626,89.49330647786458,27.605936686197918,29.43847882306134
53,57.486228660300924,89.73976643880208,28.12792064525463,29.35830349392361
54,56.85191062644676,87.9622090657552,27.5274658203125,29.32445384837963
55,56.08410192418982,88.75736490885417,26.708873607494212,29.37523735894097
56,56.25643355758102,87.76851399739583,27.218903718171298,29.037541142216437
57,54.54102918836806,87.89169311523438,25.98857738353588,28.55246536820023
58,55.13504593460648,89.44847615559895,26.7919921875,28.343065049913193
59,55.245248300057874,86.78170776367188,26.63766818576389,28.607593677662038
60,54.892745406539355,85.29266866048177,27.0472570348669,27.84551775896991
61,54.85649956597222,86.47233072916667,26.740528247974538,28.11594871238426
62,54.03965928819444,84.85926310221355,26.03881609881366,28.00083640769676
63,53.64207175925926,83.58531188964844,25.62609185112847,28.01598216869213
64,53.16075303819444,84.1844482421875,25.59287742332176,27.56788013599537
65,53.80466941550926,84.12989807128906,26.063114872685187,27.741527416087962
66,53.309018735532405,83.63082885742188,25.854747630931712,27.45426884403935
67,53.00640190972222,83.43252563476562,25.695054796006943,27.31134033203125
68,53.01637550636574,83.62203979492188,25.640089246961807,27.37629756221065
69,52.705557364004626,81.83851623535156,25.260947898582177,27.4445959020544
70,52.48153121383102,82.77914428710938,25.53131103515625,26.95021339699074
71,52.17750379774306,82.06235758463542,24.99481201171875,27.182682743778937
72,51.616586190682874,81.6297607421875,24.749767162181712,26.866816767939813
73,51.451565212673614,80.57261657714844,24.881508156105323,26.57007514105903
74,50.84598343460648,81.91107177734375,24.26961036964699,26.576377586082177
75,50.88337311921296,81.58234151204427,24.25474265769676,26.62863498263889
76,51.340476707175924,82.37790934244792,24.93961814597801,26.400867603443288
77,50.6048267505787,80.40295918782552,24.15334517867477,26.45148609302662
78,50.498634620949076,79.33011372884114,24.066557707609952,26.43207465277778
79,50.50763617621528,81.43821207682292,24.371613679108798,26.136015715422452
80,50.16950141059028,79.25364176432292,24.004720052083332,26.164790400752313
81,49.711977358217595,79.66938781738281,23.573436595775462,26.13852493851273
82,49.948753074363424,79.14683024088542,23.549589934172452,26.39917218243634
83,50.935379593460645,78.73211161295573,24.71588134765625,26.219529893663193
84,49.2644359447338,79.74108378092448,23.42487476490162,25.839549877025462
85,49.15119086371528,79.85829162597656,23.279875578703702,25.871290418836807
86,49.232666015625,77.04649861653645,23.67089617693866,25.561767578125
87,49.40782335069444,76.6155497233073,23.712117513020832,25.69568549262153
88,48.818002206307874,77.30212910970052,23.13469554759838,25.683317961516202
89,48.51439073350694,76.88146464029948,22.928157099971063,25.586238154658563
90,48.94684516059028,76.57126871744792,23.16959183304398,25.7772375036169
91,48.714016384548614,76.54564412434895,23.106151439525462,25.60787624782986
92,48.141190140335645,76.0502217610677,22.808745207609952,25.33246075665509
93,48.32945421006944,76.14565022786458,22.717621979890048,25.61181866681134
94,47.8833324291088,74.75174967447917,22.80056197554977,25.08277271412037
95,48.0868236400463,76.44447835286458,22.55715603298611,25.52966986762153
96,47.6083984375,76.06930033365886,22.689685962818288,24.91870795355903
97,47.907027633101855,75.86385599772136,22.795215747974538,25.111820927372687
98,47.50025770399306,75.17823791503906,22.27288818359375,25.22734917534722
99,47.62480559172454,75.0151875813802,22.57579888237847,25.04900444878472
100,47.326578776041664,75.1897684733073,22.165348759403937,25.161225495515048
101,46.87055573640046,75.32125345865886,21.99089898003472,24.879659016927082
102,47.58152488425926,74.21620178222656,22.37800654658565,25.20352737991898
103,46.703712745949076,75.31507364908855,21.97286422164352,24.730855305989582
104,47.20361780237268,76.43703715006511,22.14318621600116,25.060438368055557
105,46.725052445023145,74.09717814127605,21.83438449435764,24.89066795066551
106,46.61961534288194,75.90481567382812,22.136555989583332,24.48305031105324
107,46.353000217013886,75.30384318033855,21.617524323640048,24.73549171730324
108,46.539107711226855,73.98757934570312,21.91577826605903,24.62329779730903
109,46.715901692708336,72.2021993001302,22.052110460069443,24.663777669270832
110,46.361635561342595,74.40284220377605,21.6184240270544,24.743220576533563
111,46.108285409432874,74.41717529296875,21.767085322627313,24.34120460792824
112,46.50734230324074,73.29763793945312,21.79829689308449,24.709034107349538
113,45.85402199074074,75.10660807291667,21.44581886574074,24.40821216724537
114,45.94207085503472,73.99932861328125,21.714063856336807,24.22802508318866
115,46.506126121238424,73.4793192545573,22.01714409722222,24.48897072120949
116,45.56966597945602,73.10184733072917,21.30395733868634,24.265715422453702
