SMILES,Temp,K,lnK,lnA,splits,temp_input,lnA_input,K_target,Train_order,,Temp_max,1073.1
CCCCOC=C,240.8625,0.147472873,-1.914111035,-2.894486059,986,4.45523898489802,-2.69342916507228,0.58913571499784,,,,
CCCCOC=C,300.575,0.129809915,-2.041684091,-2.894486059,986,3.57015719870249,-2.69342916507228,0.161986080401662,,,,
CCCCOC=C,360.2875,0.112146957,-2.187945147,-2.894486059,986,2.97845470631093,-2.69342916507228,-0.327736111610819,,,,
CCCCOC=C,420,0.094484,-2.359324771,-2.894486059,986,2.555,-2.69342916507228,-0.901562169119625,,,,
CC(C)(C)SC(C)(C)C,264.15,0.134226625,-2.008225676,-2.910210403,987,4.06246450880182,-2.74607858811239,0.274014044530838,,,,
CC(C)(C)SC(C)(C)C,304.65,0.125215375,-2.077720024,-2.910210403,987,3.52240275726243,-2.74607858811239,0.0413278779887458,,,,
CC(C)(C)SC(C)(C)C,345.15,0.116204125,-2.152406936,-2.910210403,987,3.10908300738809,-2.74607858811239,-0.208744419173415,,,,
CC(C)(C)SC(C)(C)C,385.65,0.107192875,-2.233125497,-2.910210403,987,2.78257487359004,-2.74607858811239,-0.479012334024331,,,,
CC(C)(C)SC(C)(C)C,426.15,0.098181625,-2.320936199,-2.910210403,987,2.51812741992256,-2.74607858811239,-0.773026685087096,,,,
C(C)(C)(C)OC(=O)CC(=O)C,235.15,0.137789639,-1.982027112,-2.92518699,val,4.56347012545184,-2.79622431531476,0.361734033299818,,,,
C(C)(C)(C)OC(=O)CC(=O)C,290.775,0.126122852,-2.070498835,-2.92518699,val,3.69048233169977,-2.79622431531476,0.0655064023528556,,,,
C(C)(C)(C)OC(=O)CC(=O)C,346.4,0.114456064,-2.16756425,-2.92518699,val,3.09786374133949,-2.79622431531476,-0.259495270015769,,,,
C(C)(C)(C)OC(=O)CC(=O)C,402.025,0.102789277,-2.275074246,-2.92518699,val,2.66923698774952,-2.79622431531476,-0.619468268599706,,,,
C(C)(C)(C)OC(=O)CC(=O)C,457.65,0.091122489,-2.395550645,-2.92518699,val,2.34480498197312,-2.79622431531476,-1.02285634617553,,,,
CCCCCCCCC(=O)OCCCC,235.15,0.120143086,-2.119071867,-3.251754202,989,4.56347012545184,-3.8896610460057,-0.0971294513342152,,,,
CCCCCCCCC(=O)OCCCC,311.1625,0.10703625,-2.234587716,-3.251754202,989,3.44868035190616,-3.8896610460057,-0.483908244894018,,,,
CCCCCCCCC(=O)OCCCC,387.175,0.093929415,-2.365211686,-3.251754202,989,2.77161490282172,-3.8896610460057,-0.921273177619325,,,,
CCCCCCCCC(=O)OCCCC,463.1875,0.080822579,-2.515498905,-3.251754202,989,2.31677236540278,-3.8896610460057,-1.42447606930459,,,,
CCCCCCCCC(=O)OCCCC,539.2,0.067715744,-2.692436571,-3.251754202,989,1.9901706231454,-3.8896610460057,-2.0169119781708,,,,
c1(CCCC)cccc2ccccc21,253.43,0.137268205,-1.985818566,-2.864916444,990,4.23430533086059,-2.59442197155957,0.349039203831374,,,,
c1(CCCC)cccc2ccccc21,330.7075,0.125174276,-2.078048303,-2.864916444,990,3.24486139564419,-2.59442197155957,0.0402287097216186,,,,
c1(CCCC)cccc2ccccc21,407.985,0.113080348,-2.179656673,-2.864916444,990,2.63024375896173,-2.59442197155957,-0.299984023893646,,,,
c1(CCCC)cccc2ccccc21,485.2625,0.100986419,-2.292769239,-2.864916444,990,2.2113804384225,-2.59442197155957,-0.678715965810408,,,,
c1(CCCC)cccc2ccccc21,562.54,0.08889249,-2.420327617,-2.864916444,990,1.90759768194262,-2.59442197155957,-1.10581645443068,,,,
CC(C)(C)OC(=O)C(=C)C,225.15,0.13748181,-1.984263663,-2.90637991,991,4.76615589606929,-2.73325304534831,0.354245446192477,,,,
CC(C)(C)OC(=O)C(=C)C,271.15,0.127734695,-2.057799862,-2.90637991,991,3.95758805089434,-2.73325304534831,0.108026052244261,,,,
CC(C)(C)OC(=O)C(=C)C,317.15,0.117368565,-2.142436164,-2.90637991,991,3.38357244206212,-2.73325304534831,-0.175359535640939,,,,
CC(C)(C)OC(=O)C(=C)C,363.15,0.106383421,-2.240705529,-2.90637991,991,2.95497728211483,-2.73325304534831,-0.504392363323208,,,,
CC(C)(C)OC(=O)C(=C)C,409.15,0.094779263,-2.356204644,-2.90637991,991,2.62275449101796,-2.73325304534831,-0.891115126854339,,,,
C=C(C)C(=O)OCCCC,197.78,0.153000439,-1.877314491,-2.99328816,test,5.42572555364546,-3.02424573922007,0.712340651971382,,,,
C=C(C)C(=O)OCCCC,272.135,0.135703235,-1.997284873,-2.99328816,test,3.9432634538005,-3.02424573922007,0.310646858309625,,,,
C=C(C)C(=O)OCCCC,346.49,0.118406031,-2.133635618,-2.99328816,test,3.09705907818407,-3.02424573922007,-0.145892890206446,,,,
C=C(C)C(=O)OCCCC,420.845,0.101108828,-2.291557841,-2.99328816,test,2.5498699045967,-3.02424573922007,-0.67465987254687,,,,
C=C(C)C(=O)OCCCC,495.2,0.083811624,-2.47918357,-2.99328816,test,2.16700323101777,-3.02424573922007,-1.30288235224659,,,,
CCCCOC(C)C,180,0.1500824,-1.896570802,-3.017543687,993,5.96166666666667,-3.10545990637922,0.647865233217437,,,,
CCCCOC(C)C,244.8,0.133278464,-2.015314625,-3.017543687,993,4.38357843137255,-3.10545990637922,0.250278296011802,,,,
CCCCOC(C)C,309.6,0.116474528,-2.150082674,-3.017543687,993,3.46608527131783,-3.10545990637922,-0.200962151544693,,,,
CCCCOC(C)C,374.4,0.099670592,-2.30588461,-3.017543687,993,2.8661858974359,-3.10545990637922,-0.722629830586394,,,,
CCCCOC(C)C,439.2,0.082866656,-2.490522517,-3.017543687,993,2.44330601092896,-3.10545990637922,-1.34084826150376,,,,
CCCCN=C=O,180,0.1561298,-1.857067566,-2.696329776,994,5.96166666666667,-2.02994749793728,0.780132918509593,,,,
CCCCN=C=O,232.0375,0.143126149,-1.944028876,-2.696329776,994,4.62468351020848,-2.02994749793728,0.488962565182752,,,,
CCCCN=C=O,284.075,0.130122498,-2.039278978,-2.696329776,994,3.77752354131831,-2.02994749793728,0.170039059387386,,,,
CCCCN=C=O,336.1125,0.117118847,-2.14456607,-2.696329776,994,3.19268102197925,-2.02994749793728,-0.182491045993912,,,,
CCCCN=C=O,388.15,0.104115197,-2.262257334,-2.696329776,994,2.76465284039675,-2.02994749793728,-0.576553726539576,,,,
ICCCC,170.2,0.113650968,-2.174623211,-2.935698104,995,6.30493537015276,-2.83141841229005,-0.283130610473387,,,,
ICCCC,228.575,0.104360003,-2.25990879,-2.935698104,995,4.69473914470086,-2.83141841229005,-0.56869015610482,,,,
ICCCC,286.95,0.095069038,-2.353151936,-2.935698104,995,3.73967590172504,-2.83141841229005,-0.880893821920414,,,,
ICCCC,345.325,0.085778073,-2.455991865,-2.935698104,995,3.10750742054586,-2.83141841229005,-1.22523015336525,,,,
ICCCC,403.7,0.076487108,-2.570633075,-2.935698104,995,2.65816200148625,-2.83141841229005,-1.60908041529802,,,,
CC(C)(C)OO,277.45,0.17372735,-1.750268166,-2.75932501,test,3.86772391421878,-2.24087284556241,1.13772664649155,,,,
CC(C)(C)OO,305.125,0.163584739,-1.810424143,-2.75932501,test,3.51691929537075,-2.24087284556241,0.936307911219377,,,,
CC(C)(C)OO,332.8,0.153442128,-1.874431799,-2.75932501,test,3.22445913461538,-2.24087284556241,0.721992696635525,,,,
CC(C)(C)OO,360.475,0.143299517,-1.942818313,-2.75932501,test,2.97690547194674,-2.24087284556241,0.493015862636923,,,,
CC(C)(C)OO,388.15,0.133156906,-2.016227098,-2.75932501,test,2.76465284039675,-2.24087284556241,0.247223085760125,,,,
CCCCOS(=O)(=O)O,288,0.093315712,-2.371766782,-3.134829156,test,3.72604166666667,-3.49816387379685,-0.943221439650007,,,,
CCCCOS(=O)(=O)O,359.425,0.086539194,-2.447157861,-3.134829156,test,2.98560200319955,-3.49816387379685,-1.19565148135616,,,,
CCCCOS(=O)(=O)O,430.85,0.079762675,-2.528699611,-3.134829156,test,2.4906580016247,-3.49816387379685,-1.46867565910129,,,,
CCCCOS(=O)(=O)O,502.275,0.072986157,-2.617485485,-3.134829156,test,2.13647902045692,-3.49816387379685,-1.76595515389055,,,,
CCCCOS(=O)(=O)O,573.7,0.066209639,-2.714929225,-3.134829156,test,1.87048980303294,-3.49816387379685,-2.09222356228146,,,,
CC(C)(C)OC=O,256,0.15291424,-1.877878038,-2.762791142,998,4.191796875,-2.25247840761199,0.710453741814367,,,,
CC(C)(C)OC=O,280.9875,0.145050424,-1.930673846,-2.762791142,998,3.81903109568931,-2.25247840761199,0.533678874122792,,,,
CC(C)(C)OC=O,305.975,0.137186608,-1.98641318,-2.762791142,998,3.50714927690171,-2.25247840761199,0.34704827282455,,,,
CC(C)(C)OC=O,330.9625,0.129322792,-2.045443739,-2.762791142,998,3.24236129470862,-2.25247840761199,0.149397746158025,,,,
CC(C)(C)OC=O,355.95,0.121458976,-2.108178723,-2.762791142,998,3.01474926253687,-2.25247840761199,-0.0606562129789028,,,,
CCC(C)OC=O,156,0.19416272,-1.639058709,-2.434867345,999,6.87884615384615,-1.15449945770002,1.51008645671033,,,,
CCC(C)OC=O,208.6375,0.177798774,-1.727102851,-2.434867345,999,5.14337067880894,-1.15449945770002,1.21529048440381,,,,
CCC(C)OC=O,261.275,0.161434828,-1.82365376,-2.434867345,999,4.10716677829873,-1.15449945770002,0.892011519453099,,,,
CCC(C)OC=O,313.9125,0.145070882,-1.930532815,-2.434867345,999,3.4184685222793,-1.15449945770002,0.534151084650669,,,,
CCC(C)OC=O,366.55,0.128706936,-2.050217273,-2.434867345,999,2.9275678625017,-1.15449945770002,0.133414643081523,,,,
c1(CC)ccc(C(C)(C)C)cc1,234.8,0.129488536,-2.044162927,-2.959705915,1000,4.57027257240204,-2.91180315823597,0.15368625656093,,,,
c1(CC)ccc(C(C)(C)C)cc1,297.4125,0.118269628,-2.134788276,-2.959705915,1000,3.6081200353045,-2.91180315823597,-0.149752305814663,,,,
c1(CC)ccc(C(C)(C)C)cc1,360.025,0.10705072,-2.234452533,-2.959705915,1000,2.98062634539268,-2.91180315823597,-0.483455615076529,,,,
c1(CC)ccc(C(C)(C)C)cc1,422.6375,0.095831813,-2.345160574,-2.959705915,1000,2.5390553370205,-2.91180315823597,-0.854136546793087,,,,
c1(CC)ccc(C(C)(C)C)cc1,485.25,0.084612905,-2.469668483,-2.959705915,1000,2.21143740340031,-2.91180315823597,-1.27102322726646,,,,
CCCCOCC,170.15,0.164031245,-1.807698348,-2.90128936,1001,6.30678812812224,-2.71620848562252,0.945434621629404,,,,
CCCCOCC,232.4375,0.145903714,-1.924808365,-2.90128936,1001,4.61672492605539,-2.71620848562252,0.553318115702775,,,,
CCCCOCC,294.725,0.127776183,-2.057475114,-2.90128936,1001,3.64102129103401,-2.71620848562252,0.109113397753457,,,,
CCCCOCC,357.0125,0.109648652,-2.210474097,-2.90128936,1001,3.00577710864465,-2.71620848562252,-0.403169224699648,,,,
CCCCOCC,419.3,0.091521121,-2.391185503,-2.90128936,1001,2.55926544240401,-2.71620848562252,-1.00824065169644,,,,
CCSSC(C)(C)C,206.44,0.151540537,-1.886902118,-2.715780533,val,5.19812051927921,-2.09507397531169,0.680238643145203,,,,
CCSSC(C)(C)C,267.0325,0.13897547,-1.973457833,-2.715780533,val,4.01861196670817,-2.09507397531169,0.390426333291461,,,,
CCSSC(C)(C)C,327.625,0.126410404,-2.068221493,-2.715780533,val,3.27539107210988,-2.09507397531169,0.0731315689330981,,,,
CCSSC(C)(C)C,388.2175,0.113845337,-2.172914444,-2.715780533,val,2.7641721457688,-2.09507397531169,-0.277409189175303,,,,
CCSSC(C)(C)C,448.81,0.10128027,-2.289863652,-2.715780533,val,2.39098950558143,-2.09507397531169,-0.668987262397226,,,,
C(C)(Cl)(C)C,247.75,0.126988375,-2.063659732,-3.265915059,val,4.3313824419778,-3.93707548509477,0.0884055978335657,,,,
C(C)(Cl)(C)C,286.3375,0.116125994,-2.153079524,-3.265915059,val,3.74767538307068,-3.93707548509477,-0.210996428550956,,,,
C(C)(Cl)(C)C,324.925,0.105263612,-2.25128748,-3.265915059,val,3.30260829422174,-3.93707548509477,-0.539823642032754,,,,
C(C)(Cl)(C)C,363.5125,0.094401231,-2.360201163,-3.265915059,val,2.95203053540112,-3.93707548509477,-0.904496570272194,,,,
C(C)(Cl)(C)C,402.1,0.08353885,-2.482443486,-3.265915059,val,2.66873911962198,-3.93707548509477,-1.31379744648259,,,,
CCCCCl,150.05,0.158771595,-1.840288619,-2.647139958,1004,7.15161612795735,-1.86524647529694,0.836313442083149,,,,
CCCCCl,200.4325,0.145264047,-1.929202181,-2.647139958,1004,5.35392214336497,-1.86524647529694,0.538606412795205,,,,
CCCCCl,250.815,0.131756499,-2.026799768,-2.647139958,1004,4.27845224567909,-1.86524647529694,0.21182288238798,,,,
CCCCCl,301.1975,0.11824895,-2.134963129,-2.647139958,1004,3.56277857551939,-1.86524647529694,-0.150337761689123,,,,
CCCCCl,351.58,0.104741402,-2.256260805,-2.647139958,1004,3.05222140053473,-1.86524647529694,-0.55647570025795,,,,
CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,287.85,0.137714437,-1.982573035,-3.119323202,test,3.72798332464825,-3.44624568046639,0.35990613313595,,,,
CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,370.5125,0.12323362,-2.093673373,-3.119323202,test,2.8962585607773,-3.44624568046639,-0.0120883166968729,,,,
CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,453.175,0.108752804,-2.21867783,-3.119323202,test,2.36795939758371,-3.44624568046639,-0.430637576271272,,,,
CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,535.8375,0.094271987,-2.361571199,-3.119323202,test,2.00265938834068,-3.44624568046639,-0.909083827136085,,,,
CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,618.5,0.07979117,-2.528342432,-3.119323202,test,1.73500404203719,-3.44624568046639,-1.4674797256956,,,,
CCCCOC(=O)c1ccccc1,251.65,0.143988035,-1.938025073,-3.072176492,1006,4.26425591098748,-3.28838554463245,0.509064946814477,,,,
CCCCOC(=O)c1ccccc1,333.7375,0.128219026,-2.054015335,-3.072176492,1006,3.21540132589236,-3.28838554463245,0.120697688213924,,,,
CCCCOC(=O)c1ccccc1,415.825,0.112450018,-2.185246445,-3.072176492,1006,2.58065291889617,-3.28838554463245,-0.318700116006983,,,,
CCCCOC(=O)c1ccccc1,497.9125,0.096681009,-2.336338289,-3.072176492,1006,2.15519795144729,-3.28838554463245,-0.824597113215096,,,,
CCCCOC(=O)c1ccccc1,580,0.080912,-2.514393135,-3.072176492,1006,1.8501724137931,-3.28838554463245,-1.42077364760006,,,,
CCC(O)C,158.45,0.158693819,-1.840778603,-2.351797669,1007,6.7724834332597,-0.876359364000117,0.834672841057193,,,,
CCC(O)C,212.0625,0.149457993,-1.900739908,-2.351797669,1007,5.06030061892131,-0.876359364000117,0.633905921115572,,,,
CCC(O)C,265.675,0.140222168,-1.964527202,-2.351797669,1007,4.0391455725981,-0.876359364000117,0.420328539039071,,,,
CCC(O)C,319.2875,0.130986342,-2.032662218,-2.351797669,1007,3.36092080021924,-0.876359364000117,0.192193789428583,,,,
CCC(O)C,372.9,0.121750517,-2.105781271,-2.351797669,1007,2.87771520514883,-0.876359364000117,-0.0526288851255839,,,,
CCC(C)OC(=O)C=C,210.15,0.149314052,-1.90170346,-3.080035007,1008,5.10635260528194,-3.31469801151196,0.630679684340979,,,,
CCC(C)OC(=O)C=C,273.65,0.132910732,-2.018077564,-3.080035007,1008,3.92143248675315,-3.31469801151196,0.24102721728667,,,,
CCC(C)OC(=O)C=C,337.15,0.116507412,-2.149800386,-3.080035007,1008,3.18285629541747,-3.31469801151196,-0.200016973778857,,,,
CCC(C)OC(=O)C=C,400.65,0.100104092,-2.301544714,-3.080035007,1008,2.67839760389367,-3.31469801151196,-0.708098666650136,,,,
CCC(C)OC(=O)C=C,464.15,0.083700772,-2.480507078,-3.080035007,1008,2.31196811375633,-3.31469801151196,-1.30731382058568,,,,
CC(C)(C)OC(=O)C,215,0.14545815,-1.927866863,-3.073546015,1009,4.99116279069767,-3.29297108383142,0.543077424258391,,,,
CC(C)(C)OC(=O)C,269.625,0.130731796,-2.034607411,-3.073546015,1009,3.97997218358832,-3.29297108383142,0.18568074893852,,,,
CC(C)(C)OC(=O)C,324.25,0.116005442,-2.154118171,-3.073546015,1009,3.3094834232845,-3.29297108383142,-0.214474104013433,,,,
CC(C)(C)OC(=O)C,378.875,0.101279089,-2.289875318,-3.073546015,1009,2.83233256351039,-3.29297108383142,-0.669026323369764,,,,
CC(C)(C)OC(=O)C,433.5,0.086552735,-2.447001398,-3.073546015,1009,2.47543252595156,-3.29297108383142,-1.19512760025326,,,,
CC(=O)OCCCC,199.65,0.164176971,-1.806810345,-2.85966138,1010,5.37490608564989,-2.57682657377134,0.948407899599403,,,,
CC(=O)OCCCC,263.175,0.147302825,-1.915264779,-2.85966138,1010,4.0775149615275,-2.57682657377134,0.585272663163308,,,,
CC(=O)OCCCC,326.7,0.130428679,-2.036928723,-2.85966138,1010,3.28466483011938,-2.57682657377134,0.177908358720137,,,,
CC(=O)OCCCC,390.225,0.113554533,-2.175472088,-2.85966138,1010,2.74995195079762,-2.57682657377134,-0.285972883847845,,,,
CC(=O)OCCCC,453.75,0.096680387,-2.336344715,-2.85966138,1010,2.36495867768595,-2.57682657377134,-0.824618629228258,,,,
CCCCCCCC(CO)CCCC,271.2,0.1470362,-1.917076464,-3.044044465,val,3.95685840707965,-3.19419179063552,0.579206644130626,,,,
CCCCCCCC(CO)CCCC,337.9,0.132512275,-2.021079996,-3.044044465,val,3.1757916543356,-3.19419179063552,0.230974250211084,,,,
CCCCCCCC(CO)CCCC,404.6,0.11798835,-2.137169388,-3.044044465,val,2.6522491349481,-3.19419179063552,-0.157724922859539,,,,
CCCCCCCC(CO)CCCC,471.3,0.103464425,-2.268527445,-3.044044465,val,2.27689369828135,-3.19419179063552,-0.597547780507583,,,,
CCCCCCCC(CO)CCCC,538,0.0889405,-2.419787672,-3.044044465,val,1.99460966542751,-3.19419179063552,-1.10400857025291,,,,
CCCCN(C)C,210,0.1550563,-1.863967002,-2.745435373,1012,5.11,-2.1943665255349,0.757031711571979,,,,
CCCCN(C)C,249.2875,0.143821254,-1.939184045,-2.745435373,1012,4.3046683046683,-2.1943665255349,0.505184390199864,,,,
CCCCN(C)C,288.575,0.132586207,-2.020522224,-2.745435373,1012,3.71861734384475,-2.1943665255349,0.232841824081761,,,,
CCCCN(C)C,327.8625,0.121351161,-2.109066781,-2.745435373,1012,3.27301841473179,-2.1943665255349,-0.0636296751040107,,,,
CCCCN(C)C,367.15,0.110116115,-2.206219884,-2.745435373,1012,2.92278360343184,-2.1943665255349,-0.388924950983697,,,,
Oc1ccccc1C(C)(C)C,267.53,0.126175636,-2.070080409,-2.632156,1013,4.01113893768923,-1.81507606796184,0.066907407538508,,,,
Oc1ccccc1C(C)(C)C,324.9025,0.119550259,-2.124018416,-2.632156,1013,3.30283700494764,-1.81507606796184,-0.113691856156297,,,,
Oc1ccccc1C(C)(C)C,382.275,0.112924883,-2.181032434,-2.632156,1013,2.80714145575829,-1.81507606796184,-0.30459044963014,,,,
Oc1ccccc1C(C)(C)C,439.6475,0.106299507,-2.241494634,-2.632156,1013,2.44081906527388,-1.81507606796184,-0.507034503622865,,,,
Oc1ccccc1C(C)(C)C,497.02,0.09967413,-2.30584911,-2.632156,1013,2.15906804555149,-1.81507606796184,-0.722510966834881,,,,
CCCCOCC(O)C,193.15,0.153092878,-1.876710493,-2.767514482,val,5.55578565881439,-2.26829344738868,0.714363003187902,,,,
CCCCOCC(O)C,255.65,0.139179753,-1.971988991,-2.767514482,val,4.19753569333073,-2.26829344738868,0.395344419784424,,,,
CCCCOCC(O)C,318.15,0.125266628,-2.077310785,-2.767514482,val,3.37293729372937,-2.26829344738868,0.042698122574817,,,,
CCCCOCC(O)C,380.65,0.111353503,-2.195045422,-2.767514482,val,2.81912518061211,-2.26829344738868,-0.351509782689,,,,
CCCCOCC(O)C,443.15,0.097440378,-2.328514591,-2.767514482,val,2.42152769942457,-2.26829344738868,-0.79840122321548,,,,
CCCCOCCOCCOC(=O)C,240.95,0.158584021,-1.841470728,-2.86503931,1015,4.45362108321228,-2.59483336067769,0.832355416437022,,,,
CCCCOCCOCCOC(=O)C,311.1125,0.143105471,-1.944173359,-2.86503931,1015,3.44923460163124,-2.59483336067769,0.488478796410642,,,,
CCCCOCCOCCOC(=O)C,381.275,0.127626922,-2.058643941,-2.86503931,1015,2.81450396695299,-2.59483336067769,0.105199843891768,,,,
CCCCOCCOCCOC(=O)C,451.4375,0.112148373,-2.187932524,-2.86503931,1015,2.37707323826665,-2.59483336067769,-0.3276938463394,,,,
CCCCOCCOCCOC(=O)C,521.6,0.096669824,-2.336453983,-2.86503931,1015,2.0573236196319,-2.59483336067769,-0.824984488507141,,,,
CCCCOCCOCCOCCOCCO,268.8,0.165159136,-1.800845809,-3.021157924,1016,3.9921875,-3.11756136465184,0.968378804528856,,,,
CCCCOCCOCCOCCOCCO,345.8875,0.146867814,-1.918222321,-3.021157924,1016,3.10245383253225,-3.11756136465184,0.575370000138579,,,,
CCCCOCCOCCOCCOCCO,422.975,0.128576492,-2.051231283,-3.021157924,1016,2.53702937525858,-3.11756136465184,0.130019459062596,,,,
CCCCOCCOCCOCCOCCO,500.0625,0.11028517,-2.204685813,-3.021157924,1016,2.14593175853018,-3.11756136465184,-0.383788459880948,,,,
CCCCOCCOCCOCCOCCO,577.15,0.091993848,-2.386033574,-3.021157924,1016,1.85930867192238,-3.11756136465184,-0.990990578218418,,,,
CCCCOCCOCCO,205.15,0.185715254,-1.683540673,-2.606531769,1017,5.23080672678528,-1.72927910384068,1.36114862246482,,,,
CCCCOCCOCCO,279.9,0.167677331,-1.785713795,-2.606531769,1017,3.83386923901393,-1.72927910384068,1.01904494402154,,,,
CCCCOCCOCCO,354.65,0.149639409,-1.899526822,-2.606531769,1017,3.02580008459044,-1.72927910384068,0.637967666266788,,,,
CCCCOCCOCCO,429.4,0.131601486,-2.027976968,-2.606531769,1017,2.49906846762925,-1.72927910384068,0.207881293422309,,,,
CCCCOCCOCCO,504.15,0.113563564,-2.175392568,-2.606531769,1017,2.1285331746504,-1.72927910384068,-0.285706629044456,,,,
CCCCOCCO,199.17,0.191341735,-1.653694259,-2.526930387,1018,5.38785961741226,-1.46275181116024,1.46108261506359,,,,
CCCCOCCO,260.495,0.174515382,-1.745742393,-2.526930387,1018,4.11946486496862,-1.46275181116024,1.15288017768246,,,,
CCCCOCCO,321.82,0.157689028,-1.84713036,-2.526930387,1018,3.33447268659499,-1.46275181116024,0.813405413853805,,,,
CCCCOCCO,383.145,0.140862675,-1.9599698,-2.526930387,1018,2.80076733351603,-1.46275181116024,0.435587972810163,,,,
CCCCOCCO,444.47,0.124036321,-2.087180842,-2.526930387,1018,2.4143361756699,-1.46275181116024,0.00965046052779759,,,,
OC(CO)COC(C)(C)C,194.8,0.203759676,-1.590814038,-2.520688255,test,5.50872689938398,-1.4418514385698,1.67162286757174,,,,
OC(CO)COC(C)(C)C,272.8,0.183274536,-1.696770054,-2.520688255,test,3.93365102639296,-1.4418514385698,1.31685302089137,,,,
OC(CO)COC(C)(C)C,350.8,0.162789396,-1.815297963,-2.520688255,test,3.05900798175599,-1.4418514385698,0.919989023067262,,,,
OC(CO)COC(C)(C)C,428.8,0.142304256,-1.949787866,-2.520688255,test,2.50256529850746,-1.4418514385698,0.469679884722835,,,,
OC(CO)COC(C)(C)C,506.8,0.121819116,-2.10521799,-2.520688255,test,2.11740331491713,-1.4418514385698,-0.0507428656096363,,,,
CC(C)(C)OC(C)CO,253,0.13412586,-2.008976666,-2.941870022,1020,4.24150197628458,-2.85208368912137,0.271499523721009,,,,
CC(C)(C)OC(C)CO,296.0375,0.124383031,-2.084389517,-2.941870022,1020,3.62487860490647,-2.85208368912137,0.0189965833782934,,,,
CC(C)(C)OC(C)CO,339.075,0.114640201,-2.165956738,-2.941870022,1020,3.16478655164787,-2.85208368912137,-0.254112878271475,,,,
CC(C)(C)OC(C)CO,382.1125,0.104897372,-2.254772814,-2.941870022,1020,2.80833524158461,-2.85208368912137,-0.551493497652938,,,,
CC(C)(C)OC(C)CO,425.15,0.095154543,-2.352252941,-2.941870022,1020,2.52405033517582,-2.85208368912137,-0.877883739715016,,,,
CC(C)(C)OCC(O)C,228.3,0.139864259,-1.967082905,-2.888541454,1021,4.70039421813403,-2.67352499460568,0.411771343367703,,,,
CC(C)(C)OCC(O)C,277.525,0.128676893,-2.05045072,-2.888541454,1021,3.86667867759661,-2.67352499460568,0.132632998399846,,,,
CC(C)(C)OCC(O)C,326.75,0.117489528,-2.141406077,-2.888541454,1021,3.28416220351951,-2.67352499460568,-0.171910521409814,,,,
CC(C)(C)OCC(O)C,375.975,0.106302162,-2.241469658,-2.888541454,1021,2.85417913425095,-2.67352499460568,-0.506950877114195,,,,
CC(C)(C)OCC(O)C,425.2,0.095114796,-2.352670738,-2.888541454,1021,2.52375352775165,-2.67352499460568,-0.879282638835888,,,,
CC(O)COC(C)COC(C)(C)(C),279.2,0.152658128,-1.879554315,-2.977647963,1022,3.84348137535817,-2.97187806345034,0.704841105960978,,,,
CC(O)COC(C)COC(C)(C)(C),341.4,0.138435476,-1.977350939,-2.977647963,1022,3.14323374340949,-2.97187806345034,0.377391145004178,,,,
CC(O)COC(C)COC(C)(C)(C),403.6,0.124212824,-2.085758862,-2.977647963,1022,2.65882061446977,-2.97187806345034,0.0144116401722128,,,,
CC(O)COC(C)COC(C)(C)(C),465.8,0.109990172,-2.207364263,-2.977647963,1022,2.30377844568484,-2.97187806345034,-0.392756646225752,,,,
CC(O)COC(C)COC(C)(C)(C),528,0.09576752,-2.345831691,-2.977647963,1022,2.03238636363636,-2.97187806345034,-0.85638363085856,,,,
CC(O)COC(C)COCCCC,198.15,0.138827279,-1.974524719,-3.040196968,1023,5.41559424678274,-3.1813093138086,0.386854105899999,,,,
CC(O)COC(C)COCCCC,274.8125,0.123524677,-2.09131433,-3.040196968,1023,3.9048442119627,-3.1813093138086,-0.00418959272614063,,,,
CC(O)COC(C)COCCCC,351.475,0.108222075,-2.223569911,-3.040196968,1023,3.05313322426915,-3.1813093138086,-0.447017607267511,,,,
CC(O)COC(C)COCCCC,428.1375,0.092919474,-2.376022036,-3.040196968,1023,2.50643776824034,-3.1813093138086,-0.957469198919912,,,,
CC(O)COC(C)COCCCC,504.8,0.077616872,-2.555970453,-3.040196968,1023,2.12579239302694,-3.1813093138086,-1.55998592915886,,,,
CCC(C)OC(C)(C)C,221.5,0.128933565,-2.048458007,-2.956348728,test,4.84469525959368,-2.90056237397255,0.139305148903203,,,,
CCC(C)OC(C)(C)C,262.9125,0.11936355,-2.125581398,-2.956348728,test,4.08158607901869,-2.90056237397255,-0.118925149228623,,,,
CCC(C)OC(C)(C)C,304.325,0.109793536,-2.209153625,-2.956348728,test,3.52616446233467,-2.90056237397255,-0.398747921722517,,,,
CCC(C)OC(C)(C)C,345.7375,0.100223521,-2.300352376,-2.956348728,test,3.10379984815069,-2.90056237397255,-0.7041063915022,,,,
CCC(C)OC(C)(C)C,387.15,0.090653507,-2.400710661,-2.956348728,test,2.77179387834173,-2.90056237397255,-1.04013349715097,,,,
CC(C)(C)OC(C)(C)C,195,0.1294149,-2.044731757,-3.176177068,1025,5.50307692307692,-3.636608041052,0.151781657468725,,,,
CC(C)(C)OC(C)(C)C,256.25,0.115438875,-2.15901411,-3.176177068,1025,4.18770731707317,-3.636608041052,-0.230867052653429,,,,
