smiles,T1,T2,T3,T4,T5,Viscosity_1,Viscosity_2,Viscosity_3,Viscosity_4,Viscosity_5,Ln(A),Ea/R,,smiles,Temp,Eta,lnEta,lnA
C[C@H]1CC[C@@H](C)CC1,313.1499939,303.1499939,293.1499939,288.1499939,273.1499939,0.659,0.749,0.875,0.933,1.224,-4.75310726,1353.680167,,Cc1ccccc1C#N,333.15,0.928,-0.074723546,-4.343849042
C1CC[C@H]2CCCC[C@H]2C1,453.1499939,393.1499939,343.1499939,303.1499939,253.1499939,0.439,0.752,1.363,2.723,10.677,-4.833271844,1785.499117,,Cc1ccccc1C#N,313.15,1.233,0.209450224,-4.343849042
C1CCCCCCC1,353.1499939,338.0760622,318.0714146,300.6292056,293.1499939,0.866,1.084,1.53,2.13075,2.56,-5.447823695,1869.50933,,Cc1ccccc1C#N,293.15,1.755,0.562468857,-4.343849042
CCC1CCCC1,373.1499939,338.0760622,308.0688646,288.0632335,253.1499939,0.26925,0.3585,0.480833333,0.6025,0.96,-4.004311002,1006.551652,,CCC(C)C,299.53,0.2102,-1.559695821,-4.229728762
c1ccc2CCCc2c1,373.1499939,353.1499939,323.1499939,293.1499939,273.1499939,0.542,0.6635,0.9185,1.493,2.239,-4.63737322,1483.532879,,CCC(C)C,294.18,0.2212,-1.508688009,-4.229728762
CCCCC1CCCCC1,383.1499939,348.0781858,313.1499939,288.0632335,253.1499939,0.469,0.628,0.953,1.4395,2.93,-4.372777144,1364.1022,,CCC(C)C,288.15,0.234,-1.452434164,-4.229728762
C[C@@H]1CCC[C@@H](C)C1,313.1499939,303.1499939,293.1499939,288.1499939,273.1499939,0.5,0.556,0.631,0.665,0.831,-4.241399974,1108.064336,,CCC(C)C,279.55,0.2547,-1.367668897,-4.229728762
C[C@@H]1CC[C@@H](C)CC1,313.1499939,303.1499939,293.1499939,288.1499939,273.1499939,0.547,0.614,0.706,0.749,0.951,-4.461549487,1205.150184,,CCC(C)C,273.158,0.274,-1.294627173,-4.229728762
C=CC(=C)C,305.1499939,300.2392091,290.7810125,280.9327697,273.1499939,0.194,0.2025,0.220125,0.241,0.259,-4.125469255,759.1267577,,CC1CCCCC1=O,339.05,0.8379,-0.176856517,-4.722913793
CC(=O)CC(C)(C)O,343.1499939,312.8306581,293.1499939,270.8992617,258.1499939,1.07,2.04,3.38,7.61,14.81,-10.76174229,3556.190321,,CC1CCCCC1=O,312.25,1.2167,0.196142276,-4.722913793
CCOC(=O)CC(=O)C,358.1499939,343.0771395,323.0726304,303.0675265,288.1499939,0.644,0.7915,1.0625,1.4625,1.902,-4.897216409,1598.797289,,CC1CCCCC1=O,303.15,1.406,0.340748793,-4.722913793
O=Cc1ccco1,373.1499939,333.1499939,311.1499939,298.1499939,273.1499939,0.576,0.8977,1.35,1.492,2.532825,-4.405870457,1439.504692,,CC1CCCCC1=O,290.4549,1.8222,0.600044562,-4.722913793
OCc1ccco1,403.1499939,378.0838826,348.0781858,318.0714146,298.1499939,0.621,0.8815,1.4895,2.902,4.62,-6.449257243,2389.297847,,CC1CCCCC1=O,288.1551,1.845,0.612479277,-4.722913793
O=Cc1ccccc1O,468.3500061,427.9939113,394.4500122,352.0067988,298.1499939,0.3516,0.473,0.6324,1.015,2.5012,-4.302379997,1522.959999,,CCCCCCC(C)(C)S,323.15,0.767,-0.265268478,-5.522305043
CCCCCCCCCCCCCCCCC,523.1500244,396.5802337,351.5270969,316.9326402,295.1499939,0.2813,0.81005,1.4095,2.4558,4,-4.709879041,1776.544091,,CCCCCCC(C)(C)S,313.15,0.914,-0.089924708,-5.522305043
CCCCCCCCCCCCCCCCCCCCCCCCCC,477.5499878,447.9681302,422.0999849,395.4758787,333.1499939,0.7475,1.01335,1.2795,1.88,5.173333333,-4.396100099,1959.6259,,CCCCCCC(C)(C)S,303.15,1.07,0.067658648,-5.522305043
CCCCCCCCCCCCCCCC,513.1500244,372.599179,333.1499939,304.4155092,293.1499939,0.277,0.8927,1.559,2.7155,3.4915,-4.698866991,1726.583234,,CCCCCCC(C)(C)S,293.15,1.308,0.268499253,-5.522305043
CCCCCCCCCCCCCCCCCCCCCCC,408.1499939,379.9242994,363.1499939,348.0781858,333.1499939,1.165,1.7135,2.2,2.865,3.759,-5.046941566,2120.120561,,CCCCCCC(C)(C)S,283.15,1.616,0.47995396,-5.522305043
CCOC(=O)C(F)F,333.15,323.15,315.15,303.15,293.15,0.613,0.703,0.816,0.953,1.13,-4.880894381,1468.062498,,CCCC(C)C,328.58,0.2151,-1.536652243,-4.222213218
C1CCC(CC1)Cl,415.15,388.8664674,365.1094674,340.4816133,291.35,0.368,0.4641,0.5897,0.7835,1.659,-4.546765052,1468.054857,,CCCC(C)C,316.3603211,0.24025,-1.426075231,-4.222213218
C(F)(F)(Cl)Cl,329,310.9871383,290.9862543,270.9852399,253,0.2203,0.24025,0.2682,0.30345,0.3453,-3.009237772,492.3529744,,CCCC(C)C,301.8554414,0.27555,-1.288986179,-4.222213218
C(=CBr)Br,329.35,317.5070857,301.2121254,286.200043,273.52,0.1966,0.2183,0.25365,0.2938,0.3374,-4.255434613,867.6643969,,CCCC(C)C,285.8830521,0.32315,-1.129638667,-4.222213218
C(CO)O,413.15,381.8333704,333.15,300.6292117,288.15,1.0385,1.7296,4.94,14.065,26.09,-7.22941077,2969.729318,,CCCC(C)C,273.76,0.3688,-0.997500787,-4.222213218
CCCCCCC(=O)O,393.5,358.0801968,328.0738153,295.6288601,284.15,0.8191,1.28565,2.09545,4.0661,5.534,-5.131096273,1928.719964,,CC(C)C(O)=O,420.62,0.323,-1.130102956,-4.328441535
O=C(OCCCCCCC)C,373.15,342.8585823,308.0688707,288.0632396,273.15,0.4465,0.6162,0.96195,1.33255,1.7749,-4.566565594,1398.066238,,CC(C)C(O)=O,388.4444285,0.4285,-0.847464541,-4.328441535
CCCCCCCS,373.15,342.8585823,308.0688707,288.0632396,272.75,0.4269,0.5721,0.8556,1.1455,1.4861,-4.23077794,1257.790133,,CC(C)C(O)=O,352.2060138,0.617,-0.482886255,-4.328441535
CCCCCCCSC(=O)C,363.15,348.15,333.15,318.15,303.15,0.8266,0.9731,1.151,1.411,1.792,-4.177399606,1442.207057,,CC(C)C(O)=O,308.9390656,1.041,0.04018179,-4.328441535
CCCCCCCN,398.15,353.15,328.15,308.15,288.15,0.325,0.559,0.803,1.102,1.583,-5.262566794,1651.190352,,CC(C)C(O)=O,276.84,1.761,0.56588183,-4.328441535
CCCCCC#N,435.85,416.0362593,391.25,361.5583679,290.5,0.2359,0.2711,0.327,0.428,1.033,-4.32995013,1257.771618,,CCC(C)CO,396.15,0.414,-0.881889305,-8.122910822
C#N,298.15,289.642232,280.6277303,270.6269074,259.85,0.1834,0.19845,0.2171,0.24235,0.2756,-4.461569881,823.9152868,,CCC(C)CO,367.8279084,0.6785,-0.3878708,-8.122910822
C1CC2=CC=CC=C2C1,393.15,363.15,333.15,303.5,273.15,0.466,0.595,0.818,1.25,2.24,-4.274983298,1365.731825,,CCC(C)CO,343.65,1.149,0.138891999,-8.122910822
C1C=CC2=CC=CC=C21,393.15,363.15,333.15,303.5,273.15,0.457,0.653,0.966,1.49,2.94,-4.653791613,1532.631568,,CCC(C)CO,321.9691848,2.051,0.718327479,-8.122910822
C1=CC=C(C=C1)I,421.95,385.6825729,353.75,312.1344946,277.75,0.4883,0.6268,0.8137,1.23345,2.1939,-3.408945845,1130.647602,,CCC(C)CO,292.45,5.505,1.70565677,-8.122910822
CCI,342.53,327.5714176,311.89,290.0899686,273.43,0.3792,0.42775,0.4891,0.60085,0.7167,-3.485877375,863.2613382,,CCCCCC(C)CO,372.82,0.6531,-0.426025022,-7.373951066
CI,313.11,303.4187382,291.7135093,281.4272515,273.57,0.409,0.44435,0.4937,0.5453,0.5914,-3.443024067,798.271321,,CCCCCC(C)CO,342.8585823,1.13435,0.1260598,-7.373951066
CC(C)CCOCCC(C)C,373.15,342.8585823,308.0688707,288.0632396,273.15,0.3836,0.5252,0.80855,1.1073,1.462,-4.595861119,1353.447155,,CCCCCC(C)CO,308.0688707,2.52765,0.927290017,-7.373951066
CC(C)CCN,353.15,335.4824147,313.0701661,293.0647194,278.15,0.35,0.425,0.543,0.723,0.908,-4.50988035,1224.155975,,CCCCCC(C)CO,288.0632396,4.744,1.556880662,-7.373951066
CC(C)CCC#N,413.15,373.15,333.15,313.15,293.15,0.27,0.381,0.573,0.734,0.98,-4.441696104,1295.011639,,CCCCCC(C)CO,273.25,8.3101,2.117471642,-7.373951066
CC(C)COC(=O)C,463.15,418.0902128,378.0838887,338.0760683,293.15,0.1351,0.1935,0.27265,0.41465,0.7233,-4.907484261,1360.784494,,CC(C)CO,378.22,0.4753,-0.743809095,-8.123687648
C1=CC=C(C=C1)CCO,373.15,342.8585823,308.0688707,288.0632396,273.21,1.3405,2.63345,7.5467,19.0374,44.248,-9.193295062,3491.723782,,CC(C)CO,334.2979469,1.2134,0.193426337,-8.123687648
CCC=O,320.95,315.334652,308.5,302.0832423,288.55,0.254,0.2685,0.2885,0.30865,0.3568,-4.47088492,995.2024273,,CC(C)CO,305.6295518,2.673,0.983201437,-8.123687648
CCC(=O)N,492.35,473.05,443.15,404.45,364.85,0.391,0.446,0.614,1.022,2.092,-5.971973881,2436.375254,,CC(C)CO,295.6288601,3.67895,1.302627385,-8.123687648
CCC(=O)O,410.2,385.52,349.85,313.19,277.85,0.329,0.405,0.562,0.839,1.404,-4.096078043,1229.090869,,CC(C)CO,273.6,7.9111,2.068266837,-8.123687648
CCC#N,370.25,365.6991728,336.4912582,310.5702205,293.25,0.2187,0.23365,0.2838,0.36005,0.4305,-4.098823552,954.9036167,,CCC(C)(C)S,333.15,0.399,-0.918793862,-4.626120782
CCCOC1=CC=CC=C1,457.35,437.1219776,408.4863358,377.5838011,289.05,0.244,0.286,0.36545,0.4823,1.727,-4.533844115,1436.2213,,CCC(C)(C)S,318.0714207,0.4835,-0.726703964,-4.626120782
C1=CC=C2C(=C1)C=CC=N2,401,375.9335106,351,325.9233129,301,0.125,0.1425,0.164,0.193,0.225,-3.906188087,735.6489384,,CCC(C)(C)S,308.0688707,0.545,-0.606969484,-4.626120782
,,,,,,,,,,,,,,CCC(C)(C)S,298.0661496,0.62,-0.478035801,-4.626120782
,,,,,,,,,,,,,,CCC(C)(C)S,283.15,0.772,-0.258770729,-4.626120782
,,,,,,,,,,,,,,CC=C(C)C,305.74,0.1903,-1.659153505,-4.067112656
,,,,,,,,,,,,,,CC=C(C)C,301.3497561,0.1973,-1.623029866,-4.067112656
,,,,,,,,,,,,,,CC=C(C)C,291.059777,0.2153,-1.535722875,-4.067112656
,,,,,,,,,,,,,,CC=C(C)C,280.9649255,0.2356,-1.445619827,-4.067112656
,,,,,,,,,,,,,,CC=C(C)C,273.35,0.2529,-1.374761125,-4.067112656
,,,,,,,,,,,,,,CCCCC(C)(C)O,407.05,0.3321,-1.102319151,-7.779918397
,,,,,,,,,,,,,,CCCCC(C)(C)O,389.5121599,0.416,-0.877070019,-7.779918397
,,,,,,,,,,,,,,CCCCC(C)(C)O,356.2921939,0.7625,-0.271152771,-7.779918397
,,,,,,,,,,,,,,CCCCC(C)(C)O,325.6773746,1.6285,0.487659346,-7.779918397
,,,,,,,,,,,,,,CCCCC(C)(C)O,305.65,3.016,1.10393145,-7.779918397
,,,,,,,,,,,,,,CC(C)(C)O,350.2,0.6447,-0.438970187,-10.93480277
,,,,,,,,,,,,,,CC(C)(C)O,330.6273961,1.0327,0.032176732,-10.93480277
,,,,,,,,,,,,,,CC(C)(C)O,313.15,2.06375,0.724524716,-10.93480277
,,,,,,,,,,,,,,CC(C)(C)O,304.1477439,3.16035,1.150682781,-10.93480277
,,,,,,,,,,,,,,CC(C)(C)O,298.15179,4.4126,1.484464085,-10.93480277
,,,,,,,,,,,,,,CCCCC(O)C(C)C,373.52,0.6108,-0.492985706,-11.4262326
,,,,,,,,,,,,,,CCCCC(O)C(C)C,342.8585823,1.2643,0.234518609,-11.4262326
,,,,,,,,,,,,,,CCCCC(O)C(C)C,308.0688707,4.31985,1.463220679,-11.4262326
,,,,,,,,,,,,,,CCCCC(O)C(C)C,288.0632396,12.8771,2.55545054,-11.4262326
,,,,,,,,,,,,,,CCCCC(O)C(C)C,273.21,33.957,3.525095018,-11.4262326
,,,,,,,,,,,,,,CCCC(O)CC(C)C,373.54,0.6208,-0.47674631,-11.81615009
,,,,,,,,,,,,,,CCCC(O)CC(C)C,342.8585823,1.34705,0.297917016,-11.81615009
,,,,,,,,,,,,,,CCCC(O)CC(C)C,308.0688707,4.6634,1.539744796,-11.81615009
,,,,,,,,,,,,,,CCCC(O)CC(C)C,288.0632396,13.04165,2.568148082,-11.81615009
,,,,,,,,,,,,,,CCCC(O)CC(C)C,273.37,29.0875,3.370308529,-11.81615009
,,,,,,,,,,,,,,CCC(O)CCC(C)C,373.15,0.4117,-0.88746035,-5.954714134
,,,,,,,,,,,,,,CCC(O)CCC(C)C,342.8585823,0.6301,-0.461876742,-5.954714134
,,,,,,,,,,,,,,CCC(O)CCC(C)C,308.0688707,1.1485,0.138456743,-5.954714134
,,,,,,,,,,,,,,CCC(O)CCC(C)C,288.0632396,1.7968,0.586007305,-5.954714134
,,,,,,,,,,,,,,CCC(O)CCC(C)C,273.44,2.6162,0.961722883,-5.954714134
,,,,,,,,,,,,,,CCc1cccc(C)c1N,372,0.87,-0.139262067,-5.605798124
,,,,,,,,,,,,,,CCc1cccc(C)c1N,318,2.045,0.715397789,-5.605798124
,,,,,,,,,,,,,,CCc1cccc(C)c1N,311,2.39,0.871293366,-5.605798124
,,,,,,,,,,,,,,CCc1cccc(C)c1N,303,2.95,1.08180517,-5.605798124
,,,,,,,,,,,,,,CCc1cccc(C)c1N,293,3.87,1.353254507,-5.605798124
,,,,,,,,,,,,,,CC(C)CCCCCO,373.57,1.0409,0.040085724,-8.348383181
,,,,,,,,,,,,,,CC(C)CCCCCO,342.8585823,2.10695,0.745241404,-8.348383181
,,,,,,,,,,,,,,CC(C)CCCCCO,308.0688707,5.65285,1.732159843,-8.348383181
,,,,,,,,,,,,,,CC(C)CCCCCO,288.0632396,11.98765,2.483876953,-8.348383181
,,,,,,,,,,,,,,CC(C)CCCCCO,273.37,22.5596,3.116160696,-8.348383181
,,,,,,,,,,,,,,Oc1ccccc1[N+]([O-])=O,488.15,0.374,-0.983499482,-4.708221343
,,,,,,,,,,,,,,Oc1ccccc1[N+]([O-])=O,387.57248,0.887,-0.119910297,-4.708221343
,,,,,,,,,,,,,,Oc1ccccc1[N+]([O-])=O,336.6433165,1.7855,0.579698488,-4.708221343
,,,,,,,,,,,,,,Oc1ccccc1[N+]([O-])=O,321.6430048,2.3995,0.875260382,-4.708221343
,,,,,,,,,,,,,,Oc1ccccc1[N+]([O-])=O,303.1553,3.721,1.313992449,-4.708221343
,,,,,,,,,,,,,,COc1ccccc1[N+]([O-])=O,538.15,0.2981,-1.210326278,-4.386634834
,,,,,,,,,,,,,,COc1ccccc1[N+]([O-])=O,490.0194277,0.4072,-0.898450814,-4.386634834
,,,,,,,,,,,,,,COc1ccccc1[N+]([O-])=O,425.6847252,0.6837,-0.380236054,-4.386634834
,,,,,,,,,,,,,,COc1ccccc1[N+]([O-])=O,387.7261926,1.0117,0.011632084,-4.386634834
,,,,,,,,,,,,,,COc1ccccc1[N+]([O-])=O,286.4,7.49,2.013568798,-4.386634834
,,,,,,,,,,,,,,Oc1cccc(O)c1[N+]([O-])=O,505.15,0.4415,-0.817577259,-5.359705983
,,,,,,,,,,,,,,Oc1cccc(O)c1[N+]([O-])=O,448.3385314,0.733,-0.310609577,-5.359705983
,,,,,,,,,,,,,,Oc1cccc(O)c1[N+]([O-])=O,427.9961745,0.90925,-0.095135195,-5.359705983
,,,,,,,,,,,,,,Oc1cccc(O)c1[N+]([O-])=O,402.5730156,1.2685,0.2378351,-5.359705983
,,,,,,,,,,,,,,Oc1cccc(O)c1[N+]([O-])=O,369.85,2.131,0.756591353,-5.359705983
,,,,,,,,,,,,,,Cc1ccccc1[N+]([O-])=O,494.65,0.2944,-1.222815892,-4.3137453
,,,,,,,,,,,,,,Cc1ccccc1[N+]([O-])=O,433.65,0.4404,-0.820071874,-4.3137453
,,,,,,,,,,,,,,Cc1ccccc1[N+]([O-])=O,373.75,0.7417,-0.29881043,-4.3137453
,,,,,,,,,,,,,,Cc1ccccc1[N+]([O-])=O,303.15,1.944,0.664747706,-4.3137453
,,,,,,,,,,,,,,Cc1ccccc1[N+]([O-])=O,273.1539,3.8344,1.344012969,-4.3137453
,,,,,,,,,,,,,,CCCCCCCC(C)S,393.15,0.435,-0.832409248,-4.542379552
,,,,,,,,,,,,,,CCCCCCCC(C)S,353.15,0.6445,-0.439280457,-4.542379552
,,,,,,,,,,,,,,CCCCCCCC(C)S,313.15,1.0689,0.066630082,-4.542379552
,,,,,,,,,,,,,,CCCCCCCC(C)S,293.15,1.4817,0.393190077,-4.542379552
,,,,,,,,,,,,,,CCCCCCCC(C)S,273.15,2.2336,0.803614634,-4.542379552
,,,,,,,,,,,,,,CCCCCCC(C)S,373.15,0.4471,-0.804972996,-4.317331608
,,,,,,,,,,,,,,CCCCCCC(C)S,342.8585823,0.6032,-0.505506462,-4.317331608
,,,,,,,,,,,,,,CCCCCCC(C)S,312.8306642,0.9222,-0.080993159,-4.317331608
,,,,,,,,,,,,,,CCCCCCC(C)S,288.0632396,1.25875,0.230119165,-4.317331608
,,,,,,,,,,,,,,CCCCCCC(C)S,273.15,1.6559,0.504344668,-4.317331608
,,,,,,,,,,,,,,CCCC(C)S,373.15,0.2597,-1.34822816,-4.05342354
,,,,,,,,,,,,,,CCCC(C)S,342.8585823,0.33355,-1.0979625,-4.05342354
,,,,,,,,,,,,,,CCCC(C)S,308.0688707,0.46585,-0.763891585,-4.05342354
,,,,,,,,,,,,,,CCCC(C)S,288.0632396,0.57995,-0.544813386,-4.05342354
,,,,,,,,,,,,,,CCCC(C)S,273.17,0.701,-0.355247392,-4.05342354
,,,,,,,,,,,,,,CCCC(C)O,386.45,0.3742,-0.982964865,-8.818204609
,,,,,,,,,,,,,,CCCC(C)O,367.2220732,0.515,-0.663588378,-8.818204609
,,,,,,,,,,,,,,CCCC(C)O,340.2455861,0.9325,-0.069886127,-8.818204609
,,,,,,,,,,,,,,CCCC(C)O,314.7365058,1.969,0.6775258,-8.818204609
,,,,,,,,,,,,,,CCCC(C)O,298.55,3.39,1.220829921,-8.818204609
,,,,,,,,,,,,,,CCCC(C)=O,371.92,0.24,-1.427116356,-4.12312372
,,,,,,,,,,,,,,CCCC(C)=O,340.5590861,0.311,-1.167962367,-4.12312372
,,,,,,,,,,,,,,CCCC(C)=O,320.7777116,0.37005,-0.994117147,-4.12312372
,,,,,,,,,,,,,,CCCC(C)=O,302.0308838,0.4486,-0.801623657,-4.12312372
,,,,,,,,,,,,,,CCCC(C)=O,273.534,0.6404,-0.445662298,-4.12312372
,,,,,,,,,,,,,,Cc1ccccn1,353.15,0.4165,-0.875868817,-4.195182459
,,,,,,,,,,,,,,Cc1ccccn1,333.15,0.5054,-0.682405084,-4.195182459
,,,,,,,,,,,,,,Cc1ccccn1,313.15,0.6296,-0.462670582,-4.195182459
,,,,,,,,,,,,,,Cc1ccccn1,293.15,0.8102,-0.210474148,-4.195182459
,,,,,,,,,,,,,,Cc1ccccn1,273.5,1.097,0.092579181,-4.195182459
,,,,,,,,,,,,,,CC(C)S,313.15,0.307,-1.180907531,-4.183507852
,,,,,,,,,,,,,,CC(C)S,303.15,0.3392,-1.081165375,-4.183507852
,,,,,,,,,,,,,,CC(C)S,293.15,0.3768,-0.976040736,-4.183507852
,,,,,,,,,,,,,,CC(C)S,283.15,0.4217,-0.863461118,-4.183507852
,,,,,,,,,,,,,,CC(C)S,272.97,0.4779,-0.738353773,-4.183507852
,,,,,,,,,,,,,,CC(C)O,351.24,0.5407,-0.614890683,-8.053855
,,,,,,,,,,,,,,CC(C)O,321.6738553,1.0687,0.066442957,-8.053855
,,,,,,,,,,,,,,CC(C)O,303.4257776,1.72925,0.547687788,-8.053855
,,,,,,,,,,,,,,CC(C)O,296.7534894,2.1177,0.750330594,-8.053855
,,,,,,,,,,,,,,CC(C)O,273.51,4.5018,1.504477317,-8.053855
,,,,,,,,,,,,,,Cc1cccc(Br)c1,373.15,0.5313,-0.632428446,-3.841998925
,,,,,,,,,,,,,,Cc1cccc(Br)c1,342.8585823,0.69695,-0.361041607,-3.841998925
,,,,,,,,,,,,,,Cc1cccc(Br)c1,308.0688707,1.0188,0.018625464,-3.841998925
,,,,,,,,,,,,,,Cc1cccc(Br)c1,288.0632396,1.3488,0.299215308,-3.841998925
,,,,,,,,,,,,,,Cc1cccc(Br)c1,273.15,1.7289,0.547485368,-3.841998925
,,,,,,,,,,,,,,Oc1cccc(Cl)c1,333.15,3.0211,1.105621003,-12.985237
,,,,,,,,,,,,,,Oc1cccc(Cl)c1,318.15,5.057,1.620773422,-12.985237
,,,,,,,,,,,,,,Oc1cccc(Cl)c1,313.15,5.5556,1.714806428,-12.985237
,,,,,,,,,,,,,,Oc1cccc(Cl)c1,303.15,8.8496,2.18037226,-12.985237
,,,,,,,,,,,,,,Oc1cccc(Cl)c1,293.15,16.6667,2.813412717,-12.985237
,,,,,,,,,,,,,,Cc1cccc(Cl)c1,432.15,0.2861,-1.251413879,-3.969350631
,,,,,,,,,,,,,,Cc1cccc(Cl)c1,398.15,0.3606,-1.019985968,-3.969350631
,,,,,,,,,,,,,,Cc1cccc(Cl)c1,368.05,0.4567,-0.783728559,-3.969350631
,,,,,,,,,,,,,,Cc1cccc(Cl)c1,313.15,0.7893,-0.236608802,-3.969350631
,,,,,,,,,,,,,,Cc1cccc(Cl)c1,283.15,1.1885,0.172692008,-3.969350631
,,,,,,,,,,,,,,N#Cc1cccnc1,398.15,0.665,-0.407968238,-4.670799627
,,,,,,,,,,,,,,N#Cc1cccnc1,373.15,0.861,-0.149660775,-4.670799627
,,,,,,,,,,,,,,N#Cc1cccnc1,348.15,1.177,0.162968828,-4.670799627
,,,,,,,,,,,,,,N#Cc1cccnc1,333.15,1.463,0.380489122,-4.670799627
,,,,,,,,,,,,,,N#Cc1cccnc1,323.15,1.731,0.548699276,-4.670799627
,,,,,,,,,,,,,,CCOc1cccc(N)c1,373.15,1.4981,0.404197639,-9.994694881
,,,,,,,,,,,,,,CCOc1cccc(N)c1,353.15,2.2356,0.804509648,-9.994694881
,,,,,,,,,,,,,,CCOc1cccc(N)c1,333.15,3.7979,1.334448282,-9.994694881
,,,,,,,,,,,,,,CCOc1cccc(N)c1,313.15,7.9302,2.070678256,-9.994694881
,,,,,,,,,,,,,,CCOc1cccc(N)c1,303.15,12.9232,2.559024146,-9.994694881
,,,,,,,,,,,,,,CCOc1cccc(C)c1,448.65,0.246,-1.402423743,-4.372617617
,,,,,,,,,,,,,,CCOc1cccc(C)c1,418.0365642,0.30435,-1.189576924,-4.372617617
,,,,,,,,,,,,,,CCOc1cccc(C)c1,383.25,0.4039,-0.906587956,-4.372617617
,,,,,,,,,,,,,,CCOc1cccc(C)c1,342.7642982,0.60955,-0.495034299,-4.372617617
,,,,,,,,,,,,,,CCOc1cccc(C)c1,291.45,1.271,0.239803992,-4.372617617
,,,,,,,,,,,,,,Nc1cccc(F)c1,333.15,1.25,0.223143551,-5.804272737
,,,,,,,,,,,,,,Nc1cccc(F)c1,323.15,1.48,0.392042088,-5.804272737
,,,,,,,,,,,,,,Nc1cccc(F)c1,313.15,1.75,0.559615788,-5.804272737
,,,,,,,,,,,,,,Nc1cccc(F)c1,303.15,2.2,0.78845736,-5.804272737
,,,,,,,,,,,,,,Nc1cccc(F)c1,298.15,2.475,0.906240396,-5.804272737
,,,,,,,,,,,,,,Cc1cccc(F)c1,333.15,0.3955,-0.927604492,-3.74226288
,,,,,,,,,,,,,,Cc1cccc(F)c1,323.15,0.4537,-0.790319092,-3.74226288
,,,,,,,,,,,,,,Cc1cccc(F)c1,313.15,0.481,-0.731888009,-3.74226288
,,,,,,,,,,,,,,Cc1cccc(F)c1,303.15,0.534,-0.62735944,-3.74226288
,,,,,,,,,,,,,,Cc1cccc(F)c1,293.15,0.608,-0.497580397,-3.74226288
,,,,,,,,,,,,,,CCCCC(O)CC,418.25,0.3026,-1.195343478,-7.913013549
,,,,,,,,,,,,,,CCCCC(O)CC,397.2231345,0.40025,-0.915665927,-7.913013549
,,,,,,,,,,,,,,CCCCC(O)CC,365.503166,0.68,-0.385662481,-7.913013549
,,,,,,,,,,,,,,CCCCC(O)CC,336.5648879,1.356,0.30453919,-7.913013549
,,,,,,,,,,,,,,CCCCC(O)CC,311.55,2.986,1.093934699,-7.913013549
,,,,,,,,,,,,,,COc1cccc(O)c1,518.35,0.3546,-1.036764885,-5.946942212
,,,,,,,,,,,,,,COc1cccc(O)c1,487.7391093,0.4623,-0.771541248,-5.946942212
,,,,,,,,,,,,,,COc1cccc(O)c1,442.6196511,0.73725,-0.304828231,-5.946942212
,,,,,,,,,,,,,,COc1cccc(O)c1,382.8363547,1.8265,0.602401567,-5.946942212
,,,,,,,,,,,,,,COc1cccc(O)c1,329.2,7.587,2.026436256,-5.946942212
,,,,,,,,,,,,,,Cc1cccc(c1)C#N,413.15,0.399,-0.918793862,-4.373288726
,,,,,,,,,,,,,,Cc1cccc(c1)C#N,373.15,0.564,-0.572701027,-4.373288726
,,,,,,,,,,,,,,Cc1cccc(c1)C#N,333.15,0.873,-0.135819723,-4.373288726
,,,,,,,,,,,,,,Cc1cccc(c1)C#N,313.15,1.16,0.148420005,-4.373288726
,,,,,,,,,,,,,,Cc1cccc(c1)C#N,293.15,1.653,0.502591819,-4.373288726
,,,,,,,,,,,,,,CC1CCCC(=O)C1,339.05,0.857,-0.15431736,-4.846850213
,,,,,,,,,,,,,,CC1CCCC(=O)C1,312.25,1.2261,0.2038384,-4.846850213
,,,,,,,,,,,,,,CC1CCCC(=O)C1,303.15,1.512,0.413433278,-4.846850213
,,,,,,,,,,,,,,CC1CCCC(=O)C1,290.4549,1.8386,0.609004412,-4.846850213
,,,,,,,,,,,,,,CC1CCCC(=O)C1,288.1551,1.999,0.692647056,-4.846850213
,,,,,,,,,,,,,,CCC(C)CC,303.15,0.292,-1.231001477,-4.100438234
,,,,,,,,,,,,,,CCC(C)CC,295.6288601,0.31495,-1.155341383,-4.100438234
,,,,,,,,,,,,,,CCC(C)CC,290.6284965,0.33095,-1.105787972,-4.100438234
,,,,,,,,,,,,,,CCC(C)CC,285.6281201,0.3478,-1.056127677,-4.100438234
,,,,,,,,,,,,,,CCC(C)CC,273.15,0.394,-0.93140437,-4.100438234
,,,,,,,,,,,,,,CCCCC(C)CCO,373.62,0.5235,-0.647218249,-5.84379109
,,,,,,,,,,,,,,CCCCC(C)CCO,342.8585823,0.8189,-0.199793303,-5.84379109
,,,,,,,,,,,,,,CCCCC(C)CCO,308.0688707,1.51245,0.413730853,-5.84379109
,,,,,,,,,,,,,,CCCCC(C)CCO,288.0632396,2.38515,0.869262015,-5.84379109
,,,,,,,,,,,,,,CCCCC(C)CCO,273.19,3.5613,1.270125647,-5.84379109
,,,,,,,,,,,,,,CC(C)C(C)O,379.95,0.4364,-0.829196025,-9.039015198
,,,,,,,,,,,,,,CC(C)C(C)O,365.8898292,0.5688,-0.5642264,-9.039015198
,,,,,,,,,,,,,,CC(C)C(C)O,340.885686,0.989,-0.011060947,-9.039015198
,,,,,,,,,,,,,,CC(C)C(C)O,312.0767451,2.371,0.863311807,-9.039015198
,,,,,,,,,,,,,,CC(C)C(C)O,291.35,5.358,1.678590771,-9.039015198
,,,,,,,,,,,,,,CCCCC(C)C(C)O,373.15,0.4581,-0.780667778,-6.166910533
