smiles,T1,T2,T3,T4,T5,Viscosity_1,Viscosity_2,Viscosity_3,Viscosity_4,Viscosity_5,Intercept (A),Coefficient (B),,smiles,Temp
C1[C@H]2[C@@H](CCC1)[C@@H](CCC2)C(C)(C)C,273.15,298.15,310.928,333.15,372.039,3.38755386789177,2.41754401647054,1.93463020573283,1.55216142850416,1.17370838122746,-2.84579978461363,1104.94894857588,,C1CCC(CC1)CCC(=CCC1CCCCC1)CCC1CCCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)CCC(=CCC1CCCCC1)CCC1CCCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)CCC(=CCC1CCCCC1)CCC1CCCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)CCC(=CCC1CCCCC1)CCC1CCCCC1,
,,,,,,,,,,,,,,c1(ccc(cc1)C(c1ccc(cc1)C)CCCCCCCCCCC)C,
,,,,,,,,,,,,,,c1(ccc(cc1)C(c1ccc(cc1)C)CCCCCCCCCCC)C,
,,,,,,,,,,,,,,c1(ccc(cc1)C(c1ccc(cc1)C)CCCCCCCCCCC)C,
,,,,,,,,,,,,,,c1(ccc(cc1)C(c1ccc(cc1)C)CCCCCCCCCCC)C,
,,,,,,,,,,,,,,c1(ccc(cc1)C(c1ccc(cc1)C)CCCCCCCCCCC)C,
,,,,,,,,,,,,,,c1ccc(cc1)CCC(=CCc1ccccc1)CCc1ccccc1,
,,,,,,,,,,,,,,c1ccc(cc1)CCC(=CCc1ccccc1)CCc1ccccc1,
,,,,,,,,,,,,,,c1ccc(cc1)CCC(=CCc1ccccc1)CCc1ccccc1,
,,,,,,,,,,,,,,c1ccc(cc1)CCC(=CCc1ccccc1)CCc1ccccc1,
,,,,,,,,,,,,,,c1ccc(cc1)CCC(=CCc1ccccc1)CCc1ccccc1,
,,,,,,,,,,,,,,C1CCC(CC1)CCC(CCCC1CCCC1)CCC1CCCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)CCC(CCCC1CCCC1)CCC1CCCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)CCC(CCCC1CCCC1)CCC1CCCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)CCC(CCCC1CCCC1)CCC1CCCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)CCC(CCCC1CCCC1)CCC1CCCCC1,
,,,,,,,,,,,,,,c1(ccccc1)CCC(CCCC1CCCC1)CCCC1CCCC1,
,,,,,,,,,,,,,,c1(ccccc1)CCC(CCCC1CCCC1)CCCC1CCCC1,
,,,,,,,,,,,,,,c1(ccccc1)CCC(CCCC1CCCC1)CCCC1CCCC1,
,,,,,,,,,,,,,,c1(ccccc1)CCC(CCCC1CCCC1)CCCC1CCCC1,
,,,,,,,,,,,,,,c1(ccccc1)CCC(CCCC1CCCC1)CCCC1CCCC1,
,,,,,,,,,,,,,,C1(CCCCC1)CCC(CCCC1CCCC1)CCCC1CCCC1,
,,,,,,,,,,,,,,C1(CCCCC1)CCC(CCCC1CCCC1)CCCC1CCCC1,
,,,,,,,,,,,,,,C1(CCCCC1)CCC(CCCC1CCCC1)CCCC1CCCC1,
,,,,,,,,,,,,,,C1(CCCCC1)CCC(CCCC1CCCC1)CCCC1CCCC1,
,,,,,,,,,,,,,,C1(CCCCC1)CCC(CCCC1CCCC1)CCCC1CCCC1,
,,,,,,,,,,,,,,c1ccc(cc1)CC[C@H](CCC1CCCCC1)CCCC1CCCC1,
,,,,,,,,,,,,,,c1ccc(cc1)CC[C@H](CCC1CCCCC1)CCCC1CCCC1,
,,,,,,,,,,,,,,c1ccc(cc1)CC[C@H](CCC1CCCCC1)CCCC1CCCC1,
,,,,,,,,,,,,,,c1ccc(cc1)CC[C@H](CCC1CCCCC1)CCCC1CCCC1,
,,,,,,,,,,,,,,c1ccc(cc1)CC[C@H](CCC1CCCCC1)CCCC1CCCC1,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@@H](CC1)CCCCCCCCCC[C@@H]1CCC[C@@H]3[C@@H]1CCCC3)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@@H](CC1)CCCCCCCCCC[C@@H]1CCC[C@@H]3[C@@H]1CCCC3)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@@H](CC1)CCCCCCCCCC[C@@H]1CCC[C@@H]3[C@@H]1CCCC3)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@@H](CC1)CCCCCCCCCC[C@@H]1CCC[C@@H]3[C@@H]1CCCC3)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@@H](CC1)CCCCCCCCCC[C@@H]1CCC[C@@H]3[C@@H]1CCCC3)CCCC2,
,,,,,,,,,,,,,,CCCCCCCCCCCCC(CCCCCCCCCCCC)CCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCC(CCCCCCCCCCCC)CCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCC(CCCCCCCCCCCC)CCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCC(CCCCCCCCCCCC)CCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCC(CCCCCCCCCCCC)CCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCC(CCCCCCCCCCCCC)CCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCC(CCCCCCCCCCCCC)CCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCC(CCCCCCCCCCCCC)CCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCC(CCCCCCCCCCCCC)CCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCC(CCCCCCCCCCCCC)CCCCCCCCCCCC,
,,,,,,,,,,,,,,[C@H]1(CC[C@@H](CC1)[C@@H](CCCCCCCCCCC)[C@H]1CCC[C@H](C1)C)C,
,,,,,,,,,,,,,,[C@H]1(CC[C@@H](CC1)[C@@H](CCCCCCCCCCC)[C@H]1CCC[C@H](C1)C)C,
,,,,,,,,,,,,,,[C@H]1(CC[C@@H](CC1)[C@@H](CCCCCCCCCCC)[C@H]1CCC[C@H](C1)C)C,
,,,,,,,,,,,,,,[C@H]1(CC[C@@H](CC1)[C@@H](CCCCCCCCCCC)[C@H]1CCC[C@H](C1)C)C,
,,,,,,,,,,,,,,[C@H]1(CC[C@@H](CC1)[C@@H](CCCCCCCCCCC)[C@H]1CCC[C@H](C1)C)C,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@H]3[C@@H]([C@@H]1CCCCCCCCCCCC)CCCC3)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@H]3[C@@H]([C@@H]1CCCCCCCCCCCC)CCCC3)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@H]3[C@@H]([C@@H]1CCCCCCCCCCCC)CCCC3)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@H]3[C@@H]([C@@H]1CCCCCCCCCCCC)CCCC3)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@H]3[C@@H]([C@@H]1CCCCCCCCCCCC)CCCC3)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@H]3[C@@H](C1)C[C@H](CC3)CCCCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@H]3[C@@H](C1)C[C@H](CC3)CCCCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@H]3[C@@H](C1)C[C@H](CC3)CCCCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@H]3[C@@H](C1)C[C@H](CC3)CCCCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@H]3[C@@H](C1)C[C@H](CC3)CCCCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,[C@H]1(CC[C@@H](CC1)[C@@H](CCCCCCC)CCCCCCCCCCC)C,
,,,,,,,,,,,,,,[C@H]1(CC[C@@H](CC1)[C@@H](CCCCCCC)CCCCCCCCCCC)C,
,,,,,,,,,,,,,,[C@H]1(CC[C@@H](CC1)[C@@H](CCCCCCC)CCCCCCCCCCC)C,
,,,,,,,,,,,,,,[C@H]1(CC[C@@H](CC1)[C@@H](CCCCCCC)CCCCCCCCCCC)C,
,,,,,,,,,,,,,,[C@H]1(CC[C@@H](CC1)[C@@H](CCCCCCC)CCCCCCCCCCC)C,
,,,,,,,,,,,,,,CCCCCCCCC(CCCCCCCC)CCCCCC,
,,,,,,,,,,,,,,CCCCCCCCC(CCCCCCCC)CCCCCC,
,,,,,,,,,,,,,,CCCCCCCCC(CCCCCCCC)CCCCCC,
,,,,,,,,,,,,,,CCCCCCCCC(CCCCCCCC)CCCCCC,
,,,,,,,,,,,,,,CCCCCCCCC(CCCCCCCC)CCCCCC,
,,,,,,,,,,,,,,c1cc(c(cc1C)/C(=C/CCCCCCCCC)/CCCCCCCCCC)C,
,,,,,,,,,,,,,,c1cc(c(cc1C)/C(=C/CCCCCCCCC)/CCCCCCCCCC)C,
,,,,,,,,,,,,,,c1cc(c(cc1C)/C(=C/CCCCCCCCC)/CCCCCCCCCC)C,
,,,,,,,,,,,,,,c1cc(c(cc1C)/C(=C/CCCCCCCCC)/CCCCCCCCCC)C,
,,,,,,,,,,,,,,c1cc(c(cc1C)/C(=C/CCCCCCCCC)/CCCCCCCCCC)C,
,,,,,,,,,,,,,,c1ccc(cc1)CCCC(CCCc1ccccc1)CCCc1ccccc1,
,,,,,,,,,,,,,,c1ccc(cc1)CCCC(CCCc1ccccc1)CCCc1ccccc1,
,,,,,,,,,,,,,,c1ccc(cc1)CCCC(CCCc1ccccc1)CCCc1ccccc1,
,,,,,,,,,,,,,,c1ccc(cc1)CCCC(CCCc1ccccc1)CCCc1ccccc1,
,,,,,,,,,,,,,,c1ccc(cc1)CCCC(CCCc1ccccc1)CCCc1ccccc1,
,,,,,,,,,,,,,,c1c2c(c(cc1)C(CCCCCCCCCC)CCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,c1c2c(c(cc1)C(CCCCCCCCCC)CCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,c1c2c(c(cc1)C(CCCCCCCCCC)CCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,c1c2c(c(cc1)C(CCCCCCCCCC)CCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,c1c2c(c(cc1)C(CCCCCCCCCC)CCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)[C@@H](CCC2)CCCCCCCCCCCCCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)[C@@H](CCC2)CCCCCCCCCCCCCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)[C@@H](CCC2)CCCCCCCCCCCCCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)[C@@H](CCC2)CCCCCCCCCCCCCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)[C@@H](CCC2)CCCCCCCCCCCCCCC,
,,,,,,,,,,,,,,[C@@H]12[C@H]3[C@@H]([C@@H](C[C@@H]1CCC2)C(CCCCCCCC)CCCCCCCC)CCC3,
,,,,,,,,,,,,,,[C@@H]12[C@H]3[C@@H]([C@@H](C[C@@H]1CCC2)C(CCCCCCCC)CCCCCCCC)CCC3,
,,,,,,,,,,,,,,[C@@H]12[C@H]3[C@@H]([C@@H](C[C@@H]1CCC2)C(CCCCCCCC)CCCCCCCC)CCC3,
,,,,,,,,,,,,,,[C@@H]12[C@H]3[C@@H]([C@@H](C[C@@H]1CCC2)C(CCCCCCCC)CCCCCCCC)CCC3,
,,,,,,,,,,,,,,[C@@H]12[C@H]3[C@@H]([C@@H](C[C@@H]1CCC2)C(CCCCCCCC)CCCCCCCC)CCC3,
,,,,,,,,,,,,,,[C@H]1([C@H]2[C@@H](CC1)CCC2)CC(CCCCCCCC)CCCCCCCC,
,,,,,,,,,,,,,,[C@H]1([C@H]2[C@@H](CC1)CCC2)CC(CCCCCCCC)CCCCCCCC,
,,,,,,,,,,,,,,[C@H]1([C@H]2[C@@H](CC1)CCC2)CC(CCCCCCCC)CCCCCCCC,
,,,,,,,,,,,,,,[C@H]1([C@H]2[C@@H](CC1)CCC2)CC(CCCCCCCC)CCCCCCCC,
,,,,,,,,,,,,,,[C@H]1([C@H]2[C@@H](CC1)CCC2)CC(CCCCCCCC)CCCCCCCC,
,,,,,,,,,,,,,,c1c2c(cc3c1CCCC3)c(c1c(c2)cccc1)CCCCCCCC,
,,,,,,,,,,,,,,c1c2c(cc3c1CCCC3)c(c1c(c2)cccc1)CCCCCCCC,
,,,,,,,,,,,,,,c1c2c(cc3c1CCCC3)c(c1c(c2)cccc1)CCCCCCCC,
,,,,,,,,,,,,,,c1c2c(cc3c1CCCC3)c(c1c(c2)cccc1)CCCCCCCC,
,,,,,,,,,,,,,,c1c2c(cc3c1CCCC3)c(c1c(c2)cccc1)CCCCCCCC,
,,,,,,,,,,,,,,[C@@H]12[C@@H]3[C@H]([C@@H]([C@@H](C1)CC(CCCCCCCC)CCCCCCCC)C2)CCC3,
,,,,,,,,,,,,,,[C@@H]12[C@@H]3[C@H]([C@@H]([C@@H](C1)CC(CCCCCCCC)CCCCCCCC)C2)CCC3,
,,,,,,,,,,,,,,[C@@H]12[C@@H]3[C@H]([C@@H]([C@@H](C1)CC(CCCCCCCC)CCCCCCCC)C2)CCC3,
,,,,,,,,,,,,,,[C@@H]12[C@@H]3[C@H]([C@@H]([C@@H](C1)CC(CCCCCCCC)CCCCCCCC)C2)CCC3,
,,,,,,,,,,,,,,[C@@H]12[C@@H]3[C@H]([C@@H]([C@@H](C1)CC(CCCCCCCC)CCCCCCCC)C2)CCC3,
,,,,,,,,,,,,,,[C@H](CCCC[C@@H](CC[C@H](CC(C)(C)C)C)CC[C@H](CC(C)(C)C)C)(CC[C@H](CC(C)(C)C)C)CC[C@@H](CC(C)(C)C)C,
,,,,,,,,,,,,,,[C@H](CCCC[C@@H](CC[C@H](CC(C)(C)C)C)CC[C@H](CC(C)(C)C)C)(CC[C@H](CC(C)(C)C)C)CC[C@@H](CC(C)(C)C)C,
,,,,,,,,,,,,,,[C@H](CCCC[C@@H](CC[C@H](CC(C)(C)C)C)CC[C@H](CC(C)(C)C)C)(CC[C@H](CC(C)(C)C)C)CC[C@@H](CC(C)(C)C)C,
,,,,,,,,,,,,,,[C@H](CCCC[C@@H](CC[C@H](CC(C)(C)C)C)CC[C@H](CC(C)(C)C)C)(CC[C@H](CC(C)(C)C)C)CC[C@@H](CC(C)(C)C)C,
,,,,,,,,,,,,,,[C@H](CCCC[C@@H](CC[C@H](CC(C)(C)C)C)CC[C@H](CC(C)(C)C)C)(CC[C@H](CC(C)(C)C)C)CC[C@@H](CC(C)(C)C)C,
,,,,,,,,,,,,,,C(=C\C[C@@H](CC(C)(C)C)C)(\CC[C@@H](CC(C)(C)C)C)/CC[C@H](CC(C)(C)C)C,
,,,,,,,,,,,,,,C(=C\C[C@@H](CC(C)(C)C)C)(\CC[C@@H](CC(C)(C)C)C)/CC[C@H](CC(C)(C)C)C,
,,,,,,,,,,,,,,C(=C\C[C@@H](CC(C)(C)C)C)(\CC[C@@H](CC(C)(C)C)C)/CC[C@H](CC(C)(C)C)C,
,,,,,,,,,,,,,,C(=C\C[C@@H](CC(C)(C)C)C)(\CC[C@@H](CC(C)(C)C)C)/CC[C@H](CC(C)(C)C)C,
,,,,,,,,,,,,,,C(=C\C[C@@H](CC(C)(C)C)C)(\CC[C@@H](CC(C)(C)C)C)/CC[C@H](CC(C)(C)C)C,
,,,,,,,,,,,,,,C(CC[C@H](CC(C)(C)C)C)(CC[C@H](CC(C)(C)C)C)CC[C@H](CC(C)(C)C)C,
,,,,,,,,,,,,,,C(CC[C@H](CC(C)(C)C)C)(CC[C@H](CC(C)(C)C)C)CC[C@H](CC(C)(C)C)C,
,,,,,,,,,,,,,,C(CC[C@H](CC(C)(C)C)C)(CC[C@H](CC(C)(C)C)C)CC[C@H](CC(C)(C)C)C,
,,,,,,,,,,,,,,C(CC[C@H](CC(C)(C)C)C)(CC[C@H](CC(C)(C)C)C)CC[C@H](CC(C)(C)C)C,
,,,,,,,,,,,,,,C(CC[C@H](CC(C)(C)C)C)(CC[C@H](CC(C)(C)C)C)CC[C@H](CC(C)(C)C)C,
,,,,,,,,,,,,,,CCCCCCCCC(CCCCCCCCCCCCCCC)CCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCC(CCCCCCCCCCCCCCC)CCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCC(CCCCCCCCCCCCCCC)CCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCC(CCCCCCCCCCCCCCC)CCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCC(CCCCCCCCCCCCCCC)CCCCCCCC,
,,,,,,,,,,,,,,[C@H]1([C@@H](CC[C@@H]1C1CCCC1)C1CCCC1)CCCCCCCCCCCC,
,,,,,,,,,,,,,,[C@H]1([C@@H](CC[C@@H]1C1CCCC1)C1CCCC1)CCCCCCCCCCCC,
,,,,,,,,,,,,,,[C@H]1([C@@H](CC[C@@H]1C1CCCC1)C1CCCC1)CCCCCCCCCCCC,
,,,,,,,,,,,,,,[C@H]1([C@@H](CC[C@@H]1C1CCCC1)C1CCCC1)CCCCCCCCCCCC,
,,,,,,,,,,,,,,[C@H]1([C@@H](CC[C@@H]1C1CCCC1)C1CCCC1)CCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCC(C1CCCC1)C1CCCC1,
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCC(C1CCCC1)C1CCCC1,
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCC(C1CCCC1)C1CCCC1,
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCC(C1CCCC1)C1CCCC1,
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCC(C1CCCC1)C1CCCC1,
,,,,,,,,,,,,,,c1cc(cc(c1)CCCCCCCCCC)CCCCCCCCCC,
,,,,,,,,,,,,,,c1cc(cc(c1)CCCCCCCCCC)CCCCCCCCCC,
,,,,,,,,,,,,,,c1cc(cc(c1)CCCCCCCCCC)CCCCCCCCCC,
,,,,,,,,,,,,,,c1cc(cc(c1)CCCCCCCCCC)CCCCCCCCCC,
,,,,,,,,,,,,,,c1cc(cc(c1)CCCCCCCCCC)CCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCC[C@](CCCCCCCCC)(CC)CCCCCCC,
,,,,,,,,,,,,,,CCCCCCCC[C@](CCCCCCCCC)(CC)CCCCCCC,
,,,,,,,,,,,,,,CCCCCCCC[C@](CCCCCCCCC)(CC)CCCCCCC,
,,,,,,,,,,,,,,CCCCCCCC[C@](CCCCCCCCC)(CC)CCCCCCC,
,,,,,,,,,,,,,,CCCCCCCC[C@](CCCCCCCCC)(CC)CCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCC[C@](CCCCCCCCCC)(CCCCCCC)CCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCC[C@](CCCCCCCCCC)(CCCCCCC)CCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCC[C@](CCCCCCCCCC)(CCCCCCC)CCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCC[C@](CCCCCCCCCC)(CCCCCCC)CCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCC[C@](CCCCCCCCCC)(CCCCCCC)CCCCCCCC,
,,,,,,,,,,,,,,[C@H]12[C@H]3[C@H]4[C@H](CC1)CCC[C@@H]4[C@H](C[C@@H]3CCC2)CCCCCCCCCC,
,,,,,,,,,,,,,,[C@H]12[C@H]3[C@H]4[C@H](CC1)CCC[C@@H]4[C@H](C[C@@H]3CCC2)CCCCCCCCCC,
,,,,,,,,,,,,,,[C@H]12[C@H]3[C@H]4[C@H](CC1)CCC[C@@H]4[C@H](C[C@@H]3CCC2)CCCCCCCCCC,
,,,,,,,,,,,,,,[C@H]12[C@H]3[C@H]4[C@H](CC1)CCC[C@@H]4[C@H](C[C@@H]3CCC2)CCCCCCCCCC,
,,,,,,,,,,,,,,[C@H]12[C@H]3[C@H]4[C@H](CC1)CCC[C@@H]4[C@H](C[C@@H]3CCC2)CCCCCCCCCC,
,,,,,,,,,,,,,,CC(CCC[C@@H](CCC[C@@H](CCCC[C@H](CCC[C@H](CCCC(C)C)C)C)C)C)C,
,,,,,,,,,,,,,,CC(CCC[C@@H](CCC[C@@H](CCCC[C@H](CCC[C@H](CCCC(C)C)C)C)C)C)C,
,,,,,,,,,,,,,,CC(CCC[C@@H](CCC[C@@H](CCCC[C@H](CCC[C@H](CCCC(C)C)C)C)C)C)C,
,,,,,,,,,,,,,,CC(CCC[C@@H](CCC[C@@H](CCCC[C@H](CCC[C@H](CCCC(C)C)C)C)C)C)C,
,,,,,,,,,,,,,,CC(CCC[C@@H](CCC[C@@H](CCCC[C@H](CCC[C@H](CCCC(C)C)C)C)C)C)C,
,,,,,,,,,,,,,,C1CCC2(C[C@@H]1CCCCCCCCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,C1CCC2(C[C@@H]1CCCCCCCCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,C1CCC2(C[C@@H]1CCCCCCCCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,C1CCC2(C[C@@H]1CCCCCCCCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,C1CCC2(C[C@@H]1CCCCCCCCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)C[C@@H]1[C@@H]2C[C@@H]2CC[C@@H](C[C@H]12)CCCCCCCCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)C[C@@H]1[C@@H]2C[C@@H]2CC[C@@H](C[C@H]12)CCCCCCCCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)C[C@@H]1[C@@H]2C[C@@H]2CC[C@@H](C[C@H]12)CCCCCCCCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)C[C@@H]1[C@@H]2C[C@@H]2CC[C@@H](C[C@H]12)CCCCCCCCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)C[C@@H]1[C@@H]2C[C@@H]2CC[C@@H](C[C@H]12)CCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCC(CCCCCC)CCCCCC,
,,,,,,,,,,,,,,CCCCCCC(CCCCCC)CCCCCC,
,,,,,,,,,,,,,,CCCCCCC(CCCCCC)CCCCCC,
,,,,,,,,,,,,,,CCCCCCC(CCCCCC)CCCCCC,
,,,,,,,,,,,,,,CCCCCCC(CCCCCC)CCCCCC,
,,,,,,,,,,,,,,c1ccc(cc1)C(=CCCCCC)c1ccccc1,
,,,,,,,,,,,,,,c1ccc(cc1)C(=CCCCCC)c1ccccc1,
,,,,,,,,,,,,,,c1ccc(cc1)C(=CCCCCC)c1ccccc1,
,,,,,,,,,,,,,,c1ccc(cc1)C(=CCCCCC)c1ccccc1,
,,,,,,,,,,,,,,c1ccc(cc1)C(=CCCCCC)c1ccccc1,
,,,,,,,,,,,,,,c1ccc(cc1)C(CCCCCC)CCCCCC,
,,,,,,,,,,,,,,c1ccc(cc1)C(CCCCCC)CCCCCC,
,,,,,,,,,,,,,,c1ccc(cc1)C(CCCCCC)CCCCCC,
,,,,,,,,,,,,,,c1ccc(cc1)C(CCCCCC)CCCCCC,
,,,,,,,,,,,,,,c1ccc(cc1)C(CCCCCC)CCCCCC,
,,,,,,,,,,,,,,c1ccc(cc1)C(c1ccccc1)CCCCCC,
,,,,,,,,,,,,,,c1ccc(cc1)C(c1ccccc1)CCCCCC,
,,,,,,,,,,,,,,c1ccc(cc1)C(c1ccccc1)CCCCCC,
,,,,,,,,,,,,,,c1ccc(cc1)C(c1ccccc1)CCCCCC,
,,,,,,,,,,,,,,c1ccc(cc1)C(c1ccccc1)CCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)C(CCCCCC)CCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)C(CCCCCC)CCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)C(CCCCCC)CCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)C(CCCCCC)CCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)C(CCCCCC)CCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)C(CCCCCC)C1CCCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)C(CCCCCC)C1CCCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)C(CCCCCC)C1CCCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)C(CCCCCC)C1CCCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)C(CCCCCC)C1CCCCC1,
,,,,,,,,,,,,,,c1ccc(cc1)/C(=C/CCCCC)/CCCCCC,
,,,,,,,,,,,,,,c1ccc(cc1)/C(=C/CCCCC)/CCCCCC,
,,,,,,,,,,,,,,c1ccc(cc1)/C(=C/CCCCC)/CCCCCC,
,,,,,,,,,,,,,,c1ccc(cc1)/C(=C/CCCCC)/CCCCCC,
,,,,,,,,,,,,,,c1ccc(cc1)/C(=C/CCCCC)/CCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)C(CCCCCCCC)CCCCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)C(CCCCCCCC)CCCCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)C(CCCCCCCC)CCCCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)C(CCCCCCCC)CCCCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)C(CCCCCCCC)CCCCCCCC,
,,,,,,,,,,,,,,CCCC(CCCCCCCCCCCCC)CCC,
,,,,,,,,,,,,,,CCCC(CCCCCCCCCCCCC)CCC,
,,,,,,,,,,,,,,CCCC(CCCCCCCCCCCCC)CCC,
,,,,,,,,,,,,,,CCCC(CCCCCCCCCCCCC)CCC,
,,,,,,,,,,,,,,CCCC(CCCCCCCCCCCCC)CCC,
,,,,,,,,,,,,,,CCCCC(CCCCCCCCCCC)CCCC,
,,,,,,,,,,,,,,CCCCC(CCCCCCCCCCC)CCCC,
,,,,,,,,,,,,,,CCCCC(CCCCCCCCCCC)CCCC,
,,,,,,,,,,,,,,CCCCC(CCCCCCCCCCC)CCCC,
,,,,,,,,,,,,,,CCCCC(CCCCCCCCCCC)CCCC,
,,,,,,,,,,,,,,CCCCCCC(CCCCCC)C,
,,,,,,,,,,,,,,CCCCCCC(CCCCCC)C,
,,,,,,,,,,,,,,CCCCCCC(CCCCCC)C,
,,,,,,,,,,,,,,CCCCCCC(CCCCCC)C,
,,,,,,,,,,,,,,CCCCCCC(CCCCCC)C,
,,,,,,,,,,,,,,C1CCC(CC1)[C@@H](C)CCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)[C@@H](C)CCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)[C@@H](C)CCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)[C@@H](C)CCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)[C@@H](C)CCCCCC,
,,,,,,,,,,,,,,c1ccc(cc1)[C@@H](C1CCCCC1)C,
,,,,,,,,,,,,,,c1ccc(cc1)[C@@H](C1CCCCC1)C,
,,,,,,,,,,,,,,c1ccc(cc1)[C@@H](C1CCCCC1)C,
,,,,,,,,,,,,,,c1ccc(cc1)[C@@H](C1CCCCC1)C,
