smiles,temperature,conductivity,splits
c1c(C(=O)OCCC)c(C(=O)OCCC)ccc1,0.002401537,-2.224642774,train
c1c(C(=O)OCCC)c(C(=O)OCCC)ccc1,0.001985999,-2.362806759,train
c1c(C(=O)OCCC)c(C(=O)OCCC)ccc1,0.00169305,-2.523167926,train
c1ccccc1/C=Cc2ccccc2,0.003627789,-1.965576286,train
c1ccccc1/C=Cc2ccccc2,0.002896557,-2.054114672,train
c1ccccc1/C=Cc2ccccc2,0.002410655,-2.151260259,train
c1ccccc1/C=Cc2ccccc2,0.002064356,-2.258868731,train
c1ccccc1/C=Cc2ccccc2,0.001805054,-2.379468729,train
c1ccccc1C(C)c2ccccc2,0.003918495,-1.959870097,train
c1ccccc1C(C)c2ccccc2,0.003050222,-2.050994192,train
c1ccccc1C(C)c2ccccc2,0.002496941,-2.151262064,train
c1ccccc1C(C)c2ccccc2,0.002113562,-2.262715552,train
c1ccccc1C(C)c2ccccc2,0.00183224,-2.388167383,train
c1ccccc1[Si](Cl)(Cl)c2ccccc2,0.003981684,-2.124071444,train
c1ccccc1[Si](Cl)(Cl)c2ccccc2,0.003005937,-2.209657477,train
c1ccccc1[Si](Cl)(Cl)c2ccccc2,0.002414293,-2.311062223,train
c1ccccc1[Si](Cl)(Cl)c2ccccc2,0.002017247,-2.432729884,train
c1ccccc1[Si](Cl)(Cl)c2ccccc2,0.001732352,-2.581490989,train
C=C(c1ccccc1)CC(C)(c2ccccc2)C,0.003283641,-2.08514232,train
C=C(c1ccccc1)CC(C)(c2ccccc2)C,0.002618452,-2.18007706,train
C=C(c1ccccc1)CC(C)(c2ccccc2)C,0.002177368,-2.284978797,train
C=C(c1ccccc1)CC(C)(c2ccccc2)C,0.001863464,-2.402188767,train
C=C(c1ccccc1)CC(C)(c2ccccc2)C,0.001628664,-2.534983842,train
CCCCCOCCCCC,0.004908698,-2.00464202,train
CCCCCOCCCCC,0.003599842,-2.12438552,train
CCCCCOCCCCC,0.002842039,-2.26044317,train
CCCCCOCCCCC,0.002347804,-2.417972039,train
CCCCCOCCCCC,0.002,-2.605042451,train
C1OCCOC1,0.003509388,-1.800873032,train
C1OCCOC1,0.003253831,-1.868520802,train
C1OCCOC1,0.003032968,-1.941078978,train
C1OCCOC1,0.002840183,-2.019316546,train
C1OCCOC1,0.002670441,-2.10419885,train
CCOCOCC,0.0048391,-1.914826898,train
CCOCOCC,0.0038493,-2.022986958,train
CCOCOCC,0.003195654,-2.144280567,train
CCOCOCC,0.002731774,-2.28234364,train
CCOCOCC,0.002385496,-2.442568685,train
O1COCCC1,0.004383081,-1.702667583,train
O1COCCC1,0.003458861,-1.812104676,train
O1COCCC1,0.002856531,-1.935006985,train
O1COCCC1,0.002432868,-2.075158965,train
O1COCCC1,0.002118644,-2.238205835,train
CCCCCCCCSCCCCCCCC,0.003508772,-2.255618018,train
CCCCCCCCSCCCCCCCC,0.002747253,-2.367347639,train
CCCCCCCCSCCCCCCCC,0.002257336,-2.493149529,train
CCCCCCCCSCCCCCCCC,0.001915709,-2.637086273,train
CCCCCCCCSCCCCCCCC,0.001663894,-2.80528135,train
CCCCCCCCNCCCCCCCC,0.003474997,-2.102362716,train
CCCCCCCCNCCCCCCCC,0.002758031,-2.216168801,train
CCCCCCCCNCCCCCCCC,0.002286315,-2.344610103,train
CCCCCCCCNCCCCCCCC,0.001952391,-2.492014168,train
CCCCCCCCNCCCCCCCC,0.001703578,-2.664966143,train
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,0.003563157,-1.952584986,train
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,0.002631666,-2.077738193,train
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,0.002086267,-2.220826044,train
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,0.001728123,-2.387862302,train
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,0.001474926,-2.588507381,train
CCCCCCCCOCCCCCCCC,0.003765769,-2.263625856,train
CCCCCCCCOCCCCCCCC,0.002937612,-2.374533829,train
CCCCCCCCOCCCCCCCC,0.002408043,-2.499294744,train
CCCCCCCCOCCCCCCCC,0.002040244,-2.641869981,train
CCCCCCCCOCCCCCCCC,0.001769912,-2.80820761,train
CC(C)C(C)CCCCCCCC,0.004937053,-1.957201184,val
CC(C)C(C)CCCCCCCC,0.003613043,-2.042954099,val
CC(C)C(C)CCCCCCCC,0.002849003,-2.136756212,val
CC(C)C(C)CCCCCCCC,0.002351696,-2.240276619,val
CC(C)C(C)CCCCCCCC,0.002002202,-2.35576427,val
C1C=C(C)C2C(C3)C(C)=CC3C21,0.004501463,-1.739801585,train
C1C=C(C)C2C(C3)C(C)=CC3C21,0.003510004,-1.821253617,train
C1C=C(C)C2C(C3)C(C)=CC3C21,0.002876456,-1.916737965,train
C1C=C(C)C2C(C3)C(C)=CC3C21,0.002436647,-2.029928743,train
C1C=C(C)C2C(C3)C(C)=CC3C21,0.002113495,-2.166312099,train
CC1=CSC=C1C,0.00462963,-1.896972262,test
CC1=CSC=C1C,0.003751817,-1.973969208,test
CC1=CSC=C1C,0.003153828,-2.057393046,test
CC1=CSC=C1C,0.002720256,-2.148415013,test
CC1=CSC=C1C,0.002391486,-2.248559325,test
CC1=C(C)SC=C1,0.004461298,-1.93606617,train
CC1=C(C)SC=C1,0.003679142,-2.008630261,train
CC1=C(C)SC=C1,0.003130331,-2.08687478,train
CC1=C(C)SC=C1,0.002723998,-2.171765186,train
CC1=C(C)SC=C1,0.002411033,-2.264536124,train
n1c(C)cccc1(C),0.003745318,-1.985504814,train
n1c(C)cccc1(C),0.003283533,-2.049930352,train
n1c(C)cccc1(C),0.002923122,-2.118794116,train
n1c(C)cccc1(C),0.002634005,-2.19275305,train
n1c(C)cccc1(C),0.002396932,-2.272622004,train
c1(C)cc(C)c(N)cc1,0.003863241,-1.763029165,val
c1(C)cc(C)c(N)cc1,0.003166561,-1.844093853,val
c1(C)cc(C)c(N)cc1,0.002682763,-1.932314303,val
c1(C)cc(C)c(N)cc1,0.002327205,-2.029077303,val
c1(C)cc(C)c(N)cc1,0.002054865,-2.136216443,val
CC1(C)CO1,0.005117707,-1.663646769,val
CC1(C)CO1,0.004056301,-1.772040669,val
CC1(C)CO1,0.003359538,-1.893628421,val
CC1(C)CO1,0.002867055,-2.032072959,val
CC1(C)CO1,0.0025005,-2.192812276,val
CC(C)CCCCC(C)C,0.004563085,-2.151309772,train
CC(C)CCCCC(C)C,0.003668143,-2.24126255,train
CC(C)CCCCC(C)C,0.003066685,-2.34011387,train
CC(C)CCCCC(C)C,0.002634682,-2.449819545,train
CC(C)CCCCC(C)C,0.002309362,-2.573060716,train
CC(C)CCCC(C)CC,0.004545455,-2.14799451,train
CC(C)CCCC(C)CC,0.003657879,-2.23745178,train
CC(C)CCCC(C)CC,0.003060303,-2.335704847,train
CC(C)CCCC(C)CC,0.002630558,-2.444674141,train
CC(C)CCCC(C)CC,0.002306645,-2.566986411,train
CC(C)CCC(C)CCC,0.005300822,-2.098673047,train
CC(C)CCC(C)CCC,0.004009623,-2.195443365,train
CC(C)CCC(C)CCC,0.003224246,-2.302591393,train
CC(C)CCC(C)CCC,0.002696145,-2.422613209,train
CC(C)CCC(C)CCC,0.002316692,-2.559030548,train
CC(C)CC(C)CCCC,0.005263158,-2.104422176,train
CC(C)CC(C)CCCC,0.004003804,-2.200462985,train
CC(C)CC(C)CCCC,0.003230757,-2.306717319,train
CC(C)CC(C)CCCC,0.002707917,-2.425618638,train
CC(C)CC(C)CCCC,0.002330731,-2.560589665,train
CC(C)C(C)CCCCC,0.006134969,-1.968674921,train
CC(C)C(C)CCCCC,0.00431751,-2.049601692,train
CC(C)C(C)CCCCC,0.00333078,-2.137658878,train
CC(C)C(C)CCCCC,0.002711166,-2.234225475,train
CC(C)C(C)CCCCC,0.002285923,-2.341123759,train
CC(C)(C)CCCCCC,0.004444444,-2.159034684,train
CC(C)(C)CCCCCC,0.003619746,-2.246241906,train
CC(C)(C)CCCCCC,0.003053202,-2.341787046,train
CC(C)(C)CCCCCC,0.002640003,-2.447434927,train
CC(C)(C)CCCCCC,0.002325311,-2.565577154,train
CC(C)C(C)CCCCCC,0.006432937,-1.946807341,train
CC(C)C(C)CCCCCC,0.004321988,-2.03288152,train
CC(C)C(C)CCCCCC,0.003254149,-2.127068219,train
CC(C)C(C)CCCCCC,0.002609433,-2.231057304,train
CC(C)C(C)CCCCCC,0.002177937,-2.347128796,train
CN(C)N=O,0.004079135,-1.73799939,train
CN(C)N=O,0.003449465,-1.804811883,train
CN(C)N=O,0.002988197,-1.876409926,train
CN(C)N=O,0.002635741,-1.953532324,train
CN(C)N=O,0.002357656,-2.037103385,train
C[Hg]C,0.004332756,-2.564498579,train
C[Hg]C,0.003778754,-2.620004709,train
C[Hg]C,0.003350364,-2.678773914,train
C[Hg]C,0.003009216,-2.741213629,train
C[Hg]C,0.002731121,-2.807813411,train
CC1CCC2=C1C=C(C=C2)C,0.005017561,-2.014141261,test
CC1CCC2=C1C=C(C=C2)C,0.003693274,-2.10451175,test
CC1CCC2=C1C=C(C=C2)C,0.002922054,-2.203867815,test
CC1CCC2=C1C=C(C=C2)C,0.002417284,-2.314195635,test
CC1CCC2=C1C=C(C=C2)C,0.002061218,-2.438222702,test
CCC(C)C(C)CC,0.00367593,-2.187482714,train
CCC(C)C(C)CC,0.003314002,-2.24727906,train
CCC(C)C(C)CC,0.003016955,-2.310879698,train
CCC(C)C(C)CC,0.002768779,-2.378801779,train
CCC(C)C(C)CC,0.00255833,-2.451675763,train
CCC(C)(C)CCC,0.006800408,-2.000269096,train
CCC(C)(C)CCC,0.004841033,-2.094631284,train
CCC(C)(C)CCC,0.003758198,-2.198834272,train
CCC(C)(C)CCC,0.003071229,-2.31517228,train
CCC(C)(C)CCC,0.002596593,-2.446848843,train
CC(C)CCC(C)C,0.005494505,-2.06391786,train
CC(C)CCC(C)C,0.004309138,-2.152169838,train
CC(C)CCC(C)C,0.003544465,-2.248970869,train
CC(C)CCC(C)C,0.00301028,-2.356156454,train
CC(C)CCC(C)C,0.002616021,-2.47622552,train
CC(C)CC(C)CC,0.00367593,-2.217352614,train
CC(C)CC(C)CC,0.003336948,-2.276011714,train
CC(C)CC(C)CC,0.003055208,-2.3383272,train
CC(C)CC(C)CC,0.002817338,-2.404785607,train
CC(C)CC(C)CC,0.002613832,-2.475977157,train
CC(C)C(C)CCC,0.00367593,-2.197600138,test
CC(C)C(C)CCC,0.003319833,-2.257506762,test
CC(C)C(C)CCC,0.003026634,-2.321232174,test
CC(C)C(C)CCC,0.002781022,-2.389296588,test
CC(C)C(C)CCC,0.002572281,-2.462334332,test
CC(C)(C)CCCC,0.006580246,-2.017202487,train
CC(C)(C)CCCC,0.004785261,-2.111313375,train
CC(C)(C)CCCC,0.003759681,-2.21521004,train
CC(C)(C)CCCC,0.003096119,-2.331166271,train
CC(C)(C)CCCC,0.002631648,-2.46235369,train
CC(C)CCCC(C)C,0.005873715,-2.067375036,train
CC(C)CCCC(C)C,0.004352036,-2.163195307,train
CC(C)CCCC(C)C,0.00345656,-2.269179621,train
CC(C)CCCC(C)C,0.002866705,-2.387742952,train
CC(C)CCCC(C)C,0.00244882,-2.522278478,train
CC(C)C(C)CCCC,0.006391818,-2.030263948,train
CC(C)C(C)CCCC,0.004529242,-2.129382151,train
CC(C)C(C)CCCC,0.003507234,-2.239416604,train
CC(C)C(C)CCCC,0.002861537,-2.363073055,train
CC(C)C(C)CCCC,0.002416626,-2.504206907,train
CC(C)(C)CCCCC,0.006244146,-2.051048389,train
CC(C)(C)CCCCC,0.004513195,-2.14861723,train
CC(C)(C)CCCCC,0.003533631,-2.256745181,train
CC(C)(C)CCCCC,0.002903453,-2.377998317,train
CC(C)(C)CCCCC,0.002464025,-2.516009033,train
Cc1ccc(C)o1,0.004753981,-1.861796857,train
Cc1ccc(C)o1,0.004008498,-1.9318329,train
Cc1ccc(C)o1,0.003465124,-2.007145885,train
Cc1ccc(C)o1,0.003051478,-2.088596279,train
Cc1ccc(C)o1,0.002726058,-2.177273843,train
CC(C)(C)OC(C)COCC(O)C,0.005128205,-1.785715173,train
CC(C)(C)OC(C)COCC(O)C,0.003695492,-1.900348725,train
CC(C)(C)OC(C)COCC(O)C,0.002888504,-2.029845302,train
CC(C)(C)OC(C)COCC(O)C,0.002370792,-2.178641517,train
CC(C)(C)OC(C)COCC(O)C,0.002010454,-2.353514559,train
CC(C)(C)OCC(C)OCC(C)OC(C)(C)C,0.00342818,-2.316392782,train
CC(C)(C)OCC(C)OCC(C)OC(C)(C)C,0.002742318,-2.424394034,train
CC(C)(C)OCC(C)OCC(C)OC(C)(C)C,0.00228514,-2.545487828,train
CC(C)(C)OCC(C)OCC(C)OC(C)(C)C,0.001958614,-2.683292225,train
CC(C)(C)OCC(C)OCC(C)OC(C)(C)C,0.001713737,-2.843168624,train
CC(C)C(C)CCCCCCCCC,0.004593477,-1.967923709,train
CC(C)C(C)CCCCCCCCC,0.003412533,-2.054777183,train
CC(C)C(C)CCCCCCCCC,0.002714625,-2.149897912,train
CC(C)C(C)CCCCCCCCC,0.002253712,-2.255026926,train
CC(C)C(C)CCCCCCCCC,0.001926597,-2.372520659,train
CC(C)C(C)CCCCCCC,0.00544514,-1.960542613,train
CC(C)C(C)CCCCCCC,0.003880105,-2.045748772,train
CC(C)C(C)CCCCCCC,0.003013864,-2.138896982,train
CC(C)C(C)CCCCCCC,0.002463813,-2.241621517,train
CC(C)C(C)CCCCCCC,0.00208355,-2.356119212,train
C1[C@](C)([H])(C[C@]([H])(C)(C1)),0.00718494,-1.894520234,val
C1[C@](C)([H])(C[C@]([H])(C)(C1)),0.005112344,-1.98369931,val
C1[C@](C)([H])(C[C@]([H])(C)(C1)),0.003967782,-2.081616866,val
C1[C@](C)([H])(C[C@]([H])(C)(C1)),0.003241964,-2.190173525,val
C1[C@](C)([H])(C[C@]([H])(C)(C1)),0.002740627,-2.311966057,val
C1[C@](C)([H])([C@]([H])(C)(CC1)),0.006427561,-1.914515276,train
C1[C@](C)([H])([C@]([H])(C)(CC1)),0.00480908,-1.999623992,train
C1[C@](C)([H])([C@]([H])(C)(CC1)),0.003841721,-2.092655746,train
C1[C@](C)([H])([C@]([H])(C)(CC1)),0.003198362,-2.195238551,train
C1[C@](C)([H])([C@]([H])(C)(CC1)),0.002739576,-2.309560263,train
C1[C@@](C)([H])(C[C@]([H])(C)(C1)),0.007171029,-1.898685209,train
C1[C@@](C)([H])(C[C@]([H])(C)(C1)),0.005113324,-1.987988902,train
C1[C@@](C)([H])(C[C@]([H])(C)(C1)),0.00397322,-2.086056814,train
C1[C@@](C)([H])(C[C@]([H])(C)(C1)),0.003248837,-2.194798253,train
C1[C@@](C)([H])(C[C@]([H])(C)(C1)),0.002747857,-2.316823581,train
C1[C@@](C)([H])([C@]([H])(C)(CC1)),0.004560795,-1.990793944,test
C1[C@@](C)([H])([C@]([H])(C)(CC1)),0.003881762,-2.059483554,test
C1[C@@](C)([H])([C@]([H])(C)(CC1)),0.003378721,-2.133241639,test
C1[C@@](C)([H])([C@]([H])(C)(CC1)),0.002991101,-2.212876299,test
C1[C@@](C)([H])([C@]([H])(C)(CC1)),0.002683267,-2.299405653,test
C1(C)(C)CCCC1,0.004917388,-1.980154625,train
C1(C)(C)CCCC1,0.004119125,-2.051651371,train
C1(C)(C)CCCC1,0.003543837,-2.12865624,train
C1(C)(C)CCCC1,0.003109549,-2.212089211,train
C1(C)(C)CCCC1,0.002770083,-2.303122237,train
C1[C@](C)([H])(CC[C@]([H])(C)(C1)),0.004233521,-2.069065163,train
C1[C@](C)([H])(CC[C@]([H])(C)(C1)),0.003632599,-2.137209986,train
C1[C@](C)([H])(CC[C@]([H])(C)(C1)),0.003181066,-2.210340243,train
C1[C@](C)([H])(CC[C@]([H])(C)(C1)),0.002829375,-2.289243588,train
C1[C@](C)([H])(CC[C@]([H])(C)(C1)),0.002547706,-2.374910117,train
C1[C@](C)([H])(C[C@]([H])(C)(CC1)),0.005462988,-1.964917357,train
C1[C@](C)([H])(C[C@]([H])(C)(CC1)),0.004224936,-2.04815375,train
C1[C@](C)([H])(C[C@]([H])(C)(CC1)),0.003444356,-2.138952679,train
C1[C@](C)([H])(C[C@]([H])(C)(CC1)),0.00290723,-2.238826939,train
C1[C@](C)([H])(C[C@]([H])(C)(CC1)),0.002515027,-2.349794213,train
C1[C@@](C)([H])(CC[C@]([H])(C)(C1)),0.00538445,-1.97107242,val
C1[C@@](C)([H])(CC[C@]([H])(C)(C1)),0.004190105,-2.053618563,val
C1[C@@](C)([H])(CC[C@]([H])(C)(C1)),0.003429414,-2.143596648,val
C1[C@@](C)([H])(CC[C@]([H])(C)(C1)),0.002902484,-2.242478535,val
C1[C@@](C)([H])(CC[C@]([H])(C)(C1)),0.002515913,-2.352221865,val
C1[C@@](C)([H])(C[C@]([H])(C)(CC1)),0.005061241,-2.006881653,test
C1[C@@](C)([H])(C[C@]([H])(C)(CC1)),0.004056877,-2.085889244,test
C1[C@@](C)([H])(C[C@]([H])(C)(CC1)),0.003385126,-2.171678592,test
C1[C@@](C)([H])(C[C@]([H])(C)(CC1)),0.002904233,-2.265524403,test
C1[C@@](C)([H])(C[C@]([H])(C)(CC1)),0.002542976,-2.369098042,test
C1[C@@](C)([H])([C@]([H])(C)(CCC1)),0.00448109,-2.010827313,train
C1[C@@](C)([H])([C@]([H])(C)(CCC1)),0.003729882,-2.084225205,train
C1[C@@](C)([H])([C@]([H])(C)(CCC1)),0.003194378,-2.163440211,train
C1[C@@](C)([H])([C@]([H])(C)(CCC1)),0.002793335,-2.249474276,train
C1[C@@](C)([H])([C@]([H])(C)(CCC1)),0.002481759,-2.343612838,train
C1CCCCC1(C)(C),0.004172578,-2.051623905,train
C1CCCCC1(C)(C),0.003598158,-2.118624713,train
C1CCCCC1(C)(C),0.003162755,-2.19043916,train
C1CCCCC1(C)(C),0.002821352,-2.267812624,train
C1CCCCC1(C)(C),0.002546473,-2.351678598,train
CCC(C)(C)C(=O)O,0.003858769,-1.883970881,train
CCC(C)(C)C(=O)O,0.003077278,-1.991649809,train
CCC(C)(C)C(=O)O,0.002559017,-2.11233844,train
CCC(C)(C)C(=O)O,0.002190161,-2.24961795,train
CCC(C)(C)C(=O)O,0.001914242,-2.408788186,train
C(C#C)(C)(C)C,0.005128731,-1.931971988,train
C(C#C)(C)(C)C,0.004465233,-1.992248801,train
C(C#C)(C)(C)C,0.003953741,-2.056393207,train
C(C#C)(C)(C)C,0.003547389,-2.124935935,train
C(C#C)(C)(C)C,0.003216779,-2.198524762,train
c1cc(C)cc(c(C)cs2)c21,0.003770881,-2.000487821,test
c1cc(C)cc(c(C)cs2)c21,0.003001246,-2.085708015,test
c1cc(C)cc(c(C)cs2)c21,0.002492522,-2.178872914,test
c1cc(C)cc(c(C)cs2)c21,0.002131265,-2.281617654,test
c1cc(C)cc(c(C)cs2)c21,0.001861469,-2.396140563,test
c1cccc2c(C)c(C)sc12,0.003544214,-1.976379305,train
c1cccc2c(C)c(C)sc12,0.002889234,-2.057273401,train
c1cccc2c(C)c(C)sc12,0.002438578,-2.145291899,train
c1cccc2c(C)c(C)sc12,0.002109538,-2.24181187,train
c1cccc2c(C)c(C)sc12,0.001858736,-2.348653116,train
CC1C2=CC(C)=CC=C2OC=1,0.003880481,-2.010154911,test
CC1C2=CC(C)=CC=C2OC=1,0.003162805,-2.092046734,test
CC1C2=CC(C)=CC=C2OC=1,0.002669158,-2.181247936,test
CC1C2=CC(C)=CC=C2OC=1,0.002308802,-2.279192252,test
CC1C2=CC(C)=CC=C2OC=1,0.002034174,-2.387781609,test
c1(N(C)C)ccccc1,0.003627789,-1.926192251,train
c1(N(C)C)ccccc1,0.00309205,-1.983564541,train
c1(N(C)C)ccccc1,0.002694183,-2.044429828,train
c1(N(C)C)ccccc1,0.002387034,-2.10924109,train
c1(N(C)C)ccccc1,0.00214275,-2.178545846,train
CN(C)CCO,0.004669624,-1.90451083,train
CN(C)CCO,0.003545188,-1.980944518,train
CN(C)CCO,0.002857184,-2.063707494,train
CN(C)CCO,0.002392817,-2.153943302,train
CN(C)CCO,0.002058291,-2.253136574,train
C[Al+1]C.[Cl-],0.003965893,-1.896015395,train
C[Al+1]C.[Cl-],0.003461405,-1.956936163,train
C[Al+1]C.[Cl-],0.003070782,-2.021810346,train
C[Al+1]C.[Cl-],0.002759382,-2.091187051,train
C[Al+1]C.[Cl-],0.002505324,-2.165738003,train
C1C2CC3(CC1CC(C2)(C3)C)C,0.004038935,-2.309328479,val
C1C2CC3(CC1CC(C2)(C3)C)C,0.003280813,-2.388355967,val
C1C2CC3(CC1CC(C2)(C3)C)C,0.002762316,-2.474168748,val
C1C2CC3(CC1CC(C2)(C3)C)C,0.00238534,-2.568042506,val
C1C2CC3(CC1CC(C2)(C3)C)C,0.0020989,-2.671650193,val
CC#CC,0.004150928,-1.938750084,train
CC#CC,0.003910604,-1.975218833,train
CC#CC,0.003696584,-2.013068055,train
CC#CC,0.003504775,-2.052406387,train
CC#CC,0.00333189,-2.093355899,train
CC(=O)N(C)C,0.003950227,-1.686545278,test
CC(=O)N(C)C,0.003336948,-1.792197485,test
CC(=O)N(C)C,0.002888504,-1.910345187,test
CC(=O)N(C)C,0.002546311,-2.044345709,test
CC(=O)N(C)C,0.002276608,-2.199122237,test
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.004758506,-1.907114767,train
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.003294757,-2.002697635,train
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.002519685,-2.108391538,train
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.002039828,-2.226591557,train
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.001713502,-2.36065922,train
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.004669624,-2.006271083,train
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.003290962,-2.109513031,train
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.002540812,-2.224654152,train
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.002069162,-2.354799127,train
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.001745201,-2.504452226,train
c1(CCC)c(C)c(C)ccc1,0.004,-2.039836287,train
c1(CCC)c(C)c(C)ccc1,0.003242411,-2.125098037,train
c1(CCC)c(C)c(C)ccc1,0.002726096,-2.218312697,train
c1(CCC)c(C)c(C)ccc1,0.002351627,-2.321117971,train
c1(CCC)c(C)c(C)ccc1,0.002067611,-2.435715994,train
CC(C)C(=O)C(C)C,0.004882574,-1.806771853,train
CC(C)C(=O)C(C)C,0.003722904,-1.920321333,train
CC(C)C(=O)C(C)C,0.003008378,-2.048435709,train
CC(C)C(=O)C(C)C,0.002523962,-2.195409046,train
CC(C)C(=O)C(C)C,0.002173913,-2.367768088,train
C1N(C)C(=O)N(C)C1,0.003554292,-1.932101361,train
C1N(C)C(=O)N(C)C1,0.002980137,-2.004543293,train
C1N(C)C(=O)N(C)C1,0.002565681,-2.08264571,train
C1N(C)C(=O)N(C)C1,0.00225243,-2.167368945,train
C1N(C)C(=O)N(C)C1,0.002007347,-2.259940249,train
CC(C)=CC=C(C)C,0.00348675,-2.1495051,test
CC(C)=CC=C(C)C,0.00315256,-2.208438135,test
CC(C)=CC=C(C)C,0.002876829,-2.271062977,test
CC(C)=CC=C(C)C,0.00264545,-2.337873364,test
CC(C)=CC=C(C)C,0.00244852,-2.409468879,test
C=C(C)CCC(C)=C,0.005042356,-2.023909432,train
C=C(C)CCC(C)=C,0.00407162,-2.105964999,train
C=C(C)CCC(C)=C,0.003414309,-2.195360356,train
C=C(C)CCC(C)=C,0.002939728,-2.293538933,train
C=C(C)CCC(C)=C,0.002580978,-2.402416368,train
CC(C)CC(=O)CC(C)C,0.00440199,-1.815291979,test
CC(C)CC(=O)CC(C)C,0.003408578,-1.927145129,test
CC(C)CC(=O)CC(C)C,0.002780984,-2.05310361,test
CC(C)CC(=O)CC(C)C,0.002348562,-2.197245468,test
CC(C)CC(=O)CC(C)C,0.00203252,-2.365720865,test
CC(C)CC(O)CC(C)C,0.004807692,-1.888583194,train
CC(C)CC(O)CC(C)C,0.003620237,-2.00465078,train
CC(C)CC(O)CC(C)C,0.002903179,-2.135980994,train
CC(C)CC(O)CC(C)C,0.002423214,-2.287204188,train
CC(C)CC(O)CC(C)C,0.002079434,-2.465441727,train
CC(C)C(CC)C(C)C,0.00663174,-2.009146521,train
CC(C)C(CC)C(C)C,0.00463908,-2.106625212,train
CC(C)C(CC)C(C)C,0.003567224,-2.214642533,train
CC(C)C(CC)C(C)C,0.002897711,-2.335756532,train
CC(C)C(CC)C(C)C,0.002439798,-2.47358696,train
CC(C)(C)C(CC)CC,0.005757715,-2.043170251,val
CC(C)(C)C(CC)CC,0.004310205,-2.134912477,val
CC(C)(C)C(CC)CC,0.003444297,-2.235929377,val
CC(C)(C)C(CC)CC,0.002868103,-2.348309187,val
CC(C)(C)C(CC)CC,0.002457063,-2.474936319,val
c1(C)c(C)c(CC)ccc1,0.004471472,-1.95530363,train
c1(C)c(C)c(CC)ccc1,0.003514846,-2.041364713,train
c1(C)c(C)c(CC)ccc1,0.002895404,-2.135535816,train
c1(C)c(C)c(CC)ccc1,0.002461584,-2.239505792,train
c1(C)c(C)c(CC)ccc1,0.002140823,-2.355553474,train
CC1(CO)OC(C)CO1,0.003710575,-1.878250407,val
CC1(CO)OC(C)CO1,0.003215434,-1.951457276,val
CC1(CO)OC(C)CO1,0.002836879,-2.030449722,val
CC1(CO)OC(C)CO1,0.002538071,-2.116221217,val
CC1(CO)OC(C)CO1,0.002296211,-2.210045657,val
CC(=O)OC1OC(C)OC(C)C1,0.004029821,-1.708935316,train
CC(=O)OC1OC(C)OC(C)C1,0.003323363,-1.794625252,train
CC(=O)OC1OC(C)OC(C)C1,0.002827654,-1.888352069,train
CC(=O)OC1OC(C)OC(C)C1,0.00246063,-1.991780762,train
CC(=O)OC1OC(C)OC(C)C1,0.002177937,-2.107154256,train
C=CC(C)(C)C,0.006331117,-1.959973739,train
C=CC(C)(C)C,0.005074532,-2.036822379,train
C=CC(C)(C)C,0.004234148,-2.120072055,train
C=CC(C)(C)C,0.003632566,-2.210886792,train
C=CC(C)(C)C,0.003180662,-2.310780181,train
CC(C)=C(C)C,0.005027147,-1.988179326,test
CC(C)=C(C)C,0.004241287,-2.058510845,test
CC(C)=C(C)C,0.003667908,-2.134165725,test
CC(C)=C(C)C,0.003231096,-2.216016097,test
CC(C)=C(C)C,0.002887253,-2.305168026,test
C=C(C)C(C)C,0.008628872,-1.874655674,test
C=C(C)C(C)C,0.005913398,-1.966324593,test
C=C(C)C(C)C,0.00449792,-2.067252609,test
C=C(C)C(C)C,0.003629204,-2.179522508,test
