smiles,Conductivity,temperature,splits,Conductivity_original,temperature,,mean,-2.099614069
CCCSSCCC,-0.229736813,-0.672591318,train,-2.159403422,0.002508372,,,
CCCSSCCC,-0.74314621,-1.027247973,train,-2.293018994,0.002132196,,,
CCCOC(=O)/C=CC(=O)OCCC,0.074559536,0.588662161,train,-2.080209837,0.003846154,,,
CCCOC(=O)/C=CC(=O)OCCC,-0.343068085,-0.196230267,train,-2.188898057,0.003013637,,,
CCCOC(=O)/C=CC(=O)OCCC,-0.811685147,-0.701797205,train,-2.310856356,0.002477394,,,
CCCOC(=O)/C=CC(=O)OCCC,-1.345496961,-1.054622953,train,-2.449781688,0.00210316,,,
CCCOC(=O)/C=CC(=O)OCCC,-1.965620766,-1.314842714,train,-2.611169846,0.001827151,,,
c1c(C(=O)OCCC)c(C(=O)OCCC)ccc1,0.401783329,0.855961365,train,-1.99504935,0.004129672,,,
c1c(C(=O)OCCC)c(C(=O)OCCC)ccc1,-0.014052806,-0.17422733,train,-2.103271333,0.003036975,,,
c1c(C(=O)OCCC)c(C(=O)OCCC)ccc1,-0.480414834,-0.773314766,train,-2.224642756,0.002401537,,,
c1c(C(=O)OCCC)c(C(=O)OCCC)ccc1,-1.011301408,-1.165081697,train,-2.36280679,0.001985999,,,
c1c(C(=O)OCCC)c(C(=O)OCCC)ccc1,-1.62747885,-1.441272396,train,-2.523167901,0.00169305,,,
c1ccccc1/C=Cc2ccccc2,0.515031604,0.382788846,train,-1.965576315,0.003627789,,,
c1ccccc1/C=Cc2ccccc2,0.174828621,-0.306612644,train,-2.054114656,0.002896557,,,
c1ccccc1/C=Cc2ccccc2,-0.198447289,-0.764718366,train,-2.151260276,0.002410655,,,
c1ccccc1/C=Cc2ccccc2,-0.611925835,-1.09120715,train,-2.258868693,0.002064356,,,
c1ccccc1/C=Cc2ccccc2,-1.075323857,-1.335675643,train,-2.379468729,0.001805054,,,
c1ccccc1C(C)c2ccccc2,0.536957387,0.656864856,train,-1.959870097,0.003918495,,,
c1ccccc1C(C)c2ccccc2,0.186818791,-0.161738131,train,-2.050994196,0.003050222,,,
c1ccccc1C(C)c2ccccc2,-0.198454194,-0.683368402,train,-2.151262073,0.002496941,,,
c1ccccc1C(C)c2ccccc2,-0.626707202,-1.044816005,train,-2.262715566,0.002113562,,,
c1ccccc1C(C)c2ccccc2,-1.108747966,-1.310044832,train,-2.388167404,0.00183224,,,
c1ccccc1[Si](Cl)(Cl)c2ccccc2,-0.093975834,0.716439097,train,-2.124071422,0.003981684,,,
c1ccccc1[Si](Cl)(Cl)c2ccccc2,-0.422834726,-0.203489785,train,-2.209657446,0.003005937,,,
c1ccccc1[Si](Cl)(Cl)c2ccccc2,-0.812476262,-0.76128848,train,-2.311062245,0.002414293,,,
c1ccccc1[Si](Cl)(Cl)c2ccccc2,-1.279976666,-1.135621255,train,-2.432729932,0.002017247,,,
c1ccccc1[Si](Cl)(Cl)c2ccccc2,-1.851581755,-1.404218687,train,-2.581491021,0.001732352,,,
C=C(c1ccccc1)CC(C)(c2ccccc2)C,0.055606781,0.058328012,train,-2.08514232,0.003283641,,,
C=C(c1ccccc1)CC(C)(c2ccccc2)C,-0.309173877,-0.568808502,train,-2.180077038,0.002618452,,,
C=C(c1ccccc1)CC(C)(c2ccccc2)C,-0.712252453,-0.984660061,train,-2.284978847,0.002177368,,,
C=C(c1ccccc1)CC(C)(c2ccccc2)C,-1.162624272,-1.280607018,train,-2.402188794,0.001863464,,,
C=C(c1ccccc1)CC(C)(c2ccccc2)C,-1.672880857,-1.501975161,train,-2.534983842,0.001628664,,,
CCCCCOCCCCC,0.364924019,1.590422775,train,-2.004642041,0.004908698,,,
CCCCCOCCCCC,-0.095182725,0.356440568,train,-2.124385517,0.003599842,,,
CCCCCOCCCCC,-0.617975529,-0.358011914,train,-2.260443135,0.002842039,,,
CCCCCOCCCCC,-1.223270532,-0.823973941,train,-2.417972075,0.002347804,,,
CCCCCOCCCCC,-1.942076637,-1.151881631,train,-2.605042451,0.002,,,
C1OCCOC1,1.147893452,0.271161037,train,-1.800873062,0.003509388,,,
C1OCCOC1,0.88796126,0.030223309,train,-1.868520808,0.003253831,,,
C1OCCOC1,0.609161155,-0.178005107,train,-1.941078957,0.003032968,,,
C1OCCOC1,0.308538076,-0.35976174,train,-2.019316568,0.002840183,,,
C1OCCOC1,-0.017616701,-0.51979356,train,-2.104198842,0.002670441,,,
CCOCOCC,0.710032996,1.524806165,train,-1.914826908,0.0048391,,,
CCOCOCC,0.294434715,0.591628193,train,-2.022986989,0.0038493,,,
CCOCOCC,-0.17162809,-0.024625645,train,-2.144280539,0.003195654,,,
CCOCOCC,-0.702126813,-0.461969147,train,-2.282343634,0.002731774,,,
CCOCOCC,-1.317781541,-0.788438132,train,-2.442568708,0.002385496,,,
O1COCCC1,1.525241772,1.094873971,train,-1.702667591,0.004383081,,,
O1COCCC1,1.104736596,0.22352446,train,-1.812104699,0.003458861,,,
O1COCCC1,0.632492436,-0.344348936,train,-1.935006956,0.002856531,,,
O1COCCC1,0.093967258,-0.743776072,train,-2.075158948,0.002432868,,,
O1COCCC1,-0.532530108,-1.040024723,train,-2.238205835,0.002118644,,,
CCCCCCCCSCCCCCCCC,-0.599435322,0.270580275,train,-2.255618018,0.003508772,,,
CCCCCCCCSCCCCCCCC,-1.028749334,-0.447375631,train,-2.367347639,0.002747253,,,
CCCCCCCCSCCCCCCCC,-1.512135151,-0.909266672,train,-2.493149529,0.002257336,,,
CCCCCCCCSCCCCCCCC,-2.065202999,-1.23135072,train,-2.637086273,0.001915709,,,
CCCCCCCCSCCCCCCCC,-2.71148196,-1.468760511,train,-2.80528135,0.001663894,,,
CCCCCCCCNCCCCCCCC,-0.010561376,0.238737392,train,-2.102362683,0.003474997,,,
CCCCCCCCNCCCCCCCC,-0.447854178,-0.437214192,train,-2.216168796,0.002758031,,,
CCCCCCCCNCCCCCCCC,-0.941381903,-0.881945431,train,-2.344610133,0.002286315,,,
CCCCCCCCNCCCCCCCC,-1.507772437,-1.196767133,train,-2.492014126,0.001952391,,,
CCCCCCCCNCCCCCCCC,-2.172329639,-1.431346655,train,-2.664966143,0.001703578,,,
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,0.564949896,0.321854153,train,-1.952585004,0.003563157,,,
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,0.084056691,-0.556350416,train,-2.077738188,0.002631666,,,
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,-0.465749224,-1.07054958,train,-2.220826009,0.002086267,,,
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,-1.107575762,-1.408205765,train,-2.387862336,0.001728123,,,
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,-1.878541675,-1.646918498,train,-2.588507381,0.001474926,,,
CCCCCCCCOCCCCCCCC,-0.630204933,0.512875627,train,-2.263625856,0.003765769,,,
CCCCCCCCOCCCCCCCC,-1.056361919,-0.267906217,train,-2.374533856,0.002937612,,,
CCCCCCCCOCCCCCCCC,-1.535747986,-0.767180945,train,-2.499294805,0.002408043,,,
CCCCCCCCOCCCCCCCC,-2.083583961,-1.11393981,train,-2.641869946,0.002040244,,,
CCCCCCCCOCCCCCCCC,-2.72272593,-1.368807327,train,-2.80820761,0.001769912,,,
CC(C)C(C)CCCCCCCC,0.547212397,1.617155712,train,-1.957201215,0.004937053,,,
CC(C)C(C)CCCCCCCC,0.217712291,0.368886398,train,-2.042954116,0.003613043,,,
CC(C)C(C)CCCCCCCC,-0.142716339,-0.351446293,train,-2.136756212,0.002849003,,,
CC(C)C(C)CCCCCCCC,-0.540486884,-0.820304585,train,-2.240276598,0.002351696,,,
CC(C)C(C)CCCCCCCC,-0.984240786,-1.149805598,train,-2.355764222,0.002002202,,,
C1C=C(C)C2C(C3)C(C)=CC3C21,1.382556707,1.206483866,train,-1.739801595,0.004501463,,,
C1C=C(C)C2C(C3)C(C)=CC3C21,1.069582499,0.271741798,train,-1.821253606,0.003510004,,,
C1C=C(C)C2C(C3)C(C)=CC3C21,0.702689895,-0.325563756,train,-1.916737961,0.002876456,,,
C1C=C(C)C2C(C3)C(C)=CC3C21,0.267761602,-0.740213252,train,-2.029928707,0.002436647,,,
C1C=C(C)C2C(C3)C(C)=CC3C21,-0.256282826,-1.044879172,train,-2.166312062,0.002113495,,,
CC1=CSC=C1C,0.778638345,1.327319006,train,-1.896972262,0.00462963,,,
CC1=CSC=C1C,0.482782312,0.499721759,train,-1.973969242,0.003751817,,,
CC1=CSC=C1C,0.162231637,-0.064058967,train,-2.05739304,0.003153828,,,
CC1=CSC=C1C,-0.187514676,-0.472828253,train,-2.148415047,0.002720256,,,
CC1=CSC=C1C,-0.572312686,-0.782790793,train,-2.248559311,0.002391486,,,
CC1=C(C)SC=C1,0.628422565,1.168616526,train,-1.936066146,0.004461298,,,
CC1=C(C)SC=C1,0.349599601,0.43120417,train,-2.008630244,0.003679142,,,
CC1=C(C)SC=C1,0.048949944,-0.086211809,train,-2.086874772,0.003130331,,,
CC1=C(C)SC=C1,-0.277236118,-0.469300316,train,-2.171765188,0.002723998,,,
CC1=C(C)SC=C1,-0.633702638,-0.76436199,train,-2.264536139,0.002411033,,,
n1c(C)cccc1(C),0.438457605,0.493594538,test,-1.985504814,0.003745318,,,
n1c(C)cccc1(C),0.190906602,0.058226191,test,-2.049930337,0.003283533,,,
n1c(C)cccc1(C),-0.073697993,-0.281567309,test,-2.118794083,0.002923122,,,
n1c(C)cccc1(C),-0.357880787,-0.55414522,test,-2.192753085,0.002634005,,,
n1c(C)cccc1(C),-0.664772137,-0.777656334,test,-2.272622023,0.002396932,,,
c1(C)cc(C)c(N)cc1,1.29330619,0.60477169,train,-1.763029177,0.003863241,,,
c1(C)cc(C)c(N)cc1,0.981820392,-0.052054365,train,-1.844093827,0.003166561,,,
c1(C)cc(C)c(N)cc1,0.642838785,-0.508176447,train,-1.932314303,0.002682763,,,
c1(C)cc(C)c(N)cc1,0.271032953,-0.843394565,train,-2.029077333,0.002327205,,,
c1(C)cc(C)c(N)cc1,-0.140642245,-1.100155212,train,-2.136216426,0.002054865,,,
CC1(C)CO1,1.675176858,1.787475305,test,-1.663646758,0.005117707,,,
CC1(C)CO1,1.258680132,0.786787592,test,-1.772040661,0.004056301,,,
CC1(C)CO1,0.791486862,0.129883285,test,-1.893628416,0.003359538,,,
CC1(C)CO1,0.259522457,-0.334426967,test,-2.032072957,0.002867055,,,
CC1(C)CO1,-0.358108236,-0.680012996,test,-2.192812279,0.0025005,,,
CC(C)CCCCC(C)C,-0.198637324,1.264580748,train,-2.151309733,0.004563085,,,
CC(C)CCCCC(C)C,-0.54427525,0.420834374,train,-2.241262526,0.003668143,,,
CC(C)CCCCC(C)C,-0.924105277,-0.146216906,train,-2.340113865,0.003066685,,,
CC(C)CCCCC(C)C,-1.345642489,-0.553506948,train,-2.449819562,0.002634682,,,
CC(C)CCCCC(C)C,-1.819189009,-0.860216847,train,-2.57306076,0.002309362,,,
CC(C)CCCC(C)CC,-0.185898789,1.247959281,train,-2.14799451,0.004545455,,,
CC(C)CCCC(C)CC,-0.529632546,0.411157531,train,-2.23745174,0.003657879,,,
CC(C)CCCC(C)CC,-0.907163962,-0.15223382,train,-2.335704862,0.003060303,,,
CC(C)CCCC(C)CC,-1.325871411,-0.557395032,train,-2.444674109,0.002630558,,,
CC(C)CCCC(C)CC,-1.795848857,-0.862778419,train,-2.56698645,0.002306645,,,
CC(C)CCC(C)CCC,0.003615802,1.960115116,train,-2.098673051,0.005300822,,,
CC(C)CCC(C)CCC,-0.368217949,0.742779831,train,-2.195443347,0.004009623,,,
CC(C)CCC(C)CCC,-0.779927376,0.002330734,train,-2.302591348,0.003224246,,,
CC(C)CCC(C)CCC,-1.241103927,-0.495559971,train,-2.422613243,0.002696145,,,
CC(C)CCC(C)CCC,-1.765278833,-0.853306163,train,-2.559030555,0.002316692,,,
CC(C)CC(C)CCCC,-0.018474848,1.924605705,train,-2.104422176,0.005263158,,,
CC(C)CC(C)CCCC,-0.387505683,0.73729371,train,-2.200463009,0.004003804,,,
CC(C)CC(C)CCCC,-0.795780974,0.008469269,train,-2.306717271,0.003230757,,,
CC(C)CC(C)CCCC,-1.252651875,-0.484461394,train,-2.425618614,0.002707917,,,
CC(C)CC(C)CCCC,-1.771269638,-0.840070271,train,-2.560589671,0.002330731,,,
CC(C)C(C)CCCCC,0.503125406,2.746544299,train,-1.968674921,0.006134969,,,
CC(C)C(C)CCCCC,0.192169427,1.033053994,train,-2.049601685,0.00431751,,,
CC(C)C(C)CCCCC,-0.146184722,0.102770401,train,-2.137658864,0.00333078,,,
CC(C)C(C)CCCCC,-0.517235734,-0.481398255,train,-2.234225451,0.002711166,,,
CC(C)C(C)CCCCC,-0.927985593,-0.882315006,train,-2.341123723,0.002285923,,,
CC(C)(C)CCCCCC,-0.228319961,1.152726668,train,-2.159034684,0.004444444,,,
CC(C)(C)CCCCCC,-0.56340805,0.37520595,train,-2.246241866,0.003619746,,,
CC(C)(C)CCCCCC,-0.930534431,-0.158928604,train,-2.341787062,0.003053202,,,
CC(C)(C)CCCCCC,-1.336479557,-0.548490338,train,-2.447434895,0.002640003,,,
CC(C)(C)CCCCCC,-1.79043388,-0.845180218,train,-2.565577194,0.002325311,,,
CC(C)C(C)CCCCCC,0.587150255,3.027466884,train,-1.946807327,0.006432937,,,
CC(C)C(C)CCCCCC,0.256415605,1.037275828,train,-2.03288152,0.004321988,,,
CC(C)C(C)CCCCCC,-0.105490903,0.030523118,train,-2.127068236,0.003254149,,,
CC(C)C(C)CCCCCC,-0.505062471,-0.577311566,train,-2.231057341,0.002609433,,,
CC(C)C(C)CCCCCC,-0.951059545,-0.984123611,train,-2.347128754,0.002177937,,,
CN(C)N=O,1.389481566,0.808315361,train,-1.73799939,0.004079135,,,
CN(C)N=O,1.132758781,0.214665963,train,-1.804811883,0.003449465,,,
CN(C)N=O,0.857647823,-0.220214959,train,-1.876409926,0.002988197,,,
CN(C)N=O,0.561309879,-0.552508528,train,-1.953532324,0.002635741,,,
CN(C)N=O,0.240193355,-0.81468553,train,-2.037103385,0.002357656,,,
C[Hg]C,-1.78628937,1.047427839,train,-2.564498579,0.004332756,,,
C[Hg]C,-1.999568434,0.525117814,train,-2.620004778,0.003778754,,,
C[Hg]C,-2.225385127,0.121234088,train,-2.678773914,0.003350364,,,
C[Hg]C,-2.465306085,-0.200398362,train,-2.741213706,0.003009216,,,
C[Hg]C,-2.721211245,-0.462584791,train,-2.807813411,0.002731121,,,
CC1CCC2=C1C=C(C=C2)C,0.328423809,1.69305821,train,-2.014141276,0.005017561,,,
CC1CCC2=C1C=C(C=C2)C,-0.018819084,0.444527742,train,-2.104511764,0.003693274,,,
CC1CCC2=C1C=C(C=C2)C,-0.400588485,-0.282574214,train,-2.203867828,0.002922054,,,
CC1CCC2=C1C=C(C=C2)C,-0.824516165,-0.758468581,train,-2.314195648,0.002417284,,,
CC1CCC2=C1C=C(C=C2)C,-1.301082333,-1.094165639,train,-2.438222714,0.002061218,,,
CCC(C)C(C)CC,-0.33762965,0.428175914,train,-2.187482696,0.00367593,,,
CCC(C)C(C)CC,-0.567393402,0.086952195,train,-2.24727906,0.003314002,,,
CCC(C)C(C)CC,-0.811774914,-0.193102075,train,-2.310879718,0.003016955,,,
CCC(C)C(C)CC,-1.072761309,-0.427081037,train,-2.378801822,0.002768779,,,
CCC(C)C(C)CC,-1.352774648,-0.625491192,train,-2.451675717,0.00255833,,,
CCC(C)(C)CCC,0.381726642,3.373916512,val,-2.000269133,0.006800408,,,
CCC(C)(C)CCC,0.019146121,1.526628586,val,-2.094631262,0.004841033,,,
CCC(C)(C)CCC,-0.381247349,0.50573773,val,-2.198834268,0.003758198,,,
CCC(C)(C)CCC,-0.828268881,-0.141932848,val,-2.315172298,0.003071229,,,
CCC(C)(C)CCC,-1.33422787,-0.589417047,val,-2.44684889,0.002596593,,,
CC(C)CCC(C)C,0.137160428,2.142718378,train,-2.06391786,0.005494505,,,
CC(C)CCC(C)C,-0.201942323,1.025160919,train,-2.152169864,0.004309138,,,
CC(C)CCC(C)C,-0.573893925,0.304231439,train,-2.248970831,0.003544465,,,
CC(C)CCC(C)C,-0.98574787,-0.199395228,train,-2.356156443,0.00301028,,,
CC(C)CCC(C)C,-1.447105808,-0.571100436,train,-2.476225544,0.002616021,,,
CC(C)CC(C)CC,-0.452402923,0.428175914,train,-2.217352614,0.00367593,,,
CC(C)CC(C)CC,-0.677796714,0.108585557,train,-2.276011689,0.003336948,,,
CC(C)CC(C)CC,-0.917240326,-0.157037358,train,-2.338327251,0.003055208,,,
CC(C)CC(C)CC,-1.172602465,-0.38129988,train,-2.404785634,0.002817338,,,
CC(C)CC(C)CC,-1.446151396,-0.573164213,train,-2.475977157,0.002613832,,,
CC(C)C(C)CCC,-0.376505393,0.428175914,train,-2.197600167,0.00367593,,,
CC(C)C(C)CCC,-0.606692793,0.09244963,train,-2.257506786,0.003319833,,,
CC(C)C(C)CCC,-0.851553653,-0.183976767,train,-2.321232195,0.003026634,,,
CC(C)C(C)CCC,-1.113086842,-0.415538404,train,-2.389296603,0.002781022,,,
CC(C)C(C)CCC,-1.393729741,-0.612338266,train,-2.462334342,0.002572281,,,
CC(C)(C)CCCC,0.316661241,3.166348995,train,-2.017202502,0.006580246,,,
CC(C)(C)CCCC,-0.044953845,1.474047053,train,-2.111313375,0.004785261,,,
CC(C)(C)CCCC,-0.444170149,0.507135895,train,-2.215210022,0.003759681,,,
CC(C)(C)CCCC,-0.889724555,-0.118466693,train,-2.33116623,0.003096119,,,
CC(C)(C)CCCC,-1.393804265,-0.556367386,train,-2.462353737,0.002631648,,,
CC(C)CCCC(C)C,0.123876448,2.500235471,train,-2.067375036,0.005873715,,,
CC(C)CCCC(C)C,-0.244306907,1.065604916,train,-2.163195311,0.004352036,,,
CC(C)CCCC(C)C,-0.651544963,0.22135509,train,-2.269179631,0.00345656,,,
CC(C)CCCC(C)C,-1.107117101,-0.334756945,train,-2.387742969,0.002866705,,,
CC(C)CCCC(C)C,-1.624061394,-0.728736615,train,-2.522278503,0.00244882,,,
CC(C)C(C)CCCC,0.266473433,2.988700117,train,-2.030263955,0.006391818,,,
CC(C)C(C)CCCC,-0.114381872,1.232673754,train,-2.129382124,0.004529242,,,
CC(C)C(C)CCCC,-0.5371825,0.269130258,train,-2.239416627,0.003507234,,,
CC(C)C(C)CCCC,-1.012324446,-0.339629307,train,-2.363073037,0.002861537,,,
CC(C)C(C)CCCC,-1.554622616,-0.75908894,train,-2.504206956,0.002416626,,,
CC(C)(C)CCCCC,0.186610423,2.849475772,train,-2.051048424,0.006244146,,,
CC(C)(C)CCCCC,-0.188291409,1.217544731,train,-2.148617193,0.004513195,,,
CC(C)(C)CCCCC,-0.603766259,0.294017203,train,-2.256745151,0.003533631,,,
CC(C)(C)CCCCC,-1.069673807,-0.300111134,train,-2.377998295,0.002903453,,,
CC(C)(C)CCCCC,-1.599971313,-0.714401425,train,-2.516009023,0.002464025,,,
Cc1ccc(C)o1,0.913797663,1.444556442,val,-1.861796845,0.004753981,,,
Cc1ccc(C)o1,0.644688557,0.741719188,val,-1.931832897,0.004008498,,,
Cc1ccc(C)o1,0.355303122,0.229429182,val,-2.007145894,0.003465124,,,
Cc1ccc(C)o1,0.042335077,-0.160553982,val,-2.088596301,0.003051478,,,
Cc1ccc(C)o1,-0.298402927,-0.46735816,val,-2.177273882,0.002726058,,,
CC(C)(C)OC(C)COCC(O)C,1.206136683,1.797372762,val,-1.785715173,0.005128205,,,
CC(C)(C)OC(C)COCC(O)C,0.765664449,0.44661886,val,-1.900348738,0.003695492,,,
CC(C)(C)OC(C)COCC(O)C,0.268081962,-0.314204968,val,-2.029845333,0.002888504,,,
CC(C)(C)OC(C)COCC(O)C,-0.303657844,-0.802300982,val,-2.178641482,0.002370792,,,
CC(C)(C)OC(C)COCC(O)C,-0.975596517,-1.142025658,val,-2.353514538,0.002010454,,,
CC(C)(C)OCC(C)OCC(C)OC(C)(C)C,-0.832958514,0.194598583,train,-2.316392782,0.00342818,,,
CC(C)(C)OCC(C)OCC(C)OC(C)(C)C,-1.247946592,-0.452028322,train,-2.424394057,0.002742318,,,
CC(C)(C)OCC(C)OCC(C)OC(C)(C)C,-1.713241956,-0.883053214,train,-2.545487879,0.00228514,,,
CC(C)(C)OCC(C)OCC(C)OC(C)(C)C,-2.242746225,-1.190900123,train,-2.683292166,0.001958614,,,
CC(C)(C)OCC(C)OCC(C)OC(C)(C)C,-2.857061283,-1.421768806,train,-2.843168589,0.001713737,,,
CC(C)C(C)CCCCCCCCC,0.506011972,1.293234157,train,-1.967923688,0.004593477,,,
CC(C)C(C)CCCCCCCCC,0.172283002,0.179846678,train,-2.054777157,0.003412533,,,
CC(C)C(C)CCCCCCCCC,-0.193212368,-0.478137129,train,-2.14989788,0.002714625,,,
CC(C)C(C)CCCCCCCCC,-0.597163934,-0.912683359,train,-2.255026886,0.002253712,,,
CC(C)C(C)CCCCCCCCC,-1.048626148,-1.221085574,train,-2.37252061,0.001926597,,,
CC(C)C(C)CCCCCCC,0.534373298,2.096177329,train,-1.96054261,0.00544514,,,
CC(C)C(C)CCCCCCC,0.206973952,0.620670977,train,-2.045748785,0.003880105,,,
CC(C)C(C)CCCCCCC,-0.150942243,-0.196016253,train,-2.138897016,0.003013864,,,
CC(C)C(C)CCCCCCC,-0.545654516,-0.714601297,train,-2.241621482,0.002463813,,,
CC(C)C(C)CCCCCCC,-0.985604751,-1.073111153,train,-2.356119196,0.00208355,,,
C1[C@](C)([H])(C[C@]([H])(C)(C1)),0.788060058,3.736451158,train,-1.894520247,0.00718494,,,
C1[C@](C)([H])(C[C@]([H])(C)(C1)),0.445395225,1.782419098,train,-1.983699288,0.005112344,,,
C1[C@](C)([H])(C[C@]([H])(C)(C1)),0.069153054,0.703332368,train,-2.081616882,0.003967782,,,
C1[C@](C)([H])(C[C@]([H])(C)(C1)),-0.347968887,0.019035167,train,-2.190173498,0.003241964,,,
C1[C@](C)([H])(C[C@]([H])(C)(C1)),-0.81594918,-0.453622587,train,-2.311966077,0.002740627,,,
C1[C@](C)([H])([C@]([H])(C)(CC1)),0.711230526,3.02239842,train,-1.914515249,0.006427561,,,
C1[C@](C)([H])([C@]([H])(C)(CC1)),0.384205613,1.496503475,train,-1.999623977,0.00480908,,,
C1[C@](C)([H])([C@]([H])(C)(CC1)),0.026736916,0.584482753,train,-2.092655746,0.003841721,,,
C1[C@](C)([H])([C@]([H])(C)(CC1)),-0.367431102,-0.022072558,train,-2.195238569,0.003198362,,,
C1[C@](C)([H])([C@]([H])(C)(CC1)),-0.806705145,-0.454613464,train,-2.309560303,0.002739576,,,
C1[C@@](C)([H])(C[C@]([H])(C)(C1)),0.772056454,3.723335944,val,-1.898685209,0.007171029,,,
C1[C@@](C)([H])(C[C@]([H])(C)(C1)),0.428912654,1.783343037,val,-1.987988902,0.005113324,,,
C1[C@@](C)([H])(C[C@]([H])(C)(C1)),0.052092896,0.708459284,val,-2.086056814,0.00397322,,,
C1[C@@](C)([H])(C[C@]([H])(C)(C1)),-0.365739216,0.025514993,val,-2.194798253,0.003248837,,,
C1[C@@](C)([H])(C[C@]([H])(C)(C1)),-0.834613832,-0.446806183,val,-2.316823581,0.002747857,,,
C1[C@@](C)([H])([C@]([H])(C)(CC1)),0.418134346,1.262421748,val,-1.990793973,0.004560795,,,
C1[C@@](C)([H])([C@]([H])(C)(CC1)),0.154199088,0.622233187,val,-2.059483523,0.003881762,,,
C1[C@@](C)([H])([C@]([H])(C)(CC1)),-0.129211749,0.147968911,val,-2.133241622,0.003378721,,,
C1[C@@](C)([H])([C@]([H])(C)(CC1)),-0.435202966,-0.217477084,val,-2.212876299,0.002991101,,,
C1[C@@](C)([H])([C@]([H])(C)(CC1)),-0.767686621,-0.507701278,val,-2.299405673,0.002683267,,,
C1(C)(C)CCCC1,0.459015311,1.598615659,train,-1.98015464,0.004917388,,,
C1(C)(C)CCCC1,0.184293668,0.846017712,train,-2.051651363,0.004119125,,,
C1(C)(C)CCCC1,-0.111592577,0.303639364,train,-2.128656206,0.003543837,,,
C1(C)(C)CCCC1,-0.432178734,-0.105804964,train,-2.212089238,0.003109549,,,
C1(C)(C)CCCC1,-0.781967283,-0.425851633,train,-2.303122237,0.002770083,,,
C1[C@](C)([H])(CC[C@]([H])(C)(C1)),0.117382384,0.953869629,val,-2.069065126,0.004233521,,,
C1[C@](C)([H])(CC[C@]([H])(C)(C1)),-0.144459775,0.387323687,val,-2.137209944,0.003632599,,,
C1[C@](C)([H])(CC[C@]([H])(C)(C1)),-0.4254585,-0.038379131,val,-2.210340287,0.003181066,,,
C1[C@](C)([H])(CC[C@]([H])(C)(C1)),-0.728639624,-0.369951463,val,-2.289243633,0.002829375,,,
C1[C@](C)([H])(CC[C@]([H])(C)(C1)),-1.057807855,-0.63550744,val,-2.374910163,0.002547706,,,
C1[C@](C)([H])(C[C@]([H])(C)(CC1)),0.51756347,2.113004325,train,-1.964917393,0.005462988,,,
C1[C@](C)([H])(C[C@]([H])(C)(CC1)),0.197732937,0.945775738,train,-2.048153773,0.004224936,,,
C1[C@](C)([H])(C[C@]([H])(C)(CC1)),-0.151156155,0.209849227,train,-2.138952687,0.003444356,,,
C1[C@](C)([H])(C[C@]([H])(C)(CC1)),-0.534916623,-0.296550199,train,-2.238826929,0.00290723,,,
C1[C@](C)([H])(C[C@]([H])(C)(CC1)),-0.96130128,-0.666317021,train,-2.349794181,0.002515027,,,
C1[C@@](C)([H])(CC[C@]([H])(C)(C1)),0.493913168,2.038959132,val,-1.97107242,0.00538445,,,
C1[C@@](C)([H])(CC[C@]([H])(C)(C1)),0.176734861,0.912937264,val,-2.053618554,0.004190105,,,
C1[C@@](C)([H])(CC[C@]([H])(C)(C1)),-0.169000202,0.195761991,val,-2.143596627,0.003429414,,,
C1[C@@](C)([H])(CC[C@]([H])(C)(C1)),-0.54894755,-0.301024702,val,-2.242478499,0.002902484,,,
C1[C@@](C)([H])(CC[C@]([H])(C)(C1)),-0.970629303,-0.665481705,val,-2.352221813,0.002515913,,,
C1[C@@](C)([H])(C[C@]([H])(C)(CC1)),0.356318475,1.734239472,train,-2.006881647,0.005061241,,,
C1[C@@](C)([H])(C[C@]([H])(C)(CC1)),0.052736888,0.787330642,train,-2.085889214,0.004056877,,,
C1[C@@](C)([H])(C[C@]([H])(C)(CC1)),-0.276903494,0.15400751,train,-2.171678622,0.003385126,,,
C1[C@@](C)([H])(C[C@]([H])(C)(CC1)),-0.6375,-0.299375754,train,-2.265524408,0.002904233,,,
C1[C@@](C)([H])(C[C@]([H])(C)(CC1)),-1.035475047,-0.639966858,train,-2.369098016,0.002542976,,,
C1[C@@](C)([H])([C@]([H])(C)(CCC1)),0.34115756,1.187276314,train,-2.010827298,0.00448109,,,
C1[C@@](C)([H])([C@]([H])(C)(CCC1)),0.059130615,0.479041562,train,-2.084225237,0.003729882,,,
C1[C@@](C)([H])([C@]([H])(C)(CCC1)),-0.24524792,-0.025828651,train,-2.163440211,0.003194378,,,
C1[C@@](C)([H])([C@]([H])(C)(CCC1)),-0.575828235,-0.403929776,train,-2.249474238,0.002793335,,,
C1[C@@](C)([H])([C@]([H])(C)(CCC1)),-0.937549941,-0.697681907,train,-2.343612859,0.002481759,,,
C1CCCCC1(C)(C),0.184399116,0.896412905,train,-2.05162392,0.004172578,,,
C1CCCCC1(C)(C),-0.073047326,0.354852902,train,-2.118624746,0.003598158,,,
C1CCCCC1(C)(C),-0.348989542,-0.055642641,train,-2.190439125,0.003162755,,,
C1CCCCC1(C)(C),-0.646292252,-0.377515503,train,-2.267812605,0.002821352,,,
