smiles,temperature
CCCCOS(=O)(=O)O,1.50688487799312
CCCCOS(=O)(=O)OCCCC,4.46885465853115
CCCCOS(=O)(=O)OCCCC,3.12842061037158
CCCCOS(=O)(=O)OCCCC,2.40657002709343
CCCCOS(=O)(=O)OCCCC,1.95538488404462
CCCCOS(=O)(=O)OCCCC,1.64666674735333
CCCCSCCCC,4.3632966151367
CCCCSCCCC,3.27356756672643
CCCCSCCCC,2.61937966938062
CCCCSCCCC,2.18310801581689
CCCCSCCCC,1.87141427012859
CCCOCCO,4.72017431777983
CCCOCCO,3.55049025794951
CCCOCCO,2.84538763315461
CCCOCCO,2.37394033912606
CCCOCCO,2.03651388646349
CCOC(=O)CCC(=O)OCC,3.42851449507149
CCOC(=O)CCC(=O)OCC,2.8122963021877
CCOC(=O)CCC(=O)OCC,2.38384145761616
CCOC(=O)CCC(=O)OCC,2.06867674443132
CCOC(=O)CCC(=O)OCC,1.82711642567288
CCOC(=O)OCC,3.75624558024375
CCOC(=O)OCC,3.17131364232869
CCOC(=O)OCC,2.74400858275599
CCOC(=O)OCC,2.41818199108182
CCOC(=O)OCC,2.16152058633848
CCOCC(C)OCC(C)O,4.23774528026226
CCOCC(C)OCC(C)O,3.1870968188129
CCOCC(C)OCC(C)O,2.55391454244609
CCOCC(C)OCC(C)O,2.13062249186938
CCOCC(C)OCC(C)O,1.8276956406723
ClC(=O)OCC,4.5026038739974
ClC(=O)OCC,3.67091337882909
ClC(=O)OCC,3.09856596740143
ClC(=O)OCC,2.68061998481938
ClC(=O)OCC,2.36202147763798
ClCC(=O)Cl,3.44216581455783
ClCC(=O)Cl,3.05315205344685
ClCC(=O)Cl,2.74313803125686
ClCC(=O)Cl,2.49027783300972
ClCC(=O)Cl,2.2801005932199
ClCCl,4.85646879414353
ClCCl,4.02547076347453
ClCCl,3.43730732456269
ClCCl,2.99910697150089
ClCCl,2.65999993084
ClP(=O)(Cl)Cl,3.15131429934869
ClP(=O)(Cl)Cl,2.87773376512227
ClP(=O)(Cl)Cl,2.64786062185214
ClP(=O)(Cl)Cl,2.45199517954801
ClP(=O)(Cl)Cl,2.28311078221689
ClS(=O)(=O)Cl,3.94748854105251
ClS(=O)(=O)Cl,3.45955696104044
ClS(=O)(=O)Cl,3.07897812642102
ClS(=O)(=O)Cl,2.77383383272617
ClS(=O)(=O)Cl,2.52371928647628
COCOC,5.14552733635447
COCOC,3.66298072683702
COCOC,2.84365603965634
COCOC,2.32386244767614
COCOC,1.96472840003527
ICCCCCC,4.36175607613824
ICCCCCC,3.29615868070384
ICCCCCC,2.648996574851
ICCCCCC,2.21425335728575
ICCCCCC,1.90209018809791
N#CCC(=O)OC,3.32397742617602
N#CCC(=O)OC,2.74775878375224
N#CCC(=O)OC,2.3418034161582
N#CCC(=O)OC,2.04035831795964
N#CCC(=O)OC,1.80766949819233
N#CCCO,3.78834360071166
N#CCCO,2.93361590956638
N#CCCO,2.39357659210642
N#CCCO,2.02145343197855
N#CCCO,1.74946876475053
N#CCCOCCC#N,3.50212666999787
N#CCCOCCC#N,2.62058996937941
N#CCCOCCC#N,2.0936002794064
N#CCCOCCC#N,1.74307492275693
N#CCCOCCC#N,1.49309178050691
N#CCO,4.30099469369901
N#CCO,3.23177590776822
N#CCO,2.58832337141168
N#CCO,2.15855189334145
N#CCO,1.85117805414882
n1(C)cccc1,3.98552394751448
n1(C)cccc1,3.33584182416416
n1(C)cccc1,2.86828132213172
n1(C)cccc1,2.51567770748432
n1(C)cccc1,2.24027567175972
n1c(C)cccc1(C),3.23782740776217
n1c(C)cccc1(C),2.83861427566139
n1c(C)cccc1(C),2.52703896647296
n1c(C)cccc1(C),2.2770973202229
n1c(C)cccc1(C),2.07214771192785
O=C(C=C)OCCCCCCOC(=O)C=C,3.09745594940254
O=C(C=C)OCCCCCCOC(=O)C=C,2.42275606057724
O=C(C=C)OCCCCCCOC(=O)C=C,1.98941419751059
O=C(C=C)OCCCCCCOC(=O)C=C,1.68757056481243
O=C(C=C)OCCCCCCOC(=O)C=C,1.46525401603475
O=C(OC)CCCCCCCCCCCCCC,2.96447423703553
O=C(OC)CCCCCCCCCCCCCC,2.23078086826922
O=C(OC)CCCCCCCCCCCCCC,1.78820787421179
O=C(OC)CCCCCCCCCCCCCC,1.49217022350783
O=C(OC)CCCCCCCCCCCCCC,1.28022853921977
O=CC=O,3.00017376449983
O=CC=O,2.91077409058923
O=CC=O,2.82654931367345
O=CC=O,2.74706026775294
O=CC=O,2.67192052132808
Oc1ccc(C)cc1OC,3.10245794639754
Oc1ccc(C)cc1OC,2.60273977339726
Oc1ccc(C)cc1OC,2.24167011025833
