smiles,lnA,Viscosity,temperature,splits,Viscosity_unnormed,lnA_unnormed,temperature_unnormed
COc1ccccc1[N+]([O-])=O,-3.44460737,-0.041256729,1.71474009150915,test,-0.05087233,-4.386634834,0.002543558
COc1ccccc1[N+]([O-])=O,-3.44460737,-0.201908458,1.63291780963212,test,-0.255537619,-4.386634834,0.002422187
COc1ccccc1[N+]([O-])=O,-3.44460737,-0.281296058,1.59317058898479,test,-0.356674944,-4.386634834,0.002363228
COc1ccccc1[N+]([O-])=O,-3.44460737,-0.66106425,1.3982164682755,test,-0.840487768,-4.386634834,0.002074043
COc1ccccc1C=O,-3.401684345,0.408234575,2.04566895585597,val,0.521765564,-4.33195224,0.003034441
COc1ccccc1C=O,-3.401684345,-0.331058907,1.67678206544785,val,-0.42007126,-4.33195224,0.002487253
COc1ccccc1C=O,-3.401684345,-0.643970139,1.50362456845961,val,-0.818710404,-4.33195224,0.0022304
COc1ccccc1C=O,-3.401684345,-0.73024068,1.45557653660737,val,-0.928616382,-4.33195224,0.002159128
COc1ccccc1C=O,-3.401684345,-0.986093265,1.31374882107987,val,-1.25456459,-4.33195224,0.001948748
COc1ccccc1Cl,-3.453559485,0.210033427,2.0881222153384,val,0.269263487,-4.398039549,0.003097414
COc1ccccc1Cl,-3.453559485,-0.11516234,1.91004477031366,val,-0.145025772,-4.398039549,0.002833263
COc1ccccc1Cl,-3.453559485,-0.598668749,1.63212703146731,val,-0.760997847,-4.398039549,0.002421014
COc1ccccc1Cl,-3.453559485,-0.72135102,1.55926959872559,val,-0.917291232,-4.398039549,0.002312941
COc1ccccc1Cl,-3.453559485,-0.809836912,1.50766003145585,val,-1.030019497,-4.398039549,0.002236386
COc1ccccc1N,-3.793232148,0.037720419,1.81296242489124,val,0.049742092,-4.830771922,0.002689256
COc1ccccc1N,-3.793232148,-0.326531949,1.64086671444144,val,-0.414304057,-4.830771922,0.002433978
COc1ccccc1N,-3.793232148,-0.430126361,1.59241823738041,val,-0.546280105,-4.830771922,0.002362112
COc1ccccc1N,-3.793232148,-0.845139132,1.3953230156895,val,-1.074993423,-4.830771922,0.002069751
COc1ccccc1N,-3.793232148,-0.876339463,1.37315426106735,val,-1.114741671,-4.830771922,0.002036867
COc1ccccc1O,-3.948486982,0.027194131,1.84018056438505,val,0.036331929,-5.028561735,0.00272963
COc1ccccc1O,-3.948486982,-0.435157664,1.63094254959554,val,-0.552689828,-5.028561735,0.002419257
COc1ccccc1O,-3.948486982,-0.589482098,1.55603030709563,val,-0.749294341,-5.028561735,0.002308136
COc1ccccc1O,-3.948486982,-0.72135102,1.48802608152229,val,-0.917291232,-5.028561735,0.002207262
COc1ccccc1O,-3.948486982,-0.865643555,1.40991364810304,val,-1.101115419,-5.028561735,0.002091394
COCCNC(C)=O,-5.6103029,1.869398651,2.26111050063067,val,2.383242996,-7.145663352,0.003354016
COCCNC(C)=O,-5.6103029,1.581839038,2.18773397224793,val,2.016901023,-7.145663352,0.003245173
COCCNC(C)=O,-5.6103029,1.327771915,2.11896930526801,val,1.693227438,-7.145663352,0.003143171
COCCNC(C)=O,-5.6103029,0.906273859,1.99364208962287,val,1.156252068,-7.145663352,0.002957267
COCCNC(C)=O,-5.6103029,0.730994137,1.9363784247672,val,0.932951173,-7.145663352,0.002872325
COP(OC)OC,-2.889825818,0.218384023,2.77256936836847,val,0.279901885,-3.67986045,0.004112688
COP(OC)OC,-2.889825818,-0.587326328,2.16803395559642,val,-0.746547957,-3.67986045,0.003215951
COP(OC)OC,-2.889825818,-0.783885835,1.9971860971356,val,-0.996958635,-3.67986045,0.002962524
COP(OC)OC,-2.889825818,-0.869192689,1.90411022625154,val,-1.105636904,-3.67986045,0.00282446
COP(OC)OC,-2.889825818,-0.967597433,1.81247501430884,val,-1.231001477,-3.67986045,0.002688533
CSC,-3.013405232,-0.859529485,2.41882321692333,train,-1.093326284,-3.837296768,0.003587959
CSC,-3.013405232,-0.926998883,2.34161212229893,train,-1.179280192,-3.837296768,0.003473428
CSC,-3.013405232,-0.965717958,2.29818673825243,train,-1.228607085,-3.837296768,0.003409013
CSC,-3.013405232,-1.042276626,2.21395774022162,train,-1.326140438,-3.837296768,0.003284072
CSC,-3.013405232,-1.071184789,2.18199830248984,train,-1.362968536,-3.837296768,0.003236665
CSC#N,-3.080726433,0.0373469,2.46805842724807,val,0.049266241,-3.923061877,0.003660992
CSC#N,-3.080726433,-0.184865482,2.29818673825243,val,-0.2338254,-3.923061877,0.003409013
CSC#N,-3.080726433,-0.278721169,2.22381718664994,val,-0.353394616,-3.923061877,0.003298697
CSC#N,-3.080726433,-0.675753775,1.90896275926973,val,-0.859201765,-3.923061877,0.002831658
CSC#N,-3.080726433,-0.796970402,1.80664631182547,val,-1.013627965,-3.923061877,0.002679887
F[S](F)(F)(F)(F)F,-3.617444273,-0.775086061,2.9279050311154,train,-0.985747997,-4.606823655,0.004343105
F[S](F)(F)(F)(F)F,-3.617444273,-0.839501723,2.86141831760429,train,-1.06781154,-4.606823655,0.004244482
F[S](F)(F)(F)(F)F,-3.617444273,-0.855930405,2.84523601660836,train,-1.088741169,-4.606823655,0.004220478
F[S](F)(F)(F)(F)F,-3.617444273,-0.872495939,2.82935371244394,train,-1.109845142,-4.606823655,0.004196919
F[S](F)(F)(F)(F)F,-3.617444273,-0.931555853,2.77473743535742,train,-1.185085629,-4.606823655,0.004115904
FC(C(F)(F)F)C(F)(F)F,-2.894798627,0.207029411,3.58628684146482,val,0.265436464,-3.686195654,0.005319715
FC(C(F)(F)F)C(F)(F)F,-2.894798627,-0.15537718,3.16235221785298,val,-0.196258223,-3.686195654,0.004690872
FC(C(F)(F)F)C(F)(F)F,-2.894798627,-0.281430632,3.02255302022653,val,-0.356846387,-3.686195654,0.004483501
FC(C(F)(F)F)C(F)(F)F,-2.894798627,-0.478888621,2.81517565994247,val,-0.608401702,-3.686195654,0.004175888
FC(C(F)(F)F)C(F)(F)F,-2.894798627,-0.604317402,2.69207785895295,val,-0.768194055,-3.686195654,0.003993291
FC(Cl)(Cl)Cl,-3.597679266,1.32017015,3.93871368100157,train,1.683543027,-4.581643652,0.005842487
FC(Cl)(Cl)Cl,-3.597679266,1.206352768,3.88626412260365,train,1.538543234,-4.581643652,0.005764686
FC(Cl)(Cl)Cl,-3.597679266,1.171885443,3.86908947253816,train,1.494632938,-4.581643652,0.00573921
FC(Cl)(Cl)Cl,-3.597679266,0.165561978,3.12323465347669,train,0.212608249,-4.581643652,0.004632847
FC(Cl)(Cl)Cl,-3.597679266,0.050462409,3.01565713800326,train,0.065974989,-4.581643652,0.004473272
FC(Cl)C(F)(F)F,-3.275564508,1.899167679,5.2126357317125,train,2.421167809,-4.171279503,0.007732158
FC(Cl)C(F)(F)F,-3.275564508,1.442664338,4.80095581012965,train,1.839596799,-4.171279503,0.007121493
FC(Cl)C(F)(F)F,-3.275564508,-0.064134352,3.2580235669421,train,-0.080017708,-4.171279503,0.004832786
FC(Cl)C(F)(F)F,-3.275564508,-0.511775407,2.78000052583714,train,-0.650298441,-4.171279503,0.004123711
FC(Cl)C(F)(F)F,-3.275564508,-0.601058142,2.68939339292372,train,-0.764041859,-4.171279503,0.003989309
FC(Cl)Cl,-3.108194065,-0.246208716,3.05045339970567,val,-0.311974765,-3.958054782,0.004524887
FC(Cl)Cl,-3.108194065,-0.644860608,2.55999902922374,val,-0.819844834,-3.958054782,0.003797372
FC(Cl)Cl,-3.108194065,-0.908083544,2.39911106556852,val,-1.15518264,-3.958054782,0.003558719
FC(Cl)Cl,-3.108194065,-0.952158814,2.20288886836476,val,-1.211333159,-3.958054782,0.003267653
FC(Cl)Cl,-3.108194065,-1.148148504,1.94442103645197,val,-1.461017907,-3.958054782,0.002884255
FC(F)(Cl)C(F)(F)Cl,-3.229908445,0.177590388,3.16502454917892,val,0.227932068,-4.113115104,0.004694836
FC(F)(Cl)C(F)(F)Cl,-3.229908445,-0.004470656,2.99622273652391,val,-0.004008021,-4.113115104,0.004444444
FC(F)(Cl)C(F)(F)Cl,-3.229908445,-0.361510693,2.66462511519541,val,-0.458865885,-4.113115104,0.003952569
FC(F)(Cl)C(F)(F)Cl,-3.229908445,-0.449474906,2.58295114635868,val,-0.570929548,-4.113115104,0.003831418
FC(F)(Cl)C(F)(F)Cl,-3.229908445,-0.531406045,2.50613442959142,val,-0.675307262,-4.113115104,0.003717472
FC(F)(F)C(Cl)Cl,-2.994275484,0.342581732,3.25314946111805,val,0.43812589,-3.812926065,0.004825556
FC(F)(F)C(Cl)Cl,-2.994275484,0.204678271,3.11198915427185,val,0.262441185,-3.812926065,0.004616166
FC(F)(F)C(Cl)Cl,-2.994275484,0.032174115,2.93555461324341,val,0.042676274,-3.812926065,0.004354452
FC(F)(F)C(Cl)Cl,-2.994275484,-0.056509941,2.84583668442154,val,-0.070304446,-3.812926065,0.004221369
FC(F)(F)C(Cl)Cl,-2.994275484,-0.190129306,2.713314938022,val,-0.240531347,-3.812926065,0.004024793
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.399840339,1.203144274,3.60681741114195,val,1.534455712,-5.603571826,0.005350169
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.399840339,0.566076777,3.1607207744098,val,0.722851603,-5.603571826,0.004688452
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.399840339,-0.014049121,2.70677837784635,val,-0.016210686,-5.603571826,0.004015097
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.399840339,-0.038173873,2.68778487058676,val,-0.046944868,-5.603571826,0.003986923
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.399840339,-0.39099639,2.41665514993437,val,-0.496429743,-5.603571826,0.003584743
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.545158639,-0.030258633,2.98151412782831,val,-0.036861099,-5.788702805,0.004422626
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.545158639,-0.296022164,2.80440206586582,val,-0.375435543,-5.788702805,0.004159907
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.545158639,-0.523855159,2.64186108596156,val,-0.665687668,-5.788702805,0.003918802
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.545158639,-0.581042154,2.60028624416776,val,-0.738542115,-5.788702805,0.003857132
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.545158639,-0.649901858,2.55012205489066,val,-0.826267229,-5.788702805,0.003782721
FC(F)(F)C(F)(F)C(F)(F)F,-3.66761656,1.05168881,4.50725554134597,val,1.341506178,-4.670741583,0.006685833
FC(F)(F)C(F)(F)C(F)(F)F,-3.66761656,0.984470709,4.44514136592265,val,1.255872415,-4.670741583,0.006593696
FC(F)(F)C(F)(F)C(F)(F)F,-3.66761656,-0.210652733,3.2779838055643,val,-0.266677553,-4.670741583,0.004862394
FC(F)(F)C(F)(F)C(F)(F)F,-3.66761656,-0.442462624,3.05238686243089,val,-0.561996119,-4.670741583,0.004527755
FC(F)(F)C(F)(F)C(F)(F)F,-3.66761656,-0.531745389,2.96786326077006,val,-0.675739576,-4.670741583,0.004402377
FC(F)(F)C(F)(F)Cl,-3.303108639,-0.02990851,3.65571352392458,val,-0.036415053,-4.206369867,0.005422699
FC(F)(F)C(F)(F)Cl,-3.303108639,-0.277961513,3.37987688669356,val,-0.352426837,-4.206369867,0.005013537
FC(F)(F)C(F)(F)Cl,-3.303108639,-0.386265137,3.25692133139268,val,-0.490402274,-4.206369867,0.004831151
FC(F)(F)C(F)(F)Cl,-3.303108639,-0.550528284,3.07087947610441,val,-0.699668398,-4.206369867,0.004555186
FC(F)(F)C(F)(F)Cl,-3.303108639,-0.589067067,3.02771094327768,val,-0.748765604,-4.206369867,0.004491152
FC(F)(F)C(F)(F)F,-3.181197181,-0.495992226,3.76662268960305,val,-0.630191161,-4.051058474,0.005587216
FC(F)(F)C(F)(F)F,-3.181197181,-0.532841547,3.7143261632967,val,-0.677136046,-4.051058474,0.005509642
FC(F)(F)C(F)(F)F,-3.181197181,-0.568913867,3.66346153197933,val,-0.723091057,-4.051058474,0.005434192
FC(F)(F)C(F)(F)F,-3.181197181,-0.62170172,3.58991511775044,val,-0.790341134,-4.051058474,0.005325097
FC(F)(F)C(F)(F)F,-3.181197181,-0.63323965,3.57392899445781,val,-0.805040097,-4.051058474,0.005301384
FC(F)(F)c1ccccc1,-3.055496819,-0.437069842,2.30124670593367,val,-0.555125883,-3.890920135,0.003413552
FC(F)(F)c1ccccc1,-3.055496819,-0.52679321,2.22381718664994,val,-0.669430654,-3.890920135,0.003298697
FC(F)(F)c1ccccc1,-3.055496819,-0.606775003,2.1528028805089,val,-0.771324962,-3.890920135,0.003193358
FC(F)(F)c1ccccc1,-3.055496819,-0.681520694,2.08618335941171,val,-0.86654864,-3.890920135,0.003094538
FC(F)(F)c1ccccc1,-3.055496819,-0.744879307,2.02356357135104,val,-0.947265536,-3.890920135,0.003001651
FC(F)(F)CC(F)(F)F,-3.427247073,0.493773685,3.57791187373976,val,0.63073972,-4.364518357,0.005307292
FC(F)(F)CC(F)(F)F,-3.427247073,0.238706504,3.34948147738664,val,0.305792092,-4.364518357,0.00496845
FC(F)(F)CC(F)(F)F,-3.427247073,0.049359385,3.17560938120429,val,0.064569771,-4.364518357,0.004710537
FC(F)(F)CC(F)(F)F,-3.427247073,-0.501643619,2.66778890200486,val,-0.63739086,-4.364518357,0.003957262
FC(F)(F)CC(F)(F)F,-3.427247073,-0.523183401,2.64850416186616,val,-0.66483187,-4.364518357,0.003928656
FC(F)(F)Cl,-2.915629356,0.573923864,6.1208481618284,val,0.732848547,-3.712733353,0.009079354
FC(F)(F)Cl,-2.915629356,0.189006219,5.45340712131804,val,0.24247548,-3.712733353,0.008089306
FC(F)(F)Cl,-2.915629356,-0.440908229,4.31400904305056,val,-0.560015868,-3.712733353,0.006399181
FC(F)(F)Cl,-2.915629356,-0.63720009,3.97142951523883,val,-0.810085573,-3.712733353,0.005891016
FC(F)(F)Cl,-2.915629356,-0.761344862,3.76451934103168,val,-0.968242138,-3.712733353,0.005584096
FC(F)(F)F,-3.183322016,-0.91824118,5.15011571787893,val,-1.168123151,-4.053765448,0.007639419
FC(F)(F)F,-3.183322016,-0.932660672,5.11727786245853,val,-1.186493134,-4.053765448,0.007590709
FC(F)(F)F,-3.183322016,-0.974889283,5.02160314261849,val,-1.240291067,-4.053765448,0.00744879
FC(F)(F)F,-3.183322016,-1.002305296,4.95953952845891,val,-1.275218211,-4.053765448,0.007356728
FC(F)(F)F,-3.183322016,-1.081217696,4.78256364483341,val,-1.375750147,-4.053765448,0.007094211
FC(F)(F)I,-3.206395553,-0.875382791,2.3808941793199,train,-1.113522901,-4.083160413,0.003531697
FC(F)(F)I,-3.206395553,-0.991063059,2.26111050063067,train,-1.260895952,-4.083160413,0.003354016
FC(F)(F)I,-3.206395553,-1.099288575,2.1528028805089,train,-1.398771883,-4.083160413,0.003193358
FC(F)(F)I,-3.206395553,-1.134730253,2.11896930526801,train,-1.443923474,-4.083160413,0.003143171
FC(F)(F)I,-3.206395553,-1.266222046,1.99364208962287,train,-1.611439915,-4.083160413,0.002957267
FC(F)C(Cl)Cl,-3.369180619,-0.266852153,2.29967661015715,val,-0.338273859,-4.290543507,0.003411223
FC(F)C(Cl)Cl,-3.369180619,-0.368998335,2.22381718664994,val,-0.468404908,-4.290543507,0.003298697
FC(F)C(Cl)Cl,-3.369180619,-0.464907815,2.1528028805089,val,-0.590590592,-4.290543507,0.003193358
FC(F)C(Cl)Cl,-3.369180619,-0.55488582,2.08618335941171,val,-0.705219762,-4.290543507,0.003094538
FC(F)C(Cl)Cl,-3.369180619,-0.597325808,2.05439650412681,val,-0.759286983,-4.290543507,0.003047387
FC(F)C(F)(F)F,-3.337166977,0.045301649,3.8349747766709,val,0.059400343,-4.249759127,0.005688606
FC(F)C(F)(F)F,-3.337166977,-0.430275476,3.29303555670311,val,-0.546470073,-4.249759127,0.004884721
FC(F)C(F)(F)F,-3.337166977,-0.491113375,3.22421021620671,val,-0.623975658,-4.249759127,0.004782629
FC(F)C(F)(F)F,-3.337166977,-0.528158859,3.18265627306858,val,-0.671170448,-4.249759127,0.00472099
FC(F)C(F)(F)F,-3.337166977,-0.656186018,3.04164495341285,val,-0.834273053,-4.249759127,0.004511821
FC(F)C(F)C(F)(F)F,-4.077679105,-0.046535512,2.75388125114184,val,-0.057597334,-5.193148467,0.004084967
FC(F)C(F)C(F)(F)F,-4.077679105,-0.082807071,2.73045857717907,val,-0.103806169,-5.193148467,0.004050223
FC(F)C(F)C(F)(F)F,-4.077679105,-0.352041839,2.54780837146214,val,-0.446802861,-5.193148467,0.003779289
FC(F)C(F)C(F)(F)F,-4.077679105,-0.360257266,2.54204438739636,val,-0.457269059,-5.193148467,0.003770739
FC(F)C(F)C(F)(F)F,-4.077679105,-0.46312458,2.46941481741654,val,-0.588318806,-5.193148467,0.003663004
FC(F)CC(F)(F)F,-3.489109761,0.896131235,3.50207874208969,val,1.143330682,-4.443329491,0.005194805
FC(F)CC(F)(F)F,-3.489109761,0.577386435,3.23023577054355,val,0.737259755,-4.443329491,0.004791567
FC(F)CC(F)(F)F,-3.489109761,0.133502947,2.88221517660375,val,0.171766043,-4.443329491,0.004275331
FC(F)CC(F)(F)F,-3.489109761,-0.036825842,2.75500708194767,val,-0.045227518,-4.443329491,0.004086637
FC(F)CC(F)(F)F,-3.489109761,-0.371623395,2.51033371108215,val,-0.471749152,-4.443329491,0.003723701
FC(F)Cl,-2.952620087,-0.525567685,3.35966384175268,val,-0.667869373,-3.759858389,0.004983554
FC(F)Cl,-2.952620087,-0.830556213,2.93045062220691,val,-1.05641524,-3.759858389,0.004346881
FC(F)Cl,-2.952620087,-0.95506359,2.75275676863638,val,-1.215033752,-3.759858389,0.004083299
FC(F)Cl,-2.952620087,-1.042572331,2.61562113838348,val,-1.326517157,-3.759858389,0.003879879
FC(F)Cl,-2.952620087,-1.33266465,2.25377844323891,val,-1.696085719,-3.759858389,0.00334314
FC(F)F,-3.340718993,0.505096153,5.62729674540516,val,0.645164191,-4.254284284,0.008347245
FC(F)F,-3.340718993,0.428241671,5.51768059977793,val,0.54725398,-4.254284284,0.008184646
FC(F)F,-3.340718993,0.28342837,5.31077851537298,val,0.362766354,-4.254284284,0.007877738
FC(F)F,-3.340718993,-0.155444044,4.6751054539424,val,-0.196343405,-4.254284284,0.006934813
FC(F)F,-3.340718993,-0.90328885,3.5703324032308,val,-1.14907435,-4.254284284,0.005296049
FC1(F)C(F)(F)C(F)(F)C1(F)F,-3.993604035,-0.130141243,2.73666547791518,train,-0.164108427,-5.086039452,0.00405943
FC1(F)C(F)(F)C(F)(F)C1(F)F,-3.993604035,-0.24835632,2.65277692572685,train,-0.314710745,-5.086039452,0.003934994
FC1(F)C(F)(F)C(F)(F)C1(F)F,-3.993604035,-0.295439658,2.61927975142734,train,-0.374693449,-5.086039452,0.003885306
FC1(F)C(F)(F)C(F)(F)C1(F)F,-3.993604035,-0.412713473,2.5361152365357,train,-0.524096629,-5.086039452,0.003761944
FC1(F)C(F)(F)C(F)(F)C1(F)F,-3.993604035,-0.421458766,2.52992923445528,train,-0.535237859,-5.086039452,0.003752768
Fc1ccc(F)cc1,-3.134911296,-0.352864437,2.29967661015715,val,-0.447850825,-3.992091701,0.003411223
Fc1ccc(F)cc1,-3.134911296,-0.445318064,2.22381718664994,val,-0.56563386,-3.992091701,0.003298697
Fc1ccc(F)cc1,-3.134911296,-0.533722669,2.13914055289753,val,-0.678258568,-3.992091701,0.003173092
Fc1ccc(F)cc1,-3.134911296,-0.616855012,2.08618335941171,val,-0.784166579,-3.992091701,0.003094538
Fc1ccc(F)cc1,-3.134911296,-0.694510906,2.02356357135104,val,-0.883097765,-3.992091701,0.003001651
Fc1cccc(F)c1,-3.107105168,-0.436659697,2.29967661015715,val,-0.554603371,-3.956667562,0.003411223
Fc1cccc(F)c1,-3.107105168,-0.526486649,2.22381718664994,val,-0.669040105,-3.956667562,0.003298697
Fc1cccc(F)c1,-3.107105168,-0.609155182,2.13914055289753,val,-0.774357236,-3.956667562,0.003173092
Fc1cccc(F)c1,-3.107105168,-0.690534557,2.08618335941171,val,-0.87803202,-3.956667562,0.003094538
Fc1cccc(F)c1,-3.107105168,-0.763725534,2.02356357135104,val,-0.97127504,-3.956667562,0.003001651
Fc1ccccc1,-3.021971873,-0.335852501,2.38679501587287,val,-0.42617815,-3.848210401,0.00354045
Fc1ccccc1,-3.021971873,-0.422169594,2.30046132097032,val,-0.536143432,-3.848210401,0.003412387
Fc1ccccc1,-3.021971873,-0.520076378,2.22381718664994,val,-0.66087362,-3.848210401,0.003298697
Fc1ccccc1,-3.021971873,-0.692236241,2.08618335941171,val,-0.880199912,-3.848210401,0.003094538
Fc1ccccc1,-3.021971873,-0.820908303,1.95377554439313,val,-1.044124103,-3.848210401,0.002898131
FCC(F)(F)C(F)F,-6.328060563,4.919266559,3.37395649978528,val,6.26867953,-8.060064215,0.005004755
FCC(F)(F)C(F)F,-6.328060563,0.959876252,3.07438033800542,val,1.224539845,-8.060064215,0.004560379
FCC(F)(F)C(F)F,-6.328060563,0.464926737,2.85911272397797,val,0.593989609,-8.060064215,0.004241062
FCC(F)(F)C(F)F,-6.328060563,-0.008603284,2.5810716156481,val,-0.00927286,-8.060064215,0.00382863
FCC(F)(F)C(F)F,-6.328060563,-0.450976775,2.28479002581321,val,-0.572842882,-8.060064215,0.003389141
FCC(F)(F)F,-3.703028575,0.453181216,3.86111225342114,val,0.579026181,-4.715855385,0.005727377
FCC(F)(F)F,-3.703028575,-0.030242345,3.44816223289327,val,-0.036840348,-4.715855385,0.005114828
FCC(F)(F)F,-3.703028575,-0.638312603,2.85197617013933,val,-0.81150288,-4.715855385,0.004230476
FCC(F)(F)F,-3.703028575,-0.649830124,2.84044078635574,val,-0.826175842,-4.715855385,0.004213365
FCC(F)(F)F,-3.703028575,-0.706215356,2.78470879071614,val,-0.898008868,-4.715855385,0.004130695
FCCl,-3.009676175,-0.319083777,3.1960846705664,val,-0.404815319,-3.832546065,0.004740909
FCCl,-3.009676175,-0.500708777,2.98454982610296,val,-0.6361999,-3.832546065,0.004427129
FCCl,-3.009676175,-0.789864798,2.63968897407151,val,-1.004575647,-3.832546065,0.00391558
FCCl,-3.009676175,-1.009559668,2.37243157207104,val,-1.284460055,-3.832546065,0.003519144
FCCl,-3.009676175,-1.201700415,2.14322118395603,val,-1.52924137,-3.832546065,0.003179145
FCF,-3.569495793,-0.77437119,3.02472243551585,val,-0.984837274,-4.545738788,0.004486719
FCF,-3.569495793,-0.846520273,2.93939457268654,val,-1.076752954,-4.545738788,0.004360148
FCF,-3.569495793,-0.894251493,2.88443515315681,val,-1.137561039,-4.545738788,0.004278624
FCF,-3.569495793,-1.032580338,2.7318965395197,val,-1.31378767,-4.545738788,0.004052356
FCF,-3.569495793,-1.431510708,2.34642083555522,val,-1.822012512,-4.545738788,0.003480561
FI(F)(F)(F)F,-3.147792567,0.768379707,2.3432401949912,val,0.980579222,-4.008502038,0.003475843
FI(F)(F)(F)F,-3.147792567,0.585159007,2.26111050063067,val,0.747161769,-4.008502038,0.003354016
FI(F)(F)(F)F,-3.147792567,0.453049229,2.19271459380092,val,0.578858034,-4.008502038,0.003252561
FI(F)(F)(F)F,-3.147792567,0.279431483,2.09428462216242,val,0.357674444,-4.008502038,0.003106555
FI(F)(F)(F)F,-3.147792567,0.142442334,2.00699700475074,val,0.183154543,-4.008502038,0.002977077
I,-0.981598092,0.305877766,3.01903328212039,val,0.391366184,-1.24883788,0.00447828
I,-0.981598092,0.292496116,2.98825428135928,val,0.374318379,-1.24883788,0.004432624
I,-0.981598092,0.283264515,2.9672100092426,val,0.362557607,-1.24883788,0.004401408
I,-0.981598092,0.277232746,2.9361943817672,val,0.354873322,-1.24883788,0.004355401
I,-0.981598092,0.235984504,2.85173482437377,val,0.302324349,-1.24883788,0.004230118
ICC=C,-2.871013565,-0.061672232,2.46508070588917,val,-0.076881044,-3.655894228,0.003656575
ICC=C,-2.871013565,-0.384191363,2.18228077141657,val,-0.487760351,-3.655894228,0.003237084
ICC=C,-2.871013565,-0.584021277,2.00288266618308,val,-0.742337425,-3.655894228,0.002970974
ICC=C,-2.871013565,-0.701183247,1.90201496748237,val,-0.891598119,-3.655894228,0.002821352
ICC=C,-2.871013565,-0.7712251,1.84693622337023,val,-0.980829253,-3.655894228,0.002739651
N,-3.925274443,-0.731513205,3.16294547001414,val,-0.930237538,-4.998989685,0.004691752
N,-3.925274443,-0.834131264,3.06153575456619,val,-1.060969743,-4.998989685,0.004541326
N,-3.925274443,-0.952607033,2.94350149560218,val,-1.211904175,-4.998989685,0.00436624
N,-3.925274443,-0.986175838,2.9099591532404,val,-1.254669785,-4.998989685,0.004316485
N,-3.925274443,-1.018887933,2.87704916375041,val,-1.296343974,-4.998989685,0.004267668
N(c1ccccc1)c2ccccc2,-7.235373838,2.045608481,2.22381718664994,val,2.60772882,-9.215953012,0.003298697
N(c1ccccc1)c2ccccc2,-7.235373838,1.680168612,2.1528028805089,val,2.142169832,-9.215953012,0.003193358
N(c1ccccc1)c2ccccc2,-7.235373838,1.119534929,2.01750768025596,val,1.427940016,-9.215953012,0.002992668
N(c1ccccc1)c2ccccc2,-7.235373838,0.725789218,1.9035722544054,val,0.926320268,-9.215953012,0.002823662
N(c1ccccc1)c2ccccc2,-7.235373838,0.029461677,1.67220660815493,val,0.039220713,-9.215953012,0.002480466
N#Cc1ccccc1,-3.123948463,0.312484004,2.33956607649313,test,0.399782325,-3.978125394,0.003470393
N#Cc1ccccc1,-3.123948463,0.301620408,2.30203209089702,test,0.385942442,-3.978125394,0.003414717
N#Cc1ccccc1,-3.123948463,-0.01414486,2.1528028805089,test,-0.016332655,-3.978125394,0.003193358
N#Cc1ccccc1,-3.123948463,-0.373147188,1.90896275926973,test,-0.473690417,-3.978125394,0.002831658
N#Cc1ccccc1,-3.123948463,-0.606435565,1.71474009150915,test,-0.770892529,-3.978125394,0.002543558
N#Cc1ccccn1,-3.222144705,0.467004238,2.22381718664994,val,0.59663628,-4.103224341,0.003298697
N#Cc1ccccn1,-3.222144705,0.331461994,2.1528028805089,val,0.423959691,-4.103224341,0.003193358
N#Cc1ccccn1,-3.222144705,0.208232397,2.08618335941171,val,0.266969031,-4.103224341,0.003094538
N#Cc1ccccn1,-3.222144705,-0.044899189,1.9363784247672,val,-0.05551271,-4.103224341,0.002872325
N#Cc1ccccn1,-3.222144705,-0.257005978,1.80664631182547,val,-0.32573014,-4.103224341,0.002679887
N#Cc1cccnc1,-3.667662122,0.429376154,2.08618335941171,val,0.548699276,-4.670799627,0.003094538
N#Cc1cccnc1,-3.667662122,0.297339832,2.02356357135104,val,0.380489122,-4.670799627,0.003001651
N#Cc1cccnc1,-3.667662122,0.126597585,1.9363784247672,val,0.162968828,-4.670799627,0.002872325
N#Cc1cccnc1,-3.667662122,-0.118800579,1.80664631182547,val,-0.149660775,-4.670799627,0.002679887
N#Cc1cccnc1,-3.667662122,-0.321558657,1.69320638635951,val,-0.407968238,-4.670799627,0.002511616
N#Cc1ccncc1,-3.45833031,-0.019589242,1.90896275926973,val,-0.023268627,-4.404117431,0.002831658
N#Cc1ccncc1,-3.45833031,-0.11971278,1.85639589873995,val,-0.15082289,-4.404117431,0.002753683
N#Cc1ccncc1,-3.45833031,-0.206482467,1.80664631182547,val,-0.261364764,-4.404117431,0.002679887
N#Cc1ccncc1,-3.45833031,-0.288053189,1.75949422556661,val,-0.365283318,-4.404117431,0.002609944
