smiles,temperature,lnA,vapor_pressure,splits,vapor_pressure_unnormed,temperature_unnormed,lnA_unnormed,,mean,8.580092891
C=C=C(C)C,1.106044861,1.86413318675442,-0.056977797,train,8.16682803,0.004129714,22.1008111,,,
C=C=C(C)C,0.261068167,1.86413318675442,0.455241078,train,11.88199555,0.00307915,22.1008111,,,
C=C=C(C)C,-0.241184981,1.86413318675442,0.732674225,train,13.89424201,0.002454696,22.1008111,,,
C=C=C(C)C,-0.574071843,1.86413318675442,0.906999253,train,15.15863642,0.002040816,22.1008111,,,
C1(C)=CC=CC1,1.599985489,1.88138136787589,-0.649491448,train,3.869275601,0.004743833,22.22591364,,,
C1(C)=CC=CC1,0.526286212,1.88138136787589,0.125611144,train,9.49116131,0.003408897,22.22591364,,,
C1(C)=CC=CC1,-0.075830582,1.88138136787589,0.524135487,train,12.38169262,0.002660282,22.22591364,,,
C1(C)=CC=CC1,-0.461109243,1.88138136787589,0.761945508,train,14.10654914,0.002181263,22.22591364,,,
C1(C)=CC=CC1,-0.728810185,1.88138136787589,0.926946295,train,15.30331403,0.001848429,22.22591364,,,
C=CCC=CC,3.766690646,1.91196204509443,-2.282941774,train,-7.978279992,0.007437709,22.44771792,,,
C=CCC=CC,1.306935182,1.91196204509443,-0.35826523,train,5.981564388,0.004379482,22.44771792,,,
C=CCC=CC,0.280590323,1.91196204509443,0.33187266,train,10.98719381,0.003103422,22.44771792,,,
C=CCC=CC,-0.282606826,1.91196204509443,0.673868994,train,13.46772262,0.002403196,22.44771792,,,
C=CCC=CC,-0.638442196,1.91196204509443,0.887369229,train,15.01625817,0.001960784,22.44771792,,,
C/C=C/C=C/C,1.308285614,1.86937033826606,-0.518346057,train,4.820484396,0.004381161,22.13879661,,,
C/C=C/C=C/C,0.422099412,1.86937033826606,0.151213413,train,9.676856772,0.003279361,22.13879661,,,
C/C=C/C=C/C,-0.107929697,1.86937033826606,0.507278845,train,12.25942995,0.002620373,22.13879661,,,
C/C=C/C=C/C,-0.460583226,1.86937033826606,0.729002595,train,13.86761136,0.002181917,22.13879661,,,
C/C=C/C=C/C,-0.712136887,1.86937033826606,0.888752361,train,15.02629014,0.001869159,22.13879661,,,
C1=CC=CC1,2.059305498,1.82593535865012,-0.540493027,train,4.659850516,0.005314908,21.82375897,,,
C1=CC=CC1,0.78717306,1.82593535865012,0.160768761,train,9.746162529,0.003733259,21.82375897,,,
C1=CC=CC1,0.098539302,1.82593535865012,0.539865157,train,12.49578127,0.002877077,21.82375897,,,
C1=CC=CC1,-0.333158368,1.82593535865012,0.779073087,train,14.23077695,0.002340345,21.82375897,,,
C1=CC=CC1,-0.629109814,1.82593535865012,0.948013686,train,15.45611763,0.001972387,21.82375897,,,
CC(C)C1C=CC(C)=CC1,1.960102993,2.00059255702124,-2.022351341,val,-6.088195189,0.005191569,23.09056264,,,
CC(C)C1C=CC(C)=CC1,0.406813545,2.00059255702124,-0.376220957,val,5.851329957,0.003260356,23.09056264,,,
CC(C)C1C=CC(C)=CC1,-0.304183988,2.00059255702124,0.301649589,val,10.76798328,0.002376369,23.09056264,,,
CC(C)C1C=CC(C)=CC1,-0.711869857,2.00059255702124,0.652093149,val,13.30978054,0.001869491,23.09056264,,,
CC(C)C1C=CC(C)=CC1,-0.976212815,2.00059255702124,0.865520684,val,14.8577888,0.001540832,23.09056264,,,
CC(C)C1C=CC(=C)CC1,1.44042854,1.97330245573055,-1.453883138,train,-1.965046457,0.004545455,22.89262519,,,
CC(C)C1C=CC(=C)CC1,0.244140708,1.97330245573055,-0.208085765,train,7.070828955,0.003058104,22.89262519,,,
CC(C)C1C=CC(=C)CC1,-0.362272698,1.97330245573055,0.357961472,train,11.17641821,0.002304147,22.89262519,,,
CC(C)C1C=CC(=C)CC1,-0.728810185,1.97330245573055,0.666705331,train,13.41576395,0.001848429,22.89262519,,,
CC(C)C1C=CC(=C)CC1,-0.974300171,1.97330245573055,0.864001701,train,14.84677148,0.00154321,22.89262519,,,
C=C(C)C(C)=C,1.864157934,1.84791362987105,-0.802495103,train,2.75952694,0.00507228,21.98316926,,,
C=C(C)C(C)=C,0.663567056,1.84791362987105,0.062677392,train,9.034697404,0.003579579,21.98316926,,,
C=C(C)C(C)=C,0.00894023,1.84791362987105,0.485331707,train,12.10024547,0.002765678,21.98316926,,,
C=C(C)C(C)=C,-0.403144397,1.84791362987105,0.731169807,train,13.88333034,0.002253331,21.98316926,,,
C=C(C)C(C)=C,-0.686413519,1.84791362987105,0.895334141,train,15.07402836,0.001901141,21.98316926,,,
C/C=C/C=CC,2.327312077,1.8992802458233,-1.315470608,train,-0.961128478,0.005648122,22.35573574,,,
C/C=C/C=CC,0.793632455,1.8992802458233,-0.123789145,train,7.682239584,0.00374129,22.35573574,,,
C/C=C/C=CC,0.034138386,1.8992802458233,0.408680203,train,11.54428553,0.002797007,22.35573574,,,
C/C=C/C=CC,-0.419233768,1.8992802458233,0.699026137,train,13.65018954,0.002233327,22.35573574,,,
C/C=C/C=CC,-0.720520186,1.8992802458233,0.888489191,train,15.02438135,0.001858736,22.35573574,,,
C=CC(C)C=C,3.877724517,1.89286525772327,-2.067031402,train,-6.412263506,0.007575758,22.30920728,,,
C=CC(C)C=C,1.387205893,1.89286525772327,-0.312946627,train,6.310264111,0.004479283,22.30920728,,,
C=CC(C)C=C,0.341901089,1.89286525772327,0.352644387,train,11.13785294,0.00317965,22.30920728,,,
C=CC(C)C=C,-0.233241638,1.89286525772327,0.686928468,train,13.5624441,0.002464572,22.30920728,,,
C=CC(C)C=C,-0.597190863,1.89286525772327,0.894209417,train,15.06587064,0.002012072,22.30920728,,,
C1=CCCC=CCCC=CCC1,0.922021677,1.9332998578901,-1.184582195,train,-0.011783574,0.003900917,22.60248291,,,
C1=CCCC=CCCC=CCC1,-0.090598475,1.9332998578901,-0.150078193,train,7.491562859,0.002641921,22.60248291,,,
C1=CCCC=CCCC=CCC1,-0.609068879,1.9332998578901,0.364690645,train,11.22522548,0.001997304,22.60248291,,,
C1=CCCC=CCCC=CCC1,-0.924155609,1.9332998578901,0.670376242,train,13.44238939,0.001605555,22.60248291,,,
C1=CCCC=CCCC=CCC1,-1.135908105,1.9332998578901,0.872596501,train,14.9091103,0.001342282,22.60248291,,,
C1=CCCC=CCCC=CCC1,0.403099252,2.02819456417082,-0.686838514,train,3.598394123,0.003255738,23.29076237,,,
C1=CCCC=CCCC=CCC1,0.036500637,2.02819456417082,-0.270636926,train,6.61714001,0.002799944,23.29076237,,,
C1=CCCC=CCCC=CCC1,-0.240058146,2.02819456417082,0.025455423,train,8.764723258,0.002456097,23.29076237,,,
C1=CCCC=CCCC=CCC1,-0.456120122,2.02819456417082,0.242815655,train,10.3412557,0.002187466,23.29076237,,,
C1=CCCC=CCCC=CCC1,-0.629579529,2.02819456417082,0.406110085,train,11.52564424,0.001971803,23.29076237,,,
C=C(C)CCC(C)=C,1.840089831,1.90990991995472,-1.218633148,train,-0.258758062,0.005042356,22.43283368,,,
C=C(C)CCC(C)=C,0.553280386,1.90990991995472,-0.126403612,train,7.663276631,0.003442459,22.43283368,,,
C=C(C)CCC(C)=C,-0.113629826,1.90990991995472,0.385961771,train,11.37950678,0.002613286,22.43283368,,,
C=C(C)CCC(C)=C,-0.521630178,1.90990991995472,0.672658658,train,13.45894394,0.002106017,22.43283368,,,
C=C(C)CCC(C)=C,-0.796984108,1.90990991995472,0.860728466,train,14.82303043,0.001763668,22.43283368,,,
CC(C)=CC=C(C)C,0.588903978,1.87904872765384,-0.316814924,train,6.282207017,0.00348675,22.2089948,,,
CC(C)=CC=C(C)C,-0.008001707,1.87904872765384,0.21343406,train,10.12814847,0.002744614,22.2089948,,,
CC(C)=CC=C(C)C,-0.39540374,1.87904872765384,0.520783417,train,12.35737977,0.002262955,22.2089948,,,
CC(C)=CC=C(C)C,-0.667132655,1.87904872765384,0.717215959,train,13.78212188,0.001925113,22.2089948,,,
CC(C)=CC=C(C)C,-0.868266681,1.87904872765384,0.859986469,train,14.81764866,0.001675042,22.2089948,,,
C1=CC=CCC1,2.780183951,1.89805486809135,-1.664796447,train,-3.49481881,0.00621118,22.34684797,,,
C1=CC=CCC1,0.875003459,1.89805486809135,-0.15603063,train,7.44838932,0.003842459,22.34684797,,,
C1=CC=CCC1,0.021779394,1.89805486809135,0.431108511,train,11.70695997,0.002781641,22.34684797,,,
C1=CC=CCC1,-0.462256185,1.89805486809135,0.736992454,train,13.9255625,0.002179837,22.34684797,,,
C1=CC=CCC1,-0.774103968,1.89805486809135,0.935589637,train,15.36600493,0.001792115,22.34684797,,,
C1=CCC=CC1,1.375944781,1.90317691962944,-0.620004614,train,4.08314614,0.004465282,22.38399865,,,
C1=CCC=CC1,0.377247999,1.90317691962944,0.145667439,train,9.636631347,0.003223597,22.38399865,,,
C1=CCC=CC1,-0.186869279,1.90317691962944,0.547233515,train,12.5492246,0.002522227,22.38399865,,,
C1=CCC=CC1,-0.549377185,1.90317691962944,0.785605618,train,14.27815795,0.002071519,22.38399865,,,
C1=CCC=CC1,-0.801970012,1.90317691962944,0.938088958,train,15.38413273,0.001757469,22.38399865,,,
C1=CCCC=CCC1,1.727555122,1.93974988349032,-1.509493245,train,-2.368391344,0.004902441,22.6492655,,,
C1=CCCC=CCC1,0.344058242,1.93974988349032,-0.161304974,train,7.410134055,0.003182332,22.6492655,,,
C1=CCCC=CCC1,-0.320753531,1.93974988349032,0.41111421,train,11.56193959,0.002355768,22.6492655,,,
C1=CCCC=CCC1,-0.711420249,1.93974988349032,0.712819038,train,13.75023063,0.00187005,22.6492655,,,
C1=CCCC=CCC1,-0.968526851,1.93974988349032,0.909654668,train,15.17789637,0.001550388,22.6492655,,,
CC/C=C/C=C,1.666840348,1.87303574912928,-0.685673562,train,3.606843618,0.004826954,22.16538215,,,
CC/C=C/C=C,0.600169916,1.87303574912928,0.081995934,train,9.174816445,0.003500757,22.16538215,,,
CC/C=C/C=C,-0.006698728,1.87303574912928,0.480445584,train,12.064806,0.002746234,22.16538215,,,
CC/C=C/C=C,-0.39835394,1.87303574912928,0.720119615,train,13.80318235,0.002259287,22.16538215,,,
CC/C=C/C=C,-0.672035715,1.87303574912928,0.889563377,train,15.03217251,0.001919017,22.16538215,,,
C=C(C)/C=C/C,1.565902147,1.85662849145055,-0.638826016,train,3.946632896,0.004701457,22.0463789,,,
C=C(C)/C=C/C,0.538019452,1.85662849145055,0.106319284,train,9.351235793,0.003423485,22.0463789,,,
C=C(C)/C=C/C,-0.050488456,1.85662849145055,0.494714478,train,12.16829952,0.00269179,22.0463789,,,
C=C(C)/C=C/C,-0.431732709,1.85662849145055,0.727689737,train,13.85808909,0.002217787,22.0463789,,,
C=C(C)/C=C/C,-0.698812726,1.85662849145055,0.889751114,train,15.03353419,0.001885725,22.0463789,,,
C=CCCCCCCC=C,1.779058964,2.06079710630579,-1.843335165,train,-4.789775476,0.004966476,23.52723141,,,
C=CCCCCCCC=C,0.441486445,2.06079710630579,-0.377527493,train,5.841853542,0.003303465,23.52723141,,,
C=CCCCCCCC=C,-0.225024831,2.06079710630579,0.268308586,train,10.52615812,0.002474788,23.52723141,,,
C=CCCCCCCC=C,-0.62420595,2.06079710630579,0.613466928,train,13.02962125,0.001978484,23.52723141,,,
C=CCCCCCCC=C,-0.890025617,2.06079710630579,0.834692381,train,14.63418846,0.001647989,23.52723141,,,
C1=CC=CC=CC=C1,0.780043677,1.90270810538573,-0.486047199,val,5.054750789,0.003724395,22.3805983,,,
C1=CC=CC=CC=C1,0.008017689,1.90270810538573,0.173611967,val,9.839315409,0.002764531,22.3805983,,,
C1=CC=CC=CC=C1,-0.447612156,1.90270810538573,0.536260015,val,12.46963287,0.002198044,22.3805983,,,
C1=CC=CC=CC=C1,-0.748269605,1.90270810538573,0.763518424,val,14.11795764,0.001824235,22.3805983,,,
C1=CC=CC=CC=C1,-0.961528569,1.90270810538573,0.926710979,val,15.30160727,0.001559089,22.3805983,,,
CC#CC,1.123107444,1.86765941410207,0.019222566,train,8.719515812,0.004150928,22.12638713,,,
CC#CC,0.474633573,1.86765941410207,0.400247874,train,11.48312512,0.003344677,22.12638713,,,
CC#CC,0.037099846,1.86765941410207,0.642958,train,13.24352252,0.002800689,22.12638713,,,
CC#CC,-0.278020664,1.86765941410207,0.812241428,train,14.47134977,0.002408898,22.12638713,,,
CC#CC,-0.515795731,1.86765941410207,0.940081384,train,15.39858396,0.002113271,22.12638713,,,
C#CCCC,2.587754947,1.90306848578399,-1.062310305,train,0.875064951,0.005971932,22.38321217,,,
C#CCCC,1.055523883,1.90306848578399,-0.020829129,train,8.429017432,0.004066901,22.38321217,,,
C#CCCC,0.264427761,1.90306848578399,0.456356786,train,11.89008788,0.003083327,22.38321217,,,
C#CCCC,-0.218538089,1.90306848578399,0.729958677,train,13.87454591,0.002482853,22.38321217,,,
C#CCCC,-0.544053472,1.90306848578399,0.91869278,train,15.24345057,0.002078138,22.38321217,,,
CCC#CCC,2.514314417,1.88587145668291,-1.392027489,train,-1.516402121,0.005880623,22.25848064,,,
CCC#CCC,0.836450578,1.88587145668291,-0.137075724,train,7.585870888,0.003794526,22.25848064,,,
CCC#CCC,0.037288859,1.88587145668291,0.416529165,train,11.60121472,0.002800924,22.25848064,,,
CCC#CCC,-0.430198894,1.88587145668291,0.715566111,train,13.77015539,0.002219694,22.25848064,,,
CCC#CCC,-0.737009298,1.88587145668291,0.896096551,train,15.07955819,0.001838235,22.25848064,,,
CC#CCCC,2.164052096,1.88042251256154,-1.267846264,train,-0.615705018,0.00544514,22.21895898,,,
CC#CCCC,0.709372378,1.88042251256154,-0.070917695,train,8.065720754,0.003636529,22.21895898,,,
CC#CCCC,-0.019903852,1.88042251256154,0.441267036,train,11.78064063,0.002729816,22.21895898,,,
CC#CCCC,-0.458090676,1.88042251256154,0.717861777,train,13.78680605,0.002185016,22.21895898,,,
CC#CCCC,-0.750474213,1.88042251256154,0.895721341,train,15.07683676,0.001821494,22.21895898,,,
C(C#C)(C)(C)C,1.909561907,1.78481180621654,-0.487762862,train,5.042306934,0.005128731,21.52548631,,,
C(C#C)(C)(C)C,0.781606446,1.78481180621654,0.178268929,train,9.873092751,0.003726338,21.52548631,,,
C(C#C)(C)(C)C,0.138050112,1.78481180621654,0.531687461,train,12.43646774,0.002926201,21.52548631,,,
C(C#C)(C)(C)C,-0.277985274,1.78481180621654,0.748130232,train,14.00634576,0.002408942,21.52548631,,,
C(C#C)(C)(C)C,-0.569031247,1.78481180621654,0.9011981,train,15.11656016,0.002047083,21.52548631,,,
CC#CCC,2.693888172,1.86186351972801,-1.401704633,train,-1.586591276,0.006103888,22.08434901,,,
CC#CCC,0.968316823,1.86186351972801,-0.071789292,train,8.059398989,0.003958476,22.08434901,,,
CC#CCC,0.140290913,1.86186351972801,0.457963027,train,11.90173808,0.002928987,22.08434901,,,
CC#CCC,-0.345934796,1.86186351972801,0.734940801,train,13.91068168,0.00232446,22.08434901,,,
CC#CCC,-0.665790266,1.86186351972801,0.91363178,train,15.20674271,0.001926782,22.08434901,,,
C#CCCCC,3.478697825,1.9595514012399,-2.264614681,train,-7.845352011,0.007079646,22.79288761,,,
C#CCCCC,1.207252505,1.9595514012399,-0.353624374,train,6.015224918,0.004255546,22.79288761,,,
C#CCCCC,0.231233178,1.9595514012399,0.333287252,train,10.99745397,0.003042056,22.79288761,,,
C#CCCCC,-0.311660028,1.9595514012399,0.679096171,train,13.50563578,0.002367074,22.79288761,,,
C#CCCCC,-0.657383642,1.9595514012399,0.899766231,train,15.10617469,0.001937234,22.79288761,,,
C=C(C)C#C,2.806698758,1.80809106298717,-1.035080369,test,1.07256602,0.006244146,21.69433276,,,
C=C(C)C#C,1.09286065,1.80809106298717,0.031909451,test,8.811534885,0.004113322,21.69433276,,,
C=C(C)C#C,0.251118077,1.80809106298717,0.495740213,test,12.17573926,0.003066779,21.69433276,,,
C=C(C)C#C,-0.249173365,1.80809106298717,0.754915749,test,14.0555617,0.002444764,21.69433276,,,
C=C(C)C#C,-0.58074438,1.80809106298717,0.92822769,test,15.3126081,0.00203252,21.69433276,,,
C#CCCCCCC,1.940039538,1.98797429208622,-1.495103858,train,-2.264023884,0.005166624,22.99904128,,,
C#CCCCCCC,0.570809468,1.98797429208622,-0.229794092,train,6.913376594,0.003464253,22.99904128,,,
C#CCCCCCC,-0.119736934,1.98797429208622,0.342782097,train,11.0663209,0.002605693,22.99904128,,,
C#CCCCCCC,-0.535982245,1.98797429208622,0.657661206,train,13.35016614,0.002088173,22.99904128,,,
C#CCCCCCC,-0.814283158,1.98797429208622,0.86765458,train,14.87326613,0.00174216,22.99904128,,,
OCCCN,0.615058455,2.40693845916199,-1.057194133,train,0.912172989,0.003519268,26.03782439,,,
OCCCN,-0.072766974,2.40693845916199,-0.087685241,train,7.944104304,0.002664091,26.03782439,,,
OCCCN,-0.49166087,2.40693845916199,0.431111624,train,11.70698255,0.002143278,26.03782439,,,
OCCCN,-0.77355543,2.40693845916199,0.742218801,train,13.96346964,0.001792797,26.03782439,,,
OCCCN,-0.976212815,2.40693845916199,0.957277455,train,15.52330854,0.001540832,26.03782439,,,
OC(C)CN,0.710409935,2.31785173728166,-0.753002204,train,3.118503193,0.003637819,25.39167074,,,
OC(C)CN,0.020737815,2.31785173728166,0.006166716,train,8.624820611,0.002780346,25.39167074,,,
OC(C)CN,-0.405825959,2.31785173728166,0.457958368,train,11.90170429,0.002249997,25.39167074,,,
OC(C)CN,-0.695724989,2.31785173728166,0.753568919,train,14.04579303,0.001889564,25.39167074,,,
OC(C)CN,-0.905568863,2.31785173728166,0.960376285,train,15.54578462,0.001628664,25.39167074,,,
ClCC(=O)OC,1.12144494,2.05085899712215,-0.872577947,train,2.251210053,0.004148861,23.45514945,,,
ClCC(=O)OC,0.216088065,2.05085899712215,0.02224154,train,8.741412695,0.003023226,23.45514945,,,
ClCC(=O)OC,-0.302843208,2.05085899712215,0.475861825,train,12.0315596,0.002378036,23.45514945,,,
ClCC(=O)OC,-0.639237656,2.05085899712215,0.741943407,train,13.96147219,0.001959795,23.45514945,,,
ClCC(=O)OC,-0.875002758,2.05085899712215,0.929104205,train,15.31896554,0.001666667,23.45514945,,,
CC(=O)SCC,1.806022575,1.9517945870428,-1.247671505,test,-0.469375762,0.005,22.73662677,,,
CC(=O)SCC,0.486790683,1.9517945870428,-0.093333946,test,7.903133763,0.003359792,22.73662677,,,
CC(=O)SCC,-0.180710695,1.9517945870428,0.433590922,test,11.72496511,0.002529884,22.73662677,,,
CC(=O)SCC,-0.583770186,1.9517945870428,0.724337113,test,13.83377223,0.002028758,22.73662677,,,
CC(=O)SCC,-0.853551872,1.9517945870428,0.915532464,test,15.22052853,0.001693337,22.73662677,,,
O1C=NC=C1,1.992214977,1.94583675883677,-1.045805504,train,0.994775693,0.005231494,22.69341413,,,
O1C=NC=C1,0.638030287,1.94583675883677,0.048254409,train,8.930086264,0.003547829,22.69341413,,,
O1C=NC=C1,-0.056735513,1.94583675883677,0.530507032,train,12.42790599,0.002684023,22.69341413,,,
O1C=NC=C1,-0.479428154,1.94583675883677,0.797046949,train,14.36114291,0.002158487,22.69341413,,,
O1C=NC=C1,-0.763697031,1.94583675883677,0.976154601,train,15.66022611,0.001805054,22.69341413,,,
CC(O)C#N,1.23644807,2.40609263573594,-1.830916353,train,-4.699700767,0.004291845,26.03168956,,,
CC(O)C#N,0.181824557,2.40609263573594,-0.370750372,train,5.891008578,0.002980626,26.03168956,,,
CC(O)C#N,-0.37919694,2.40609263573594,0.320144296,train,10.90212699,0.002283105,26.03168956,,,
CC(O)C#N,-0.727434819,2.40609263573594,0.702350057,train,13.67429821,0.001850139,26.03168956,,,
CC(O)C#N,-0.964648479,2.40609263573594,0.944261217,train,15.42890065,0.00155521,26.03168956,,,
COS(=O)(=O)OC,1.119784849,2.05889913486136,-1.248411162,test,-0.474740554,0.004146797,23.51346526,,,
COS(=O)(=O)OC,0.019525724,2.05889913486136,-0.070487166,test,8.068843418,0.002778839,23.51346526,,,
COS(=O)(=O)OC,-0.534885169,2.05889913486136,0.463126835,test,11.93919162,0.002089537,23.51346526,,,
COS(=O)(=O)OC,-0.868914953,2.05889913486136,0.772268699,test,14.18142413,0.001674236,23.51346526,,,
COS(=O)(=O)OC,-1.092181113,2.05889913486136,0.990704002,test,15.76575416,0.001396648,23.51346526,,,
CCOS(=O)(=O)OCC,1.025700154,2.0737894616655,-1.368089537,val,-1.342778095,0.004029821,23.62146608,,,
CCOS(=O)(=O)OCC,-0.061288699,2.0737894616655,-0.108465597,val,7.793382596,0.002678362,23.62146608,,,
CCOS(=O)(=O)OCC,-0.602303043,2.0737894616655,0.460335986,val,11.91894936,0.002005716,23.62146608,,,
CCOS(=O)(=O)OCC,-0.926122141,2.0737894616655,0.776474088,val,14.21192619,0.00160311,23.62146608,,,
CCOS(=O)(=O)OCC,-1.141674186,2.0737894616655,0.979481242,val,15.68435452,0.001335113,23.62146608,,,
CC(O)C(O)=O,0.547004374,2.59016153149425,-1.362437211,train,-1.301781289,0.003434656,27.36675708,,,
CC(O)C(O)=O,-0.138610014,2.59016153149425,-0.228248448,train,6.924587284,0.002582228,27.36675708,,,
CC(O)C(O)=O,-0.551574553,2.59016153149425,0.369450476,train,11.25974895,0.002068787,27.36675708,,,
CC(O)C(O)=O,-0.827551822,2.59016153149425,0.723515913,train,13.82781599,0.001725663,27.36675708,,,
CC(O)C(O)=O,-1.025006944,2.59016153149425,0.966147258,train,15.58764198,0.001480166,27.36675708,,,
CC(O)C(=O)OCC,1.038814391,2.14881133986001,-1.019556424,val,1.185162527,0.004046126,24.16560621,,,
CC(O)C(=O)OCC,0.170446017,2.14881133986001,-0.086228196,val,7.954672375,0.002966479,24.16560621,,,
CC(O)C(=O)OCC,-0.332111964,2.14881133986001,0.403719918,val,11.50830815,0.002341646,24.16560621,,,
CC(O)C(=O)OCC,-0.659794956,2.14881133986001,0.698421461,val,13.64580377,0.001934236,24.16560621,,,
CC(O)C(=O)OCC,-0.89035297,2.14881133986001,0.903687716,val,15.13461756,0.001647582,24.16560621,,,
CC(=O)OCCOCC,1.588256271,2.11979239927222,-1.666973802,train,-3.510611356,0.00472925,23.95512934,,,
CC(=O)OCCOCC,0.375577452,2.11979239927222,-0.292612433,train,6.457749767,0.00322152,23.95512934,,,
CC(=O)OCCOCC,-0.250794849,2.11979239927222,0.322412096,train,10.91857553,0.002442748,23.95512934,,,
CC(=O)OCCOCC,-0.633284171,2.11979239927222,0.654792179,train,13.32935684,0.001967197,23.95512934,,,
CC(=O)OCCOCC,-0.891116258,2.11979239927222,0.880673739,train,14.96769521,0.001646633,23.95512934,,,
CCOCCOCCOC(=O)C,1.025700154,2.14674907834516,-1.67094796,train,-3.539436265,0.004029821,24.15064845,,,
CCOCCOCCOC(=O)C,0.042744478,2.14674907834516,-0.299818577,train,6.405482989,0.002807707,24.15064845,,,
CCOCCOCCOC(=O)C,-0.482747532,2.14674907834516,0.313404795,train,10.85324481,0.00215436,24.15064845,,,
CCOCCOCCOC(=O)C,-0.809844184,2.14674907834516,0.64349948,train,13.24744992,0.001747679,24.15064845,,,
CCOCCOCCOC(=O)C,-1.033058064,2.14674907834516,0.852951031,train,14.76662002,0.001470156,24.15064845,,,
CC(=O)CC(=O)OC,1.471432189,2.05408617107133,-1.632329647,test,-3.259334325,0.004584002,23.47855642,,,
CC(=O)CC(=O)OC,0.245551464,2.05408617107133,-0.227784917,test,6.927949313,0.003059858,23.47855642,,,
CC(=O)CC(=O)OC,-0.368549515,2.05408617107133,0.372826855,test,11.28423811,0.002296343,23.47855642,,,
CC(=O)CC(=O)OC,-0.737382496,2.05408617107133,0.688919357,test,13.57688419,0.001837771,23.47855642,,,
CC(=O)CC(=O)OC,-0.98342665,2.05408617107133,0.90696758,test,15.15840669,0.001531863,23.47855642,,,
CC(=O)CC(=O)OCC,1.219494872,2.11196581339391,-1.403414079,train,-1.598990038,0.004270767,23.89836244,,,
CC(=O)CC(=O)OCC,0.175854986,2.11196581339391,-0.221626416,train,6.972617452,0.002973204,23.89836244,,,
CC(=O)CC(=O)OCC,-0.381395113,2.11196581339391,0.346559458,train,11.09371842,0.002280372,23.89836244,,,
CC(=O)CC(=O)OCC,-0.728019551,2.11196581339391,0.669223463,train,13.43402818,0.001849412,23.89836244,,,
CC(=O)CC(=O)OCC,-0.964453836,2.11196581339391,0.88530102,train,15.00125727,0.001555452,23.89836244,,,
N#CCC(=O)OC,0.877023879,2.13243314015766,-1.300741821,train,-0.854299324,0.003844971,24.04681372,,,
N#CCC(=O)OC,-0.022806598,2.13243314015766,-0.152364351,train,7.474981161,0.002726207,24.04681372,,,
N#CCC(=O)OC,-0.517015865,2.13243314015766,0.390357619,train,11.41139025,0.002111754,24.04681372,,,
N#CCC(=O)OC,-0.829423446,2.13243314015766,0.698923879,train,13.64944785,0.001723336,24.04681372,,,
N#CCC(=O)OC,-1.04476235,2.13243314015766,0.905813745,train,15.15003783,0.001455604,24.04681372,,,
N#CCC(=O)OCC,0.993371811,2.13948764777224,-1.443641481,train,-1.89076284,0.003989627,24.09798067,,,
N#CCC(=O)OCC,0.03280243,2.13948764777224,-0.220517206,train,6.980662647,0.002795346,24.09798067,,,
N#CCC(=O)OCC,-0.485170911,2.13948764777224,0.353923553,train,11.14713083,0.002151347,24.09798067,,,
N#CCC(=O)OCC,-0.809168566,2.13948764777224,0.676887683,train,13.48961743,0.001748519,24.09798067,,,
N#CCC(=O)OCC,-1.030968473,2.13948764777224,0.887398272,train,15.01646882,0.001472754,24.09798067,,,
COCCC#N,1.612333221,2.05533213865996,-1.597640976,train,-3.007734413,0.004759185,23.48759353,,,
COCCC#N,0.321012414,2.05533213865996,-0.254905453,train,6.731241732,0.003153679,23.48759353,,,
COCCC#N,-0.31883204,2.05533213865996,0.350131344,train,11.11962562,0.002358157,23.48759353,,,
COCCC#N,-0.700897491,2.05533213865996,0.686146698,train,13.55677386,0.001883133,23.48759353,,,
COCCC#N,-0.954845577,2.05533213865996,0.899610642,train,15.10504619,0.001567398,23.48759353,,,
C1=CON=C1,1.687942969,1.9459618269812,-1.05322731,test,0.940944698,0.004853191,22.69432126,,,
C1=CON=C1,0.447423844,1.9459618269812,0.046108986,test,8.914525331,0.003310847,22.69432126,,,
C1=CON=C1,-0.194769189,1.9459618269812,0.521949499,test,12.36583747,0.002512405,22.69432126,,,
C1=CON=C1,-0.587404048,1.9459618269812,0.786075484,test,14.28156593,0.00202424,22.69432126,,,
C1=CON=C1,-0.852282674,1.9459618269812,0.971759265,test,15.62834635,0.001694915,22.69432126,,,
CCOS(=O)(=O)O,0.567556043,2.23813740538167,-1.564811219,train,-2.769617362,0.003460208,24.81349584,,,
CCOS(=O)(=O)O,-0.349372407,2.23813740538167,-0.156236529,train,7.44689592,0.002320186,24.81349584,,,
CCOS(=O)(=O)O,-0.811837258,2.23813740538167,0.470999847,train,11.99629526,0.001745201,24.81349584,,,
CCOS(=O)(=O)O,-1.0906103,2.23813740538167,0.80789122,train,14.43979734,0.001398601,24.81349584,,,
CCOS(=O)(=O)O,-1.277000562,2.23813740538167,1.024427629,train,16.01035453,0.001166861,24.81349584,,,
C(F)(F)(F)C(F)(F)C(F)(F)C(=O)O,0.930612487,2.25709463560319,-0.771513367,test,2.984240134,0.003911598,24.95099426,,,
C(F)(F)(F)C(F)(F)C(F)(F)C(=O)O,0.265096945,2.25709463560319,-0.024728121,test,8.400737705,0.003084159,24.95099426,,,
C(F)(F)(F)C(F)(F)C(F)(F)C(=O)O,-0.168019524,2.25709463560319,0.400785663,test,11.48702575,0.002545663,24.95099426,,,
C(F)(F)(F)C(F)(F)C(F)(F)C(=O)O,-0.472373572,2.25709463560319,0.666941144,test,13.41747432,0.002167258,24.95099426,,,
