smiles,lnA,EaR,Viscosity,temperature,splits,Viscosity_unnormed,lnA_unnormed,EaR_unnormed,,,,mean,0.001687455,,,,,,
[O-][N+]=O,-3.019267102,0.686392959,-0.323922962,0.003925417,train,-0.410980289,-3.844764607,0.874443209,,,,,,,,,,,
[O-][N+]=O,-3.019267102,0.686392959,-0.6711337,0.003433476,train,-0.853315933,-3.844764607,0.874443209,,,,,,,,,,,
[O-][N+]=O,-3.019267102,0.686392959,-0.654723027,0.00344887,train,-0.832409248,-3.844764607,0.874443209,,,,,,,,,,,
[O-][N+]=O,-3.019267102,0.686392959,-0.597325808,0.003497115,train,-0.759286983,-3.844764607,0.874443209,,,,,,,,,,,
[O-][N+](F)=O,-1.827174705,0.240302953,-0.375293065,0.006018658,train,-0.476424197,-2.326076096,0.306138463,,,,,,,,,,,
[O-][N+](F)=O,-1.827174705,0.240302953,-0.543841135,0.00538648,train,-0.691149178,-2.326076096,0.306138463,,,,,,,,,,,
[O-][N+](F)=O,-1.827174705,0.240302953,-0.335852501,0.006186205,train,-0.42617815,-2.326076096,0.306138463,,,,,,,,,,,
[O-][N+](F)=O,-1.827174705,0.240302953,-0.453653879,0.005858231,train,-0.576253429,-2.326076096,0.306138463,,,,,,,,,,,
[O-][N+](F)=O,-1.827174705,0.240302953,-0.316851305,0.006259781,train,-0.401971219,-2.326076096,0.306138463,,,,,,,,,,,
CNc1ccccc1,-3.897191725,1.32649964,-0.900643217,0.002204343,val,-1.145703896,-4.963213178,1.689919144,,,,,,,,,,,
CNc1ccccc1,-3.897191725,1.32649964,-1.006164067,0.002131514,val,-1.280134165,-4.963213178,1.689919144,,,,,,,,,,,
CNc1ccccc1,-3.897191725,1.32649964,0.298626458,0.003193358,val,0.382128243,-4.963213178,1.689919144,,,,,,,,,,,
CNc1ccccc1,-3.897191725,1.32649964,-0.737826712,0.002363228,val,-0.93828075,-4.963213178,1.689919144,,,,,,,,,,,
CNc1ccccc1,-3.897191725,1.32649964,0.445089119,0.003298697,val,0.568717102,-4.963213178,1.689919144,,,,,,,,,,,
CN(CCO)CCO,-7.906303365,3.333063051,2.091527098,0.003001651,train,2.666227706,-10.07069629,4.246218308,,,,,,,,,,,
CN(CCO)CCO,-7.906303365,3.333063051,3.184016078,0.003298697,train,4.058024571,-10.07069629,4.246218308,,,,,,,,,,,
CN(CCO)CCO,-7.906303365,3.333063051,1.535865891,0.002831658,train,1.958332669,-10.07069629,4.246218308,,,,,,,,,,,
CN(CCO)CCO,-7.906303365,3.333063051,2.773777273,0.003193358,train,3.535393137,-10.07069629,4.246218308,,,,,,,,,,,
CN(CCO)CCO,-7.906303365,3.333063051,2.413179359,0.003094538,train,3.076002648,-10.07069629,4.246218308,,,,,,,,,,,
CCCCCCCCCCCCCCCCCCC,-4.679084622,1.774432428,0.889295937,0.003143171,train,1.134622726,-5.959320327,2.260571537,,,,,,,,,,,
CCCCCCCCCCCCCCCCCCC,-4.679084622,1.774432428,1.068982166,0.003245173,train,1.363537374,-5.959320327,2.260571537,,,,,,,,,,,
CCCCCCCCCCCCCCCCCCC,-4.679084622,1.774432428,0.562142764,0.002957267,train,0.717839793,-5.959320327,2.260571537,,,,,,,,,,,
CCCCCCCCCCCCCCCCCCC,-4.679084622,1.774432428,0.721050079,0.003047387,train,0.920282753,-5.959320327,2.260571537,,,,,,,,,,,
CCCCCCCCCCCCCCCCCCC,-4.679084622,1.774432428,0.63869489,0.003001651,train,0.815364813,-5.959320327,2.260571537,,,,,,,,,,,
CCCCCCCCCCCCCCCCCCCc1ccccc1,-5.052568984,2.102548994,1.454546473,0.003094538,train,1.854734268,-6.435127749,2.678581802,,,,,,,,,,,
CCCCCCCCCCCCCCCCCCCc1ccccc1,-5.052568984,2.102548994,1.258855355,0.003001651,train,1.605429891,-6.435127749,2.678581802,,,,,,,,,,,
CCCCCCCCCCCCCCCCCCCc1ccccc1,-5.052568984,2.102548994,1.555822128,0.003143171,train,1.983756292,-6.435127749,2.678581802,,,,,,,,,,,
CCCCCCCCCCCCCCCCCCCc1ccccc1,-5.052568984,2.102548994,1.662659254,0.003193358,train,2.119863456,-6.435127749,2.678581802,,,,,,,,,,,
CCCCCCCCCCCCCCCCCCCc1ccccc1,-5.052568984,2.102548994,1.353757031,0.003047387,train,1.726331664,-6.435127749,2.678581802,,,,,,,,,,,
CCCCCCCCC,-3.551185514,0.972645844,-0.601934953,0.003047944,train,-0.76515889,-4.522412063,1.239120451,,,,,,,,,,,
CCCCCCCCC,-3.551185514,0.972645844,-0.391951237,0.003289474,train,-0.497646189,-4.522412063,1.239120451,,,,,,,,,,,
CCCCCCCCC,-3.551185514,0.972645844,0.644542801,0.004268397,train,0.822814869,-4.522412063,1.239120451,,,,,,,,,,,
CCCCCCCCC,-3.551185514,0.972645844,-0.817193063,0.002799239,train,-1.039391004,-4.522412063,1.239120451,,,,,,,,,,,
CCCCCCCCC,-3.551185514,0.972645844,-0.685432764,0.002951071,train,-0.871532495,-4.522412063,1.239120451,,,,,,,,,,,
CCCCCCCCC(O)=O,-4.861628206,1.906280853,1.525879332,0.003354016,train,1.945610104,-6.191875157,2.428542315,,,,,,,,,,,
CCCCCCCCC(O)=O,-4.861628206,1.906280853,0.689006912,0.002914177,train,0.879460759,-6.191875157,2.428542315,,,,,,,,,,,
CCCCCCCCC(O)=O,-4.861628206,1.906280853,1.638497722,0.003411223,train,2.089082419,-6.191875157,2.428542315,,,,,,,,,,,
CCCCCCCCC(O)=O,-4.861628206,1.906280853,0.429920125,0.002753683,train,0.549392277,-6.191875157,2.428542315,,,,,,,,,,,
CCCCCCCCC(O)=O,-4.861628206,1.906280853,1.044659219,0.003094538,train,1.332550699,-6.191875157,2.428542315,,,,,,,,,,,
COc1ccccc1C=O,-3.401684345,1.237286568,-0.331058907,0.002487253,train,-0.42007126,-4.33195224,1.576264475,,,,,,,,,,,
COc1ccccc1C=O,-3.401684345,1.237286568,0.408234575,0.003034441,train,0.521765564,-4.33195224,1.576264475,,,,,,,,,,,
COc1ccccc1C=O,-3.401684345,1.237286568,-0.986093265,0.001948748,train,-1.25456459,-4.33195224,1.576264475,,,,,,,,,,,
COc1ccccc1C=O,-3.401684345,1.237286568,-0.643970139,0.0022304,train,-0.818710404,-4.33195224,1.576264475,,,,,,,,,,,
COc1ccccc1C=O,-3.401684345,1.237286568,-0.73024068,0.002159128,train,-0.928616382,-4.33195224,1.576264475,,,,,,,,,,,
COc1ccccc1N,-3.793232148,1.424301872,-0.326531949,0.002433978,train,-0.414304057,-4.830771922,1.814516135,,,,,,,,,,,
COc1ccccc1N,-3.793232148,1.424301872,-0.430126361,0.002362112,train,-0.546280105,-4.830771922,1.814516135,,,,,,,,,,,
COc1ccccc1N,-3.793232148,1.424301872,0.037720419,0.002689256,train,0.049742092,-4.830771922,1.814516135,,,,,,,,,,,
COc1ccccc1N,-3.793232148,1.424301872,-0.876339463,0.002036867,train,-1.114741671,-4.830771922,1.814516135,,,,,,,,,,,
COc1ccccc1N,-3.793232148,1.424301872,-0.845139132,0.002069751,train,-1.074993423,-4.830771922,1.814516135,,,,,,,,,,,
Cc1ccccc1O,-5.613955562,2.141323481,-0.819126353,0.002182691,train,-1.041853955,-7.150316729,2.727979288,,,,,,,,,,,
Cc1ccccc1O,-5.613955562,2.141323481,1.770765725,0.003411223,train,2.257587727,-7.150316729,2.727979288,,,,,,,,,,,
Cc1ccccc1O,-5.613955562,2.141323481,-0.534496398,0.002363228,train,-0.679244275,-7.150316729,2.727979288,,,,,,,,,,,
Cc1ccccc1O,-5.613955562,2.141323481,-0.240865274,0.002543558,train,-0.305167387,-7.150316729,2.727979288,,,,,,,,,,,
Cc1ccccc1O,-5.613955562,2.141323481,1.106227662,0.003193358,train,1.410986974,-7.150316729,2.727979288,,,,,,,,,,,
CCCCCCCCCCCCCCCCCC,-4.028328344,1.535027871,0.565962473,0.003001651,val,0.722705983,-5.130277138,1.955577602,,,,,,,,,,,
CCCCCCCCCCCCCCCCCC,-4.028328344,1.535027871,0.437047458,0.002914177,val,0.558472277,-5.130277138,1.955577602,,,,,,,,,,,
CCCCCCCCCCCCCCCCCC,-4.028328344,1.535027871,0.308526937,0.002831658,val,0.394741145,-5.130277138,1.955577602,,,,,,,,,,,
CCCCCCCCCCCCCCCCCC,-4.028328344,1.535027871,0.202804379,0.002753683,val,0.260053905,-5.130277138,1.955577602,,,,,,,,,,,
CCCCCCCCCCCCCCCCCC,-4.028328344,1.535027871,0.715085634,0.003094538,val,0.912684236,-5.130277138,1.955577602,,,,,,,,,,,
CCCCCCCC,-3.462738018,0.877774069,-0.571279148,0.003302183,val,-0.726104351,-4.409732714,1.118256771,,,,,,,,,,,
CCCCCCCC,-3.462738018,0.877774069,-0.958536995,0.002843898,val,-1.219458762,-4.409732714,1.118256771,,,,,,,,,,,
CCCCCCCC,-3.462738018,0.877774069,-0.464709478,0.00342818,val,-0.590337917,-4.409732714,1.118256771,,,,,,,,,,,
CCCCCCCC,-3.462738018,0.877774069,-1.101676617,0.00268075,val,-1.401814173,-4.409732714,1.118256771,,,,,,,,,,,
CCCCCCCC,-3.462738018,0.877774069,-0.300870265,0.003619385,val,-0.381611872,-4.409732714,1.118256771,,,,,,,,,,,
CCCCCCCCN,-4.063682181,1.302518284,-0.312172015,0.002872325,train,-0.396009949,-5.175316823,1.659367645,,,,,,,,,,,
CCCCCCCCN,-4.063682181,1.302518284,-0.198369232,0.002957267,train,-0.251028755,-5.175316823,1.659367645,,,,,,,,,,,
CCCCCCCCN,-4.063682181,1.302518284,-0.095447984,0.003047387,train,-0.119910297,-5.175316823,1.659367645,,,,,,,,,,,
CCCCCCCCN,-4.063682181,1.302518284,-0.612568007,0.002679887,train,-0.778705069,-5.175316823,1.659367645,,,,,,,,,,,
CCCCCCCCN,-4.063682181,1.302518284,-0.967597433,0.002363228,train,-1.231001477,-5.175316823,1.659367645,,,,,,,,,,,
C1CCOCC1,-3.514456119,0.998894621,-0.163827894,0.003354016,train,-0.207024169,-4.47561996,1.272560574,,,,,,,,,,,
C1CCOCC1,-3.514456119,0.998894621,-0.26246082,0.003255738,train,-0.332679438,-4.47561996,1.272560574,,,,,,,,,,,
C1CCOCC1,-3.514456119,0.998894621,-0.15327864,0.003365304,train,-0.193584749,-4.47561996,1.272560574,,,,,,,,,,,
C1CCOCC1,-3.514456119,0.998894621,-0.175500208,0.003342805,train,-0.221894332,-4.47561996,1.272560574,,,,,,,,,,,
C1CCOCC1,-3.514456119,0.998894621,-0.197360948,0.003320604,train,-0.249744233,-4.47561996,1.272560574,,,,,,,,,,,
C1CO1,-2.911504166,0.550337431,-0.627240371,0.00415714,train,-0.797397202,-3.707477989,0.701112712,,,,,,,,,,,
C1CO1,-2.911504166,0.550337431,-0.959574038,0.003595182,train,-1.220779923,-3.707477989,0.701112712,,,,,,,,,,,
C1CO1,-2.911504166,0.550337431,-0.432162193,0.004479254,train,-0.548873691,-3.707477989,0.701112712,,,,,,,,,,,
C1CO1,-2.911504166,0.550337431,-0.923179174,0.003660977,train,-1.174414002,-3.707477989,0.701112712,,,,,,,,,,,
C1CO1,-2.911504166,0.550337431,-0.563995577,0.004256225,train,-0.716825308,-3.707477989,0.701112712,,,,,,,,,,,
Cc1ccccc1C,-3.29571227,0.916273195,-0.089277665,0.003494671,train,-0.112049504,-4.196947124,1.167303456,,,,,,,,,,,
Cc1ccccc1C,-3.29571227,0.916273195,-0.242998288,0.003333,train,-0.30788478,-4.196947124,1.167303456,,,,,,,,,,,
Cc1ccccc1C,-3.29571227,0.916273195,-1.014680771,0.002488553,train,-1.290984181,-4.196947124,1.167303456,,,,,,,,,,,
Cc1ccccc1C,-3.29571227,0.916273195,-0.593978474,0.002949244,train,-0.755022584,-4.196947124,1.167303456,,,,,,,,,,,
Cc1ccccc1C,-3.29571227,0.916273195,-0.472024351,0.003083565,train,-0.599656837,-4.196947124,1.167303456,,,,,,,,,,,
CC1OC(C)OC(C)O1,-4.044215403,1.212097653,-0.717041334,0.002744614,train,-0.911800827,-5.150516756,1.544174583,,,,,,,,,,,
CC1OC(C)OC(C)O1,-4.044215403,1.212097653,-0.513718033,0.002914177,train,-0.652773286,-5.150516756,1.544174583,,,,,,,,,,,
CC1OC(C)OC(C)O1,-4.044215403,1.212097653,-0.407942135,0.00300075,train,-0.518018094,-5.150516756,1.544174583,,,,,,,,,,,
CC1OC(C)OC(C)O1,-4.044215403,1.212097653,-0.310191732,0.003082139,train,-0.393487131,-5.150516756,1.544174583,,,,,,,,,,,
CC1OC(C)OC(C)O1,-4.044215403,1.212097653,-0.603725339,0.002838087,train,-0.767439785,-5.150516756,1.544174583,,,,,,,,,,,
ClC(Cl)C(Cl)(Cl)Cl,-3.543940714,1.248872064,-0.001324566,0.002831658,train,0,-4.513182414,1.591024034,,,,,,,,,,,
ClC(Cl)C(Cl)(Cl)Cl,-3.543940714,1.248872064,0.569763684,0.003298697,train,0.727548607,-4.513182414,1.591024034,,,,,,,,,,,
ClC(Cl)C(Cl)(Cl)Cl,-3.543940714,1.248872064,0.19569137,0.003001651,train,0.250992154,-4.513182414,1.591024034,,,,,,,,,,,
ClC(Cl)C(Cl)(Cl)Cl,-3.543940714,1.248872064,0.561836383,0.003298697,train,0.717449473,-4.513182414,1.591024034,,,,,,,,,,,
ClC(Cl)C(Cl)(Cl)Cl,-3.543940714,1.248872064,1.032261741,0.003660972,train,1.316756698,-4.513182414,1.591024034,,,,,,,,,,,
CCCCCCCCCCCCCCC,-3.874446771,1.368919781,0.225471643,0.003001651,train,0.288931292,-4.934236817,1.74396108,,,,,,,,,,,
CCCCCCCCCCCCCCC,-3.874446771,1.368919781,-0.190338997,0.002679887,train,-0.240798487,-4.934236817,1.74396108,,,,,,,,,,,
CCCCCCCCCCCCCCC,-3.874446771,1.368919781,0.491263186,0.003193358,train,0.627541423,-4.934236817,1.74396108,,,,,,,,,,,
CCCCCCCCCCCCCCC,-3.874446771,1.368919781,0.006485933,0.002831658,train,0.009950331,-4.934236817,1.74396108,,,,,,,,,,,
CCCCCCCCCCCCCCC,-3.874446771,1.368919781,-0.094563534,0.002753683,train,-0.118783536,-4.934236817,1.74396108,,,,,,,,,,,
CCCCCOCCCCC,-3.614928602,1.080018091,0.358375999,0.003660992,train,0.458247294,-4.603618768,1.375909342,,,,,,,,,,,
CCCCCOCCCCC,-3.614928602,1.080018091,0.060755767,0.003411223,train,0.079088406,-4.603618768,1.375909342,,,,,,,,,,,
CCCCCOCCCCC,-3.614928602,1.080018091,-0.557113528,0.002831658,train,-0.708057793,-4.603618768,1.375909342,,,,,,,,,,,
CCCCCOCCCCC,-3.614928602,1.080018091,-0.063114608,0.003298697,train,-0.078718585,-4.603618768,1.375909342,,,,,,,,,,,
CCCCCOCCCCC,-3.614928602,1.080018091,0.200379826,0.003531697,train,0.2569651,-4.603618768,1.375909342,,,,,,,,,,,
S=C=Nc1ccccc1,-3.295132745,1.069866755,-0.102559684,0.003001651,train,-0.128970381,-4.196208827,1.362976857,,,,,,,,,,,
S=C=Nc1ccccc1,-3.295132745,1.069866755,0.098766834,0.003193358,train,0.12751332,-4.196208827,1.362976857,,,,,,,,,,,
S=C=Nc1ccccc1,-3.295132745,1.069866755,0.345564312,0.003411223,train,0.441925605,-4.196208827,1.362976857,,,,,,,,,,,
S=C=Nc1ccccc1,-3.295132745,1.069866755,-0.266521949,0.002831658,train,-0.33785319,-4.196208827,1.362976857,,,,,,,,,,,
S=C=Nc1ccccc1,-3.295132745,1.069866755,0.483640835,0.003531697,train,0.617830786,-4.196208827,1.362976857,,,,,,,,,,,
CCCC(=O)c1ccccc1,-4.276117048,1.456820686,0.673478504,0.003411223,train,0.859678051,-5.445952214,1.855944089,,,,,,,,,,,
CCCC(=O)c1ccccc1,-4.276117048,1.456820686,1.10046302,0.003660992,train,1.403642999,-5.445952214,1.855944089,,,,,,,,,,,
CCCC(=O)c1ccccc1,-4.276117048,1.456820686,0.499683405,0.003298697,train,0.638268519,-5.445952214,1.855944089,,,,,,,,,,,
CCCC(=O)c1ccccc1,-4.276117048,1.456820686,0.347881877,0.003193358,train,0.44487811,-5.445952214,1.855944089,,,,,,,,,,,
CCCC(=O)c1ccccc1,-4.276117048,1.456820686,-0.289524933,0.002679887,train,-0.367158274,-5.445952214,1.855944089,,,,,,,,,,,
ClP(Cl)Cl,-2.457817005,0.583920004,0.354245074,0.004806537,train,0.452984624,-3.129494705,0.743895863,,,,,,,,,,,
ClP(Cl)Cl,-2.457817005,0.583920004,-0.082284759,0.004082466,train,-0.103140759,-3.129494705,0.743895863,,,,,,,,,,,
ClP(Cl)Cl,-2.457817005,0.583920004,-0.56608813,0.003245173,train,-0.719491156,-3.129494705,0.743895863,,,,,,,,,,,
ClP(Cl)Cl,-2.457817005,0.583920004,-0.516134191,0.00334728,train,-0.655851396,-3.129494705,0.743895863,,,,,,,,,,,
ClP(Cl)Cl,-2.457817005,0.583920004,-0.492300904,0.003354016,train,-0.625488532,-3.129494705,0.743895863,,,,,,,,,,,
Cl[P](Cl)(Cl)=O,-3.038883257,0.910828301,0.244638931,0.003595182,val,0.313349819,-3.869754976,1.16036683,,,,,,,,,,,
Cl[P](Cl)(Cl)=O,-3.038883257,0.910828301,0.131252101,0.003470415,val,0.168898536,-3.869754976,1.16036683,,,,,,,,,,,
Cl[P](Cl)(Cl)=O,-3.038883257,0.910828301,-0.091035669,0.003245173,val,-0.114289146,-3.869754976,1.16036683,,,,,,,,,,,
Cl[P](Cl)(Cl)=O,-3.038883257,0.910828301,-0.384191363,0.002914177,val,-0.487760351,-3.869754976,1.16036683,,,,,,,,,,,
Cl[P](Cl)(Cl)=O,-3.038883257,0.910828301,-0.296010738,0.003001651,val,-0.375420987,-3.869754976,1.16036683,,,,,,,,,,,
CC(=O)C(C)(C)C,-3.433587374,0.928910322,-0.558070199,0.003094538,train,-0.709276562,-4.372595703,1.18340276,,,,,,,,,,,
CC(=O)C(C)(C)C,-3.433587374,0.928910322,-0.803268267,0.002831658,train,-1.021651248,-4.372595703,1.18340276,,,,,,,,,,,
CC(=O)C(C)(C)C,-3.433587374,0.928910322,-0.467746692,0.003193358,train,-0.594207233,-4.372595703,1.18340276,,,,,,,,,,,
CC(=O)C(C)(C)C,-3.433587374,0.928910322,-0.645752088,0.003001651,train,-0.820980552,-4.372595703,1.18340276,,,,,,,,,,,
CC(=O)C(C)(C)C,-3.433587374,0.928910322,-0.266852153,0.003411223,train,-0.338273859,-4.372595703,1.18340276,,,,,,,,,,,
[Cl-].CCC#N,-3.139383037,0.749532664,-0.716846001,0.00323363,train,-0.911551978,-3.99778856,0.954881223,,,,,,,,,,,
[Cl-].CCC#N,-3.139383037,0.749532664,-0.589150055,0.003405415,train,-0.748871329,-3.99778856,0.954881223,,,,,,,,,,,
[Cl-].CCC#N,-3.139383037,0.749532664,-0.960639097,0.002906554,train,-1.222136775,-3.99778856,0.954881223,,,,,,,,,,,
[Cl-].CCC#N,-3.139383037,0.749532664,-0.917610345,0.002965159,train,-1.167319487,-3.99778856,0.954881223,,,,,,,,,,,
[Cl-].CCC#N,-3.139383037,0.749532664,-0.868244683,0.003029844,train,-1.104429174,-3.99778856,0.954881223,,,,,,,,,,,
CCCOCCC,-3.419834532,0.802971555,-0.5732123,0.003549498,train,-0.728567126,-4.355075012,1.022960702,,,,,,,,,,,
CCCOCCC,-3.419834532,0.802971555,-0.857424123,0.003188572,train,-1.090644119,-4.355075012,1.022960702,,,,,,,,,,,
CCCOCCC,-3.419834532,0.802971555,-0.979242562,0.003036745,train,-1.245837008,-4.355075012,1.022960702,,,,,,,,,,,
CCCOCCC,-3.419834532,0.802971555,-1.099288575,0.002892347,train,-1.398771883,-4.355075012,1.022960702,,,,,,,,,,,
CCCOCCC,-3.419834532,0.802971555,-0.490981538,0.003653064,train,-0.623807702,-4.355075012,1.022960702,,,,,,,,,,,
CCCOC=O,-3.33304039,0.824562352,-0.811157263,0.003055301,train,-1.031701583,-4.244501984,1.050466704,,,,,,,,,,,
CCCOC=O,-3.33304039,0.824562352,-0.549344051,0.003374844,train,-0.698159722,-4.244501984,1.050466704,,,,,,,,,,,
CCCOC=O,-3.33304039,0.824562352,-0.745284233,0.003135976,train,-0.947781399,-4.244501984,1.050466704,,,,,,,,,,,
CCCOC=O,-3.33304039,0.824562352,-0.965449829,0.002872408,train,-1.228265497,-4.244501984,1.050466704,,,,,,,,,,,
CCCOC=O,-3.33304039,0.824562352,-0.396950844,0.003565189,train,-0.504015532,-4.244501984,1.050466704,,,,,,,,,,,
CCC[S](=O)CCC,-4.4594606,1.569551984,0.726037855,0.003298697,train,0.926637024,-5.679526177,1.999560245,,,,,,,,,,,
CCC[S](=O)CCC,-4.4594606,1.569551984,-0.204446283,0.002679887,train,-0.258770729,-5.679526177,1.999560245,,,,,,,,,,,
CCC[S](=O)CCC,-4.4594606,1.569551984,0.382185626,0.003094538,train,0.488580015,-5.679526177,1.999560245,,,,,,,,,,,
CCC[S](=O)CCC,-4.4594606,1.569551984,0.543544889,0.003193358,train,0.694146681,-5.679526177,1.999560245,,,,,,,,,,,
CCC[S](=O)CCC,-4.4594606,1.569551984,0.056173281,0.002872325,train,0.073250462,-5.679526177,1.999560245,,,,,,,,,,,
CCCOC(C)=S,-2.931182883,0.831470935,-0.64006403,0.002753683,train,-0.813734144,-3.732548061,1.059268023,,,,,,,,,,,
CCCOC(C)=S,-2.931182883,0.831470935,-0.187448206,0.003298697,train,-0.237115709,-3.732548061,1.059268023,,,,,,,,,,,
CCCOC(C)=S,-2.931182883,0.831470935,-0.438575542,0.003001651,train,-0.557044098,-3.732548061,1.059268023,,,,,,,,,,,
CCCOC(C)=S,-2.931182883,0.831470935,-0.319319144,0.003143171,train,-0.405115169,-3.732548061,1.059268023,,,,,,,,,,,
CCCOC(C)=S,-2.931182883,0.831470935,-0.540713845,0.002872325,train,-0.687165109,-3.732548061,1.059268023,,,,,,,,,,,
CC(O)CO.O[N+]([O-])=O.O[N+]([O-])=O,-4.777595611,1.723201285,0.620245333,0.003143171,train,0.791860653,-6.084820253,2.195304659,,,,,,,,,,,
CC(O)CO.O[N+]([O-])=O.O[N+]([O-])=O,-4.777595611,1.723201285,0.473675534,0.003047387,train,0.605135303,-6.084820253,2.195304659,,,,,,,,,,,
CC(O)CO.O[N+]([O-])=O.O[N+]([O-])=O,-4.777595611,1.723201285,0.704297974,0.003193358,train,0.898941094,-6.084820253,2.195304659,,,,,,,,,,,
CC(O)CO.O[N+]([O-])=O.O[N+]([O-])=O,-4.777595611,1.723201285,1.099498117,0.003411223,train,1.402413743,-6.084820253,2.195304659,,,,,,,,,,,
CC(O)CO.O[N+]([O-])=O.O[N+]([O-])=O,-4.777595611,1.723201285,1.22370289,0.003470415,train,1.560646748,-6.084820253,2.195304659,,,,,,,,,,,
Cc1ccc(C)cc1,-3.256020185,0.853069671,-0.643970139,0.00306035,train,-0.818710404,-4.146380646,1.086784138,,,,,,,,,,,
Cc1ccc(C)cc1,-3.256020185,0.853069671,-0.728851215,0.002927658,train,-0.926846246,-4.146380646,1.086784138,,,,,,,,,,,
Cc1ccc(C)cc1,-3.256020185,0.853069671,-1.1063142,0.002519019,train,-1.407722309,-4.146380646,1.086784138,,,,,,,,,,,
Cc1ccc(C)cc1,-3.256020185,0.853069671,-0.482097158,0.003245173,train,-0.612489278,-4.146380646,1.086784138,,,,,,,,,,,
Cc1ccc(C)cc1,-3.256020185,0.853069671,-0.896458128,0.002754593,train,-1.140372223,-4.146380646,1.086784138,,,,,,,,,,,
c1cc2ccc3cccc4ccc(c1)c2c34,-3.856326707,1.833895878,-0.063369419,0.002070179,val,-0.079043207,-4.911152421,2.336326116,,,,,,,,,,,
c1cc2ccc3cccc4ccc(c1)c2c34,-3.856326707,1.833895878,-0.13911803,0.002026959,val,-0.175544573,-4.911152421,2.336326116,,,,,,,,,,,
c1cc2ccc3cccc4ccc(c1)c2c34,-3.856326707,1.833895878,0.102901779,0.002159128,val,0.132781111,-4.911152421,2.336326116,,,,,,,,,,,
c1cc2ccc3cccc4ccc(c1)c2c34,-3.856326707,1.833895878,0.021115118,0.002113048,val,0.028587457,-4.911152421,2.336326116,,,,,,,,,,,
c1cc2ccc3cccc4ccc(c1)c2c34,-3.856326707,1.833895878,-0.209546682,0.001987874,val,-0.265268478,-4.911152421,2.336326116,,,,,,,,,,,
c1ccncc1,-3.322099962,0.964082264,-0.352864437,0.003094538,train,-0.447850825,-4.230564219,1.228210717,,,,,,,,,,,
c1ccncc1,-3.322099962,0.964082264,-0.431618788,0.003001651,train,-0.54818141,-4.230564219,1.228210717,,,,,,,,,,,
c1ccncc1,-3.322099962,0.964082264,-0.443937327,0.003001651,train,-0.563874845,-4.230564219,1.228210717,,,,,,,,,,,
c1ccncc1,-3.322099962,0.964082264,-0.156141678,0.003298697,train,-0.19723217,-4.230564219,1.228210717,,,,,,,,,,,
c1ccncc1,-3.322099962,0.964082264,-0.035004748,0.003411223,train,-0.042907501,-4.230564219,1.228210717,,,,,,,,,,,
[O-][n+]1ccccc1,-3.468078924,1.481525766,0.224294808,0.002511616,val,0.287432041,-4.416536862,1.88741759,,,,,,,,,,,
[O-][n+]1ccccc1,-3.468078924,1.481525766,0.346219971,0.002593025,val,0.442760893,-4.416536862,1.88741759,,,,,,,,,,,
[O-][n+]1ccccc1,-3.468078924,1.481525766,0.619711778,0.002772771,val,0.791180921,-4.416536862,1.88741759,,,,,,,,,,,
[O-][n+]1ccccc1,-3.468078924,1.481525766,0.474746259,0.002609944,val,0.606499374,-4.416536862,1.88741759,,,,,,,,,,,
[O-][n+]1ccccc1,-3.468078924,1.481525766,0.859720257,0.002914177,val,1.096944232,-4.416536862,1.88741759,,,,,,,,,,,
[nH]1cccc1,-4.24578316,1.322391946,-0.03746669,0.003193358,val,-0.046043939,-5.407307788,1.68468607,,,,,,,,,,,
[nH]1cccc1,-4.24578316,1.322391946,0.778908236,0.003795787,val,0.99399224,-5.407307788,1.68468607,,,,,,,,,,,
[nH]1cccc1,-4.24578316,1.322391946,0.235404136,0.003411223,val,0.301584978,-5.407307788,1.68468607,,,,,,,,,,,
[nH]1cccc1,-4.24578316,1.322391946,0.58590233,0.003662333,val,0.748108739,-5.407307788,1.68468607,,,,,,,,,,,
[nH]1cccc1,-4.24578316,1.322391946,0.371519082,0.00353045,val,0.474991171,-5.407307788,1.68468607,,,,,,,,,,,
C1CCNC1,-4.155215702,1.163126576,-0.333452045,0.003298697,train,-0.423120043,-5.291927672,1.481786959,,,,,,,,,,,
C1CCNC1,-4.155215702,1.163126576,0.396973912,0.003943995,train,0.507419831,-5.291927672,1.481786959,,,,,,,,,,,
C1CCNC1,-4.155215702,1.163126576,-0.559667247,0.003056702,train,-0.711311151,-5.291927672,1.481786959,,,,,,,,,,,
C1CCNC1,-4.155215702,1.163126576,1.240516464,0.004521818,train,1.582066716,-5.291927672,1.481786959,,,,,,,,,,,
C1CCNC1,-4.155215702,1.163126576,1.0286139,0.004385003,train,1.312109463,-5.291927672,1.481786959,,,,,,,,,,,
Oc1ccccc1C=O,-3.330513834,1.173127309,-0.80087347,0.002153548,train,-1.018600351,-4.24128323,1.49452758,,,,,,,,,,,
Oc1ccccc1C=O,-3.330513834,1.173127309,-0.559667247,0.002363228,train,-0.711311151,-4.24128323,1.49452758,,,,,,,,,,,
Oc1ccccc1C=O,-3.330513834,1.173127309,-0.763103792,0.002186031,train,-0.970482961,-4.24128323,1.49452758,,,,,,,,,,,
Oc1ccccc1C=O,-3.330513834,1.173127309,-0.446009344,0.002460327,train,-0.56651453,-4.24128323,1.49452758,,,,,,,,,,,
