smiles,lnA,Viscosity,temperature,splits,Viscosity_unnormed,lnA_unnormed,temperature_unnormed,,,,,mean,0.001687455
CN(C)c1ccccc1C,-3.453526321,-0.80895791,1.623089374,train,-1.028899676,-4.397997299,0.002407608,,,,,,
CN(C)c1ccccc1C,-3.453526321,-0.706369516,1.686429155,train,-0.898205264,-4.397997299,0.002501563,,,,,,
CN(C)c1ccccc1C,-3.453526321,-1.059916662,1.471461537,train,-1.348613294,-4.397997299,0.002182691,,,,,,
CN(C)c1ccccc1C,-3.453526321,-0.595817742,1.759494226,train,-0.757365753,-4.397997299,0.002609944,,,,,,
COCCNC(C)=O,-5.6103029,1.581839038,2.187733972,val,2.016901023,-7.145663352,0.003245173,,,,,,
COCCNC(C)=O,-5.6103029,1.869398651,2.261110501,val,2.383242996,-7.145663352,0.003354016,,,,,,
COCCNC(C)=O,-5.6103029,1.327771915,2.118969305,val,1.693227438,-7.145663352,0.003143171,,,,,,
COCCNC(C)=O,-5.6103029,0.906273859,1.99364209,val,1.156252068,-7.145663352,0.002957267,,,,,,
COCCNC(C)=O,-5.6103029,0.730994137,1.936378425,val,0.932951173,-7.145663352,0.002872325,,,,,,
CCCCNc1ccccc1,-3.545771951,-0.689213571,1.555312337,train,-0.876349125,-4.515515353,0.002307071,,,,,,
CCCCNc1ccccc1,-3.545771951,-0.968404301,1.403455963,train,-1.232029402,-4.515515353,0.002081815,,,,,,
CCCCNc1ccccc1,-3.545771951,-1.036972899,1.365367152,train,-1.319383656,-4.515515353,0.002025316,,,,,,
CCCCNc1ccccc1,-3.545771951,-0.479205999,1.668481928,train,-0.608806032,-4.515515353,0.002474941,,,,,,
CCCCNc1ccccc1,-3.545771951,-0.580237591,1.615311029,train,-0.737517128,-4.515515353,0.00239607,,,,,,
CCNC=O,-3.568620975,0.222526241,2.054396504,train,0.285178942,-4.544624297,0.003047387,,,,,,
CCNC=O,-3.568620975,0.342683022,2.118969305,train,0.438254931,-4.544624297,0.003143171,,,,,,
CCNC=O,-3.568620975,0.006485933,1.936378425,train,0.009950331,-4.544624297,0.002872325,,,,,,
CCNC=O,-3.568620975,0.108381373,1.99364209,train,0.139761942,-4.544624297,0.002957267,,,,,,
CCNC=O,-3.568620975,0.477310057,2.187733972,train,0.609765572,-4.544624297,0.003245173,,,,,,
CCNc1ccccc1,-3.926563083,-0.404786031,1.809038871,train,-0.513997315,-5.000631371,0.002683436,,,,,,
CCNc1ccccc1,-3.926563083,0.281624078,2.152802881,train,0.360467742,-5.000631371,0.003193358,,,,,,
CCNc1ccccc1,-3.926563083,-0.484853656,1.761793078,train,-0.616000971,-5.000631371,0.002613354,,,,,,
CCNc1ccccc1,-3.926563083,-0.757530169,1.607991107,train,-0.963382339,-5.000631371,0.002385212,,,,,,
CCNc1ccccc1,-3.926563083,0.008814007,2.023563571,train,0.012916225,-5.000631371,0.003001651,,,,,,
CCN(C)c1ccccc1,-3.467818587,-0.932377896,1.514433892,val,-1.186132886,-4.4162052,0.002246434,,,,,,
CCN(C)c1ccccc1,-3.467818587,-0.697554084,1.652531535,val,-0.886974678,-4.4162052,0.002451281,,,,,,
CCN(C)c1ccccc1,-3.467818587,-0.782610532,1.602639028,val,-0.995333939,-4.4162052,0.002377273,,,,,,
CCN(C)c1ccccc1,-3.467818587,-0.52342761,1.762714641,val,-0.665142984,-4.4162052,0.002614721,,,,,,
CCN(C)c1ccccc1,-3.467818587,-1.109528571,1.410798807,val,-1.411817318,-4.4162052,0.002092707,,,,,,
CCCCCCN,-3.995296903,-0.760828277,1.882312254,train,-0.967584026,-5.088196113,0.002792126,,,,,,
CCCCCCN,-3.995296903,-0.291453694,2.118969305,train,-0.369615455,-5.088196113,0.003143171,,,,,,
CCCCCCN,-3.995296903,-0.617715229,1.936378425,train,-0.785262469,-5.088196113,0.002872325,,,,,,
CCCCCCN,-3.995296903,-0.17159012,2.187733972,train,-0.216913002,-5.088196113,0.003245173,,,,,,
CCCCCCN,-3.995296903,0.041445858,2.339580908,train,0.054488185,-5.088196113,0.003470415,,,,,,
[O-][N+](=O)c1ccccc1,-3.150668902,0.294275618,2.187733972,train,0.376585409,-4.012166399,0.003245173,,,,,,
[O-][N+](=O)c1ccccc1,-3.150668902,-0.027827279,1.964592958,train,-0.03376363,-4.012166399,0.002914177,,,,,,
[O-][N+](=O)c1ccccc1,-3.150668902,0.720737288,2.380894179,train,0.919884267,-4.012166399,0.003531697,,,,,,
[O-][N+](=O)c1ccccc1,-3.150668902,0.573169106,2.29967661,train,0.731887009,-4.012166399,0.003411223,,,,,,
[O-][N+](=O)c1ccccc1,-3.150668902,-0.654542599,1.553162472,train,-0.832179389,-4.012166399,0.002303882,,,,,,
[O-][N+]=O,-3.019267102,-0.504127094,2.468058427,train,-0.64055473,-3.844764607,0.003660992,,,,,,
[O-][N+]=O,-3.019267102,-0.323922962,2.646320589,train,-0.410980289,-3.844764607,0.003925417,,,,,,
[O-][N+]=O,-3.019267102,-0.6711337,2.314678474,train,-0.853315933,-3.844764607,0.003433476,,,,,,
[O-][N+]=O,-3.019267102,-0.654723027,2.325056342,train,-0.832409248,-3.844764607,0.00344887,,,,,,
[O-][N+]=O,-3.019267102,-0.597325808,2.357580718,train,-0.759286983,-3.844764607,0.003497115,,,,,,
[O-][N+](F)=O,-1.827174705,-0.375293065,4.057479393,train,-0.476424197,-2.326076096,0.006018658,,,,,,
[O-][N+](F)=O,-1.827174705,-0.543841135,3.631296478,train,-0.691149178,-2.326076096,0.00538648,,,,,,
[O-][N+](F)=O,-1.827174705,-0.335852501,4.170431234,train,-0.42617815,-2.326076096,0.006186205,,,,,,
[O-][N+](F)=O,-1.827174705,-0.453653879,3.949327501,train,-0.576253429,-2.326076096,0.005858231,,,,,,
[O-][N+](F)=O,-1.827174705,-0.316851305,4.220032508,train,-0.401971219,-2.326076096,0.006259781,,,,,,
CNc1ccccc1,-3.897191725,-0.900643217,1.486058237,val,-1.145703896,-4.963213178,0.002204343,,,,,,
CNc1ccccc1,-3.897191725,-1.006164067,1.436960553,val,-1.280134165,-4.963213178,0.002131514,,,,,,
CNc1ccccc1,-3.897191725,0.298626458,2.152802881,val,0.382128243,-4.963213178,0.003193358,,,,,,
CNc1ccccc1,-3.897191725,-0.737826712,1.593170589,val,-0.93828075,-4.963213178,0.002363228,,,,,,
CNc1ccccc1,-3.897191725,0.445089119,2.223817187,val,0.568717102,-4.963213178,0.003298697,,,,,,
CN(CCO)CCO,-7.906303365,2.091527098,2.023563571,train,2.666227706,-10.07069629,0.003001651,,,,,,
CN(CCO)CCO,-7.906303365,3.184016078,2.223817187,train,4.058024571,-10.07069629,0.003298697,,,,,,
CN(CCO)CCO,-7.906303365,1.535865891,1.908962759,train,1.958332669,-10.07069629,0.002831658,,,,,,
CN(CCO)CCO,-7.906303365,2.773777273,2.152802881,train,3.535393137,-10.07069629,0.003193358,,,,,,
CN(CCO)CCO,-7.906303365,2.413179359,2.086183359,train,3.076002648,-10.07069629,0.003094538,,,,,,
CCCCCCCCCCCCCCCCCCC,-4.679084622,0.889295937,2.118969305,train,1.134622726,-5.959320327,0.003143171,,,,,,
CCCCCCCCCCCCCCCCCCC,-4.679084622,1.068982166,2.187733972,train,1.363537374,-5.959320327,0.003245173,,,,,,
CCCCCCCCCCCCCCCCCCC,-4.679084622,0.562142764,1.99364209,train,0.717839793,-5.959320327,0.002957267,,,,,,
CCCCCCCCCCCCCCCCCCC,-4.679084622,0.721050079,2.054396504,train,0.920282753,-5.959320327,0.003047387,,,,,,
CCCCCCCCCCCCCCCCCCC,-4.679084622,0.63869489,2.023563571,train,0.815364813,-5.959320327,0.003001651,,,,,,
CCCCCCCCCCCCCCCCCCCc1ccccc1,-5.052568984,1.454546473,2.086183359,train,1.854734268,-6.435127749,0.003094538,,,,,,
CCCCCCCCCCCCCCCCCCCc1ccccc1,-5.052568984,1.258855355,2.023563571,train,1.605429891,-6.435127749,0.003001651,,,,,,
CCCCCCCCCCCCCCCCCCCc1ccccc1,-5.052568984,1.555822128,2.118969305,train,1.983756292,-6.435127749,0.003143171,,,,,,
CCCCCCCCCCCCCCCCCCCc1ccccc1,-5.052568984,1.662659254,2.152802881,train,2.119863456,-6.435127749,0.003193358,,,,,,
CCCCCCCCCCCCCCCCCCCc1ccccc1,-5.052568984,1.353757031,2.054396504,train,1.726331664,-6.435127749,0.003047387,,,,,,
CCCCCCCCC,-3.551185514,-0.601934953,2.054772006,train,-0.76515889,-4.522412063,0.003047944,,,,,,
CCCCCCCCC,-3.551185514,-0.391951237,2.2175995,train,-0.497646189,-4.522412063,0.003289474,,,,,,
CCCCCCCCC,-3.551185514,0.644542801,2.877540619,train,0.822814869,-4.522412063,0.004268397,,,,,,
CCCCCCCCC,-3.551185514,-0.817193063,1.887107484,train,-1.039391004,-4.522412063,0.002799239,,,,,,
CCCCCCCCC,-3.551185514,-0.685432764,1.989465055,train,-0.871532495,-4.522412063,0.002951071,,,,,,
CCCCCCCCC(O)=O,-4.861628206,1.525879332,2.261110501,train,1.945610104,-6.191875157,0.003354016,,,,,,
CCCCCCCCC(O)=O,-4.861628206,0.689006912,1.964592958,train,0.879460759,-6.191875157,0.002914177,,,,,,
CCCCCCCCC(O)=O,-4.861628206,1.638497722,2.29967661,train,2.089082419,-6.191875157,0.003411223,,,,,,
CCCCCCCCC(O)=O,-4.861628206,0.429920125,1.856395899,train,0.549392277,-6.191875157,0.002753683,,,,,,
CCCCCCCCC(O)=O,-4.861628206,1.044659219,2.086183359,train,1.332550699,-6.191875157,0.003094538,,,,,,
COc1ccccc1C=O,-3.401684345,-0.331058907,1.676782065,train,-0.42007126,-4.33195224,0.002487253,,,,,,
COc1ccccc1C=O,-3.401684345,0.408234575,2.045668956,train,0.521765564,-4.33195224,0.003034441,,,,,,
COc1ccccc1C=O,-3.401684345,-0.986093265,1.313748821,train,-1.25456459,-4.33195224,0.001948748,,,,,,
COc1ccccc1C=O,-3.401684345,-0.643970139,1.503624568,train,-0.818710404,-4.33195224,0.0022304,,,,,,
COc1ccccc1C=O,-3.401684345,-0.73024068,1.455576537,train,-0.928616382,-4.33195224,0.002159128,,,,,,
COc1ccccc1N,-3.793232148,-0.326531949,1.640866714,train,-0.414304057,-4.830771922,0.002433978,,,,,,
COc1ccccc1N,-3.793232148,-0.430126361,1.592418237,train,-0.546280105,-4.830771922,0.002362112,,,,,,
COc1ccccc1N,-3.793232148,0.037720419,1.812962425,train,0.049742092,-4.830771922,0.002689256,,,,,,
COc1ccccc1N,-3.793232148,-0.876339463,1.373154261,train,-1.114741671,-4.830771922,0.002036867,,,,,,
COc1ccccc1N,-3.793232148,-0.845139132,1.395323016,train,-1.074993423,-4.830771922,0.002069751,,,,,,
Cc1ccccc1O,-5.613955562,-0.819126353,1.471461537,train,-1.041853955,-7.150316729,0.002182691,,,,,,
Cc1ccccc1O,-5.613955562,1.770765725,2.29967661,train,2.257587727,-7.150316729,0.003411223,,,,,,
Cc1ccccc1O,-5.613955562,-0.534496398,1.593170589,train,-0.679244275,-7.150316729,0.002363228,,,,,,
Cc1ccccc1O,-5.613955562,-0.240865274,1.714740092,train,-0.305167387,-7.150316729,0.002543558,,,,,,
Cc1ccccc1O,-5.613955562,1.106227662,2.152802881,train,1.410986974,-7.150316729,0.003193358,,,,,,
CCCCCCCCCCCCCCCCCC,-4.028328344,0.565962473,2.023563571,val,0.722705983,-5.130277138,0.003001651,,,,,,
CCCCCCCCCCCCCCCCCC,-4.028328344,0.437047458,1.964592958,val,0.558472277,-5.130277138,0.002914177,,,,,,
CCCCCCCCCCCCCCCCCC,-4.028328344,0.308526937,1.908962759,val,0.394741145,-5.130277138,0.002831658,,,,,,
CCCCCCCCCCCCCCCCCC,-4.028328344,0.202804379,1.856395899,val,0.260053905,-5.130277138,0.002753683,,,,,,
CCCCCCCCCCCCCCCCCC,-4.028328344,0.715085634,2.086183359,val,0.912684236,-5.130277138,0.003094538,,,,,,
CCCCCCCC,-3.462738018,-0.571279148,2.226167274,val,-0.726104351,-4.409732714,0.003302183,,,,,,
CCCCCCCC,-3.462738018,-0.958536995,1.917214358,val,-1.219458762,-4.409732714,0.002843898,,,,,,
CCCCCCCC,-3.462738018,-0.464709478,2.311108175,val,-0.590337917,-4.409732714,0.00342818,,,,,,
CCCCCCCC,-3.462738018,-1.101676617,1.807228103,val,-1.401814173,-4.409732714,0.00268075,,,,,,
CCCCCCCC,-3.462738018,-0.300870265,2.440009061,val,-0.381611872,-4.409732714,0.003619385,,,,,,
CCCCCCCCN,-4.063682181,-0.312172015,1.936378425,train,-0.396009949,-5.175316823,0.002872325,,,,,,
CCCCCCCCN,-4.063682181,-0.198369232,1.99364209,train,-0.251028755,-5.175316823,0.002957267,,,,,,
CCCCCCCCN,-4.063682181,-0.095447984,2.054396504,train,-0.119910297,-5.175316823,0.003047387,,,,,,
CCCCCCCCN,-4.063682181,-0.612568007,1.806646312,train,-0.778705069,-5.175316823,0.002679887,,,,,,
CCCCCCCCN,-4.063682181,-0.967597433,1.593170589,train,-1.231001477,-5.175316823,0.002363228,,,,,,
C1CCOCC1,-3.514456119,-0.163827894,2.261110501,train,-0.207024169,-4.47561996,0.003354016,,,,,,
C1CCOCC1,-3.514456119,-0.26246082,2.194856369,train,-0.332679438,-4.47561996,0.003255738,,,,,,
C1CCOCC1,-3.514456119,-0.15327864,2.268720308,train,-0.193584749,-4.47561996,0.003365304,,,,,,
C1CCOCC1,-3.514456119,-0.175500208,2.253552603,train,-0.221894332,-4.47561996,0.003342805,,,,,,
C1CCOCC1,-3.514456119,-0.197360948,2.238585795,train,-0.249744233,-4.47561996,0.003320604,,,,,,
C1CO1,-2.911504166,-0.627240371,2.802536692,train,-0.797397202,-3.707477989,0.00415714,,,,,,
C1CO1,-2.911504166,-0.959574038,2.423692604,train,-1.220779923,-3.707477989,0.003595182,,,,,,
C1CO1,-2.911504166,-0.432162193,3.019689904,train,-0.548873691,-3.707477989,0.004479254,,,,,,
C1CO1,-2.911504166,-0.923179174,2.468048315,train,-1.174414002,-3.707477989,0.003660977,,,,,,
C1CO1,-2.911504166,-0.563995577,2.869334863,train,-0.716825308,-3.707477989,0.004256225,,,,,,
Cc1ccccc1C,-3.29571227,-0.089277665,2.355933095,train,-0.112049504,-4.196947124,0.003494671,,,,,,
Cc1ccccc1C,-3.29571227,-0.242998288,2.24694256,train,-0.30788478,-4.196947124,0.003333,,,,,,
Cc1ccccc1C,-3.29571227,-1.014680771,1.677658461,train,-1.290984181,-4.196947124,0.002488553,,,,,,
Cc1ccccc1C,-3.29571227,-0.593978474,1.988233383,train,-0.755022584,-4.196947124,0.002949244,,,,,,
Cc1ccccc1C,-3.29571227,-0.472024351,2.078785909,train,-0.599656837,-4.196947124,0.003083565,,,,,,
CC1OC(C)OC(C)O1,-4.044215403,-0.717041334,1.850282031,train,-0.911800827,-5.150516756,0.002744614,,,,,,
CC1OC(C)OC(C)O1,-4.044215403,-0.513718033,1.964592958,train,-0.652773286,-5.150516756,0.002914177,,,,,,
CC1OC(C)OC(C)O1,-4.044215403,-0.407942135,2.022956162,train,-0.518018094,-5.150516756,0.00300075,,,,,,
CC1OC(C)OC(C)O1,-4.044215403,-0.310191732,2.077824571,train,-0.393487131,-5.150516756,0.003082139,,,,,,
CC1OC(C)OC(C)O1,-4.044215403,-0.603725339,1.913296871,train,-0.767439785,-5.150516756,0.002838087,,,,,,
ClC(Cl)C(Cl)(Cl)Cl,-3.543940714,-0.001324566,1.908962759,train,0,-4.513182414,0.002831658,,,,,,
ClC(Cl)C(Cl)(Cl)Cl,-3.543940714,0.569763684,2.223817187,train,0.727548607,-4.513182414,0.003298697,,,,,,
ClC(Cl)C(Cl)(Cl)Cl,-3.543940714,0.19569137,2.023563571,train,0.250992154,-4.513182414,0.003001651,,,,,,
ClC(Cl)C(Cl)(Cl)Cl,-3.543940714,0.561836383,2.223817187,train,0.717449473,-4.513182414,0.003298697,,,,,,
ClC(Cl)C(Cl)(Cl)Cl,-3.543940714,1.032261741,2.468044944,train,1.316756698,-4.513182414,0.003660972,,,,,,
CCCCCCCCCCCCCCC,-3.874446771,0.225471643,2.023563571,train,0.288931292,-4.934236817,0.003001651,,,,,,
CCCCCCCCCCCCCCC,-3.874446771,-0.190338997,1.806646312,train,-0.240798487,-4.934236817,0.002679887,,,,,,
CCCCCCCCCCCCCCC,-3.874446771,0.491263186,2.152802881,train,0.627541423,-4.934236817,0.003193358,,,,,,
CCCCCCCCCCCCCCC,-3.874446771,0.006485933,1.908962759,train,0.009950331,-4.934236817,0.002831658,,,,,,
CCCCCCCCCCCCCCC,-3.874446771,-0.094563534,1.856395899,train,-0.118783536,-4.934236817,0.002753683,,,,,,
CCCCCOCCCCC,-3.614928602,0.358375999,2.468058427,train,0.458247294,-4.603618768,0.003660992,,,,,,
CCCCCOCCCCC,-3.614928602,0.060755767,2.29967661,train,0.079088406,-4.603618768,0.003411223,,,,,,
CCCCCOCCCCC,-3.614928602,-0.557113528,1.908962759,train,-0.708057793,-4.603618768,0.002831658,,,,,,
CCCCCOCCCCC,-3.614928602,-0.063114608,2.223817187,train,-0.078718585,-4.603618768,0.003298697,,,,,,
CCCCCOCCCCC,-3.614928602,0.200379826,2.380894179,train,0.2569651,-4.603618768,0.003531697,,,,,,
S=C=Nc1ccccc1,-3.295132745,-0.102559684,2.023563571,train,-0.128970381,-4.196208827,0.003001651,,,,,,
S=C=Nc1ccccc1,-3.295132745,0.098766834,2.152802881,train,0.12751332,-4.196208827,0.003193358,,,,,,
S=C=Nc1ccccc1,-3.295132745,0.345564312,2.29967661,train,0.441925605,-4.196208827,0.003411223,,,,,,
S=C=Nc1ccccc1,-3.295132745,-0.266521949,1.908962759,train,-0.33785319,-4.196208827,0.002831658,,,,,,
S=C=Nc1ccccc1,-3.295132745,0.483640835,2.380894179,train,0.617830786,-4.196208827,0.003531697,,,,,,
CCCC(=O)c1ccccc1,-4.276117048,0.673478504,2.29967661,train,0.859678051,-5.445952214,0.003411223,,,,,,
CCCC(=O)c1ccccc1,-4.276117048,1.10046302,2.468058427,train,1.403642999,-5.445952214,0.003660992,,,,,,
CCCC(=O)c1ccccc1,-4.276117048,0.499683405,2.223817187,train,0.638268519,-5.445952214,0.003298697,,,,,,
CCCC(=O)c1ccccc1,-4.276117048,0.347881877,2.152802881,train,0.44487811,-5.445952214,0.003193358,,,,,,
CCCC(=O)c1ccccc1,-4.276117048,-0.289524933,1.806646312,train,-0.367158274,-5.445952214,0.002679887,,,,,,
ClP(Cl)Cl,-2.457817005,0.354245074,3.240327799,train,0.452984624,-3.129494705,0.004806537,,,,,,
ClP(Cl)Cl,-2.457817005,-0.082284759,2.752195202,train,-0.103140759,-3.129494705,0.004082466,,,,,,
ClP(Cl)Cl,-2.457817005,-0.56608813,2.187733972,train,-0.719491156,-3.129494705,0.003245173,,,,,,
ClP(Cl)Cl,-2.457817005,-0.516134191,2.256569425,train,-0.655851396,-3.129494705,0.00334728,,,,,,
ClP(Cl)Cl,-2.457817005,-0.492300904,2.261110501,train,-0.625488532,-3.129494705,0.003354016,,,,,,
Cl[P](Cl)(Cl)=O,-3.038883257,0.244638931,2.423692604,val,0.313349819,-3.869754976,0.003595182,,,,,,
Cl[P](Cl)(Cl)=O,-3.038883257,0.131252101,2.339580908,val,0.168898536,-3.869754976,0.003470415,,,,,,
Cl[P](Cl)(Cl)=O,-3.038883257,-0.091035669,2.187733972,val,-0.114289146,-3.869754976,0.003245173,,,,,,
Cl[P](Cl)(Cl)=O,-3.038883257,-0.384191363,1.964592958,val,-0.487760351,-3.869754976,0.002914177,,,,,,
Cl[P](Cl)(Cl)=O,-3.038883257,-0.296010738,2.023563571,val,-0.375420987,-3.869754976,0.003001651,,,,,,
CC(=O)C(C)(C)C,-3.433587374,-0.558070199,2.086183359,train,-0.709276562,-4.372595703,0.003094538,,,,,,
CC(=O)C(C)(C)C,-3.433587374,-0.803268267,1.908962759,train,-1.021651248,-4.372595703,0.002831658,,,,,,
CC(=O)C(C)(C)C,-3.433587374,-0.467746692,2.152802881,train,-0.594207233,-4.372595703,0.003193358,,,,,,
CC(=O)C(C)(C)C,-3.433587374,-0.645752088,2.023563571,train,-0.820980552,-4.372595703,0.003001651,,,,,,
CC(=O)C(C)(C)C,-3.433587374,-0.266852153,2.29967661,train,-0.338273859,-4.372595703,0.003411223,,,,,,
[Cl-].CCC#N,-3.139383037,-0.716846001,2.179952257,train,-0.911551978,-3.99778856,0.00323363,,,,,,
[Cl-].CCC#N,-3.139383037,-0.589150055,2.295761146,train,-0.748871329,-3.99778856,0.003405415,,,,,,
[Cl-].CCC#N,-3.139383037,-0.960639097,1.959453911,train,-1.222136775,-3.99778856,0.002906554,,,,,,
[Cl-].CCC#N,-3.139383037,-0.917610345,1.998962483,train,-1.167319487,-3.99778856,0.002965159,,,,,,
[Cl-].CCC#N,-3.139383037,-0.868244683,2.042569887,train,-1.104429174,-3.99778856,0.003029844,,,,,,
CCCOCCC,-3.419834532,-0.5732123,2.392894727,train,-0.728567126,-4.355075012,0.003549498,,,,,,
CCCOCCC,-3.419834532,-0.857424123,2.149576398,train,-1.090644119,-4.355075012,0.003188572,,,,,,
CCCOCCC,-3.419834532,-0.979242562,2.047222198,train,-1.245837008,-4.355075012,0.003036745,,,,,,
CCCOCCC,-3.419834532,-1.099288575,1.94987626,train,-1.398771883,-4.355075012,0.002892347,,,,,,
CCCOCCC,-3.419834532,-0.490981538,2.462713765,train,-0.623807702,-4.355075012,0.003653064,,,,,,
CCCOC=O,-3.33304039,-0.811157263,2.059731729,train,-1.031701583,-4.244501984,0.003055301,,,,,,
CCCOC=O,-3.33304039,-0.549344051,2.275151701,train,-0.698159722,-4.244501984,0.003374844,,,,,,
CCCOC=O,-3.33304039,-0.745284233,2.114118795,train,-0.947781399,-4.244501984,0.003135976,,,,,,
CCCOC=O,-3.33304039,-0.965449829,1.936434379,train,-1.228265497,-4.244501984,0.002872408,,,,,,
CCCOC=O,-3.33304039,-0.396950844,2.403472817,train,-0.504015532,-4.244501984,0.003565189,,,,,,
CCC[S](=O)CCC,-4.4594606,0.726037855,2.223817187,train,0.926637024,-5.679526177,0.003298697,,,,,,
CCC[S](=O)CCC,-4.4594606,-0.204446283,1.806646312,train,-0.258770729,-5.679526177,0.002679887,,,,,,
CCC[S](=O)CCC,-4.4594606,0.382185626,2.086183359,train,0.488580015,-5.679526177,0.003094538,,,,,,
CCC[S](=O)CCC,-4.4594606,0.543544889,2.152802881,train,0.694146681,-5.679526177,0.003193358,,,,,,
CCC[S](=O)CCC,-4.4594606,0.056173281,1.936378425,train,0.073250462,-5.679526177,0.002872325,,,,,,
CCCOC(C)=S,-2.931182883,-0.64006403,1.856395899,train,-0.813734144,-3.732548061,0.002753683,,,,,,
CCCOC(C)=S,-2.931182883,-0.187448206,2.223817187,train,-0.237115709,-3.732548061,0.003298697,,,,,,
CCCOC(C)=S,-2.931182883,-0.438575542,2.023563571,train,-0.557044098,-3.732548061,0.003001651,,,,,,
CCCOC(C)=S,-2.931182883,-0.319319144,2.118969305,train,-0.405115169,-3.732548061,0.003143171,,,,,,
CCCOC(C)=S,-2.931182883,-0.540713845,1.936378425,train,-0.687165109,-3.732548061,0.002872325,,,,,,
CC(O)CO.O[N+]([O-])=O.O[N+]([O-])=O,-4.777595611,0.620245333,2.118969305,train,0.791860653,-6.084820253,0.003143171,,,,,,
CC(O)CO.O[N+]([O-])=O.O[N+]([O-])=O,-4.777595611,0.473675534,2.054396504,train,0.605135303,-6.084820253,0.003047387,,,,,,
CC(O)CO.O[N+]([O-])=O.O[N+]([O-])=O,-4.777595611,0.704297974,2.152802881,train,0.898941094,-6.084820253,0.003193358,,,,,,
CC(O)CO.O[N+]([O-])=O.O[N+]([O-])=O,-4.777595611,1.099498117,2.29967661,train,1.402413743,-6.084820253,0.003411223,,,,,,
CC(O)CO.O[N+]([O-])=O.O[N+]([O-])=O,-4.777595611,1.22370289,2.339580908,train,1.560646748,-6.084820253,0.003470415,,,,,,
Cc1ccc(C)cc1,-3.256020185,-0.643970139,2.063135513,train,-0.818710404,-4.146380646,0.00306035,,,,,,
Cc1ccc(C)cc1,-3.256020185,-0.728851215,1.973681177,train,-0.926846246,-4.146380646,0.002927658,,,,,,
Cc1ccc(C)cc1,-3.256020185,-1.1063142,1.69819712,train,-1.407722309,-4.146380646,0.002519019,,,,,,
Cc1ccc(C)cc1,-3.256020185,-0.482097158,2.187733972,train,-0.612489278,-4.146380646,0.003245173,,,,,,
Cc1ccc(C)cc1,-3.256020185,-0.896458128,1.857009375,train,-1.140372223,-4.146380646,0.002754593,,,,,,
c1cc2ccc3cccc4ccc(c1)c2c34,-3.856326707,-0.063369419,1.395611552,val,-0.079043207,-4.911152421,0.002070179,,,,,,
c1cc2ccc3cccc4ccc(c1)c2c34,-3.856326707,-0.13911803,1.366474781,val,-0.175544573,-4.911152421,0.002026959,,,,,,
c1cc2ccc3cccc4ccc(c1)c2c34,-3.856326707,0.102901779,1.455576537,val,0.132781111,-4.911152421,0.002159128,,,,,,
c1cc2ccc3cccc4ccc(c1)c2c34,-3.856326707,0.021115118,1.424511696,val,0.028587457,-4.911152421,0.002113048,,,,,,
c1cc2ccc3cccc4ccc(c1)c2c34,-3.856326707,-0.209546682,1.340125621,val,-0.265268478,-4.911152421,0.001987874,,,,,,
c1ccncc1,-3.322099962,-0.352864437,2.086183359,train,-0.447850825,-4.230564219,0.003094538,,,,,,
c1ccncc1,-3.322099962,-0.431618788,2.023563571,train,-0.54818141,-4.230564219,0.003001651,,,,,,
c1ccncc1,-3.322099962,-0.443937327,2.023563571,train,-0.563874845,-4.230564219,0.003001651,,,,,,
c1ccncc1,-3.322099962,-0.156141678,2.223817187,train,-0.19723217,-4.230564219,0.003298697,,,,,,
c1ccncc1,-3.322099962,-0.035004748,2.29967661,train,-0.042907501,-4.230564219,0.003411223,,,,,,
[O-][n+]1ccccc1,-3.468078924,0.224294808,1.693206386,val,0.287432041,-4.416536862,0.002511616,,,,,,
[O-][n+]1ccccc1,-3.468078924,0.346219971,1.748088279,val,0.442760893,-4.416536862,0.002593025,,,,,,
[O-][n+]1ccccc1,-3.468078924,0.619711778,1.869264077,val,0.791180921,-4.416536862,0.002772771,,,,,,
[O-][n+]1ccccc1,-3.468078924,0.474746259,1.759494226,val,0.606499374,-4.416536862,0.002609944,,,,,,
[O-][n+]1ccccc1,-3.468078924,0.859720257,1.964592958,val,1.096944232,-4.416536862,0.002914177,,,,,,
[nH]1cccc1,-4.24578316,-0.03746669,2.152802881,val,-0.046043939,-5.407307788,0.003193358,,,,,,
[nH]1cccc1,-4.24578316,0.778908236,2.558930501,val,0.99399224,-5.407307788,0.003795787,,,,,,
[nH]1cccc1,-4.24578316,0.235404136,2.29967661,val,0.301584978,-5.407307788,0.003411223,,,,,,
[nH]1cccc1,-4.24578316,0.58590233,2.468962463,val,0.748108739,-5.407307788,0.003662333,,,,,,
[nH]1cccc1,-4.24578316,0.371519082,2.380053514,val,0.474991171,-5.407307788,0.00353045,,,,,,
C1CCNC1,-4.155215702,-0.333452045,2.223817187,train,-0.423120043,-5.291927672,0.003298697,,,,,,
C1CCNC1,-4.155215702,0.396973912,2.658844952,train,0.507419831,-5.291927672,0.003943995,,,,,,
C1CCNC1,-4.155215702,-0.559667247,2.060676213,train,-0.711311151,-5.291927672,0.003056702,,,,,,
C1CCNC1,-4.155215702,1.240516464,3.048384433,train,1.582066716,-5.291927672,0.004521818,,,,,,
C1CCNC1,-4.155215702,1.0286139,2.956150575,train,1.312109463,-5.291927672,0.004385003,,,,,,
Oc1ccccc1C=O,-3.330513834,-0.80087347,1.451814779,train,-1.018600351,-4.24128323,0.002153548,,,,,,
