original_smiles,augmented_smiles
Cc1ccccc1-n1cc(-c2ccn(C)n2)c2n[nH]c(N)c2c1=O,cc(c)-n1cc(-c2ccn(C)n2)c2nnc(N)c2c1=O
CC(=O)NC1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C)C)c4n3)cc21,Cc1ccc(Oc2cnc3ncc(C(=O)NC(C)C)c3n2)cc1C
Cc1ccc(-n2cc(-c3cccn4nc(Nc5ccc(C6CCN(C(=O)OC(C)(C)C)CC6)cc5)nc34)cn2)cc1,Cc1ccc(-n2cc(-c3cccn4nc(Nc5ccc(C6CCNCC6)cc5)nc34)cn2)cc1
CN1CCN(c2cccc(Nc3nc4c(Oc5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,ccc(c)Oc1cccn2nc(Nc3cccc(N4CCN(C)CC4)c3)nc12
Cn1cc(C2=C(Nc3cccc(OCCNc4ccnc(F)c4)c3)C(=O)NC2=O)c2ccccc21,ccc(cc)NCCOc1cccc(NC2=C(c3cncc3c)C(=O)NC2=O)c1
NCCCc1nc2cc(C(N)=O)ccc2n1CCN,CCCc1nc2cc(C)ccc2n1CCN
NCCn1c(-c2cncnc2)nc2cc(C(N)=O)ccc21,cc(c)-c1nc2cc(C(N)=O)ccc2n1CC
N#Cc1ccc2ncn(-c3ncc4[nH]c(=O)n(Cc5c(Cl)cccc5Cl)c4n3)c2c1,cc1cncn1-c1ncc2nc(=O)n(Cc3c(Cl)cccc3Cl)c2n1
CCn1c(-c2ccnc(N)n2)cc(C(N)=O)c1-c1cc(Cl)ccc1C,ccc(nc)-c1cc(C(N)=O)c(-c(cc)c(c)C)n1CC
CN1CCN(c2ccc(NC(=O)Nc3nc4cccc(-c5ccc(S(C)(=O)=O)cc5)n4n3)cc2)CC1,CS(=O)(=O)c1ccc(-c2cccc3nc(NC(=O)Nc4ccc(N)cc4)nn23)cc1
Cn1cc2c(Nc3nc(NC4CCOCC4N)cc4cc[nH]c(=O)c34)cccc2n1,CC(C)Nc1cc2ccnc(=O)c2c(Nc2cccc3nncc23)n1
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OC2CCN(c3ccnc(F)c3)C2)c1,CN1CCC(Oc2cccc(NC3=C(c4cnc5ccccc45)C(=O)NC3=O)c2)C1
COc1cnc(-c2cccn3nc(Nc4ccc(C5CCN(C(=O)OC(C)(C)C)CC5)cc4)nc23)cn1,CC(C)(C)OC(=O)N1CCC(c2ccc(Nc3nc4c(-cn)cccn4n3)cc2)CC1
O=C(CCCCCCCC(=O)N1CC=CCCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,CCCCC(=O)N1CC=CCCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1
COc1ccc(-c2nc3[nH]cc(Cl)c(NCC4CCNCC4)c-3n2)cc1,ccc(c)-c1nc2ncc(Cl)c(NCC3CCNCC3)c2n1
CN1CCN(c2cccc(Nc3nc4c(NCc5ccc(F)cc5)cccn4n3)c2)CC1,ccCNc1cccn2nc(Nc3cccc(N4CCN(C)CC4)c3)nc12
CC1CCN(Cc2cccc(F)c2F)CC1N(C)c1[nH]cnc2nccc1-2,cc(c)CN1CCC(C)C(N(C)c2ncnc3nccc23)C1
Nc1[nH]nc2ccn(-c3ccccc3Cl)c(=O)c12,ccc(c)-n1ccc2nnc(N)c2c1=O
Cc1ccnc(Nc2nc3cccc(-c4cccc(C(C)C)c4)n3n2)c1,ccc(cc)-c1cccc2nc(Nc3cc(C)ccn3)nn12
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)C2CC(CC#N)C2)C1,cc1cncnc1N(C)C1CC(NS(=O)(=O)C2CC(C)C2)C1
COc1cc(C(F)F)ccc1-c1cccn2nc(Nc3ccc(C4CCN(C(=O)OC(C)(C)C)CC4)cc3)nc12,COc1cc(C(F)F)ccc1-c1cccn2nc(Nc3ccc(C4CCNCC4)cc3)nc12
Nc1nc2c(-c3ccncc3)cccn2n1,ccc(-c1ccncc1)c(n)nc
CC(=O)NC1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C)C(=O)N5CC(C#N)C5)c4n3)cc21,CC(=O)NC1CCc2ccc(Oc3cnc4ncc(C(=O)NC(C)C=O)c4n3)cc21
COc1cccc(CNc2cccn3nc(Nc4ccc(N5CCN(C)CC5)cc4)nc23)c1,cc(c)CNc1cccn2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc12
CN1CCN(c2ccc(Nc3nc4c(-c5ccccc5S(C)(=O)=O)cccn4n3)cc2)CC1,ccc(cc)-c1cccn2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc12
CN1CCN(c2cccc(Nc3nc4c(Nc5cccc(S(C)(=O)=O)c5)cccn4n3)c2)CC1,CS(=O)(=O)c1cccc(Nc2cccn3nc(Nc4cccc(N)c4)nc23)c1
NCCn1c(-c2ccc(O)cc2)nc2cc(C(N)=O)ccc21,ccc1c(c)nc(-c2ccc(O)cc2)n1CCN
O=c1[nH]c2cnc3[nH]ccc3c2n1C1CCNCC1,CC(C)n1c(=O)nc2cnc3nccc3c21
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1ccc(OCCCNc2ccnc(F)c2)cc1,CNCCCOc1ccc(NC2=C(c3cnc4ccccc34)C(=O)NC2=O)cc1
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OC2CCN(c3ccnc(F)c3)CC2)c1,CN1CCC(Oc2cccc(NC3=C(c4cnc5ccccc45)C(=O)NC3=O)c2)CC1
CC(C)NC(=O)c1c[nH]c2ncc(Oc3cccc(C#N)c3)nc12,CNC(=O)c1cnc2ncc(Oc3ccccc3)nc12
CNC(=O)c1cc(-c2ccc(OC)cc2)nc2c1[nH]c1cc(OC)ccc12,ccc(c)-c1cc(C(N)=O)c2nc3cc(OC)ccc3c2n1
Cc1ccc(Cl)cc1-c1[nH]c(-c2ccncn2)cc1C(N)=O,ccc(n)-c1cc(C(N)=O)c(-c(cc)c(c)C)n1
NC1CCCCC1Nc1cc2cc[nH]c(=O)c2c(Nc2cccc3c(Cl)c[nH]c23)n1,CC(C)Nc1cc2ccnc(=O)c2c(Nc2cccc3ccnc23)n1
CCc1cccc(Oc2cnc3[nH]cc(C(=O)NC(C)C)c3n2)c1,ccc(c)Oc1cnc2ncc(C(=O)NC(C)C)c2n1
COc1ccccc1Nc1nc2cccc(-c3cccc(S(C)(=O)=O)c3)n2n1,cc(c)Nc1nc2cccc(-c3cccc(S(C)(=O)=O)c3)n2n1
CN1CCC(c2cccc(Nc3nc4c(-c5ccccc5N(C)S(C)(=O)=O)cccn4n3)c2)CC1,ccc(c(c)N)-c1cccn2nc(Nc3cccc(C4CCN(C)CC4)c3)nc12
CC(C)Oc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCN(CC(=O)N(C)C)CC4)nc12,CCc1ccc(Nc2nc3c(-c4cc(C(F)(F)F)ccc4OC(C)C)cccn3n2)cc1CC
CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,Nc1ccc(Nc2ncc3nc(Nc4ccccc4)n(C4CCCC4)c3n2)cc1
N#CC1CC(N(CC2CC2)C2COC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,ccc(c)Nc1nn(C2CCC(N(CC3CC3)C3COC3)CC2C#N)cc1C(N)=O
CC1(C)C(=O)N(C2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,ccC(CC)N1C(=O)C(C)(C)c2cnc(Nc3ccccc3)nc21
CC(C)(C)NC(=O)c1cnc(N)c2cc(-c3ccc(N4CCOCC4)cc3)sc12,CC(C)(C)NC(=O)c1cnc(N)c2cc(-c3ccc(N)cc3)sc12
CN(C)C(=O)c1cnc(N)c2cc(-c3ccc(N4CCOCC4)cc3)sc12,CN(C)C(=O)c1cnc(N)c2cc(-c3ccc(N)cc3)sc12
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)N2CC3CC(C2)O3)C1,cc1cncnc1N(C)C1CC(NS(=O)(=O)N(CC)CC)C1
CCn1cc(Nc2nc3c(Oc4ccc(S(C)(=O)=O)cc4)cccn3n2)cn1,ccNc1nc2c(Oc3ccc(S(C)(=O)=O)cc3)cccn2n1
COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCN(C(=O)OC(C)(C)C)C4)nc12,COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCN(C)C4)nc12
Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CC(CN2CCC2)C1,CC1CC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1
OCc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1,ccc(cc)C1Nc(c)c(cc)-c2ccnc3ncc1c23
Oc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1,cc(c)C1Nc2ccccc2-c2ccnc3ncc1c23
CN(C)C1CCC(n2cc(C(N)=O)c(Nc3ccc(OC(F)F)nc3)n2)C(C#N)C1,ccc(cn)Nc1nn(C2CCC(N(C)C)CC2C#N)cc1C(N)=O
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)NCC2CC2)C1,ccc(nc)N(C)C1CC(NS(=O)(=O)NCC2CC2)C1
c1ccc(Nc2nc3ccccn3n2)cc1,cc1nnc(Nc2ccccc2)n1
CCOc1ccccc1-c1cccn2nc(Nc3ccc4c(c3)CCN(C(=O)OC(C)(C)C)CC4)nc12,CCOc1ccccc1-c1cccn2nc(Nc3ccc4c(c3)CCN(C)CC4)nc12
CC(C)(C)OC(=O)N1CCC(c2ccc(Nc3nc4c(-c5cnn(-c6ccc(F)cc6)c5)cccn4n3)cc2)CC1,Fc1ccc(-n2cc(-c3cccn4nc(Nc5ccc(C6CCNCC6)cc5)nc34)cn2)cc1
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)N2Cc3cn(C)nc3C2)C1,ccc1cncnc1N(C)C1CC(NS(=O)(=O)N2CccC2)C1
CC(C)COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,COc1ccc(C)cc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12
Cc1ccc(Cl)cc1-c1nc(-c2ccnc(N)n2)c[nH]1,ccc(nc)-c1cnc(-c(cc)c(c)C)n1
C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,COc1cc(N2CCNCC2)ccc1Nc1ncc(Cl)c(NCc2ccccc2)n1
O=C(CCCCCN1CC=CCCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,Cc1ccnc(Nc2cccc(CN(CC=CCCO)CCCCCC(N)=O)c2)n1
COc1cccc(CNc2cccn3nc(Nc4ccc(C)nc4)nc23)c1,cc(c)CNc1cccn2nc(Nc3ccc(C)nc3)nc12
CN1CCN(C(=O)c2ccc3c(c2)[nH]c2c(C(N)=O)ccc(-c4cccc(NC(=O)c5ccc(N(C)C)cc5)c4F)c23)CC1,ccC(=O)Nc1cccc(-c2ccc(C(N)=O)c3nc4cc(C(=O)N5CCN(C)CC5)ccc4c23)c1F
N#CC1CC(NC(C2CC2)C(F)(F)F)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,CCNC1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1
O=c1[nH]c2cnc(-n3cnc4ccc(F)cc43)nc2n1Cc1cccc(F)c1F,cc(c)Cn1c(=O)nc2cnc(-n3cnc4ccc(F)cc43)nc21
COc1cc(OC)cc(Oc2cnc3[nH]cc(C(=O)NC(C)C)c3n2)c1,CC(C)NC(=O)c1cnc2ncc(Oc3ccccc3)nc12
COc1cccc(CNc2cccn3nc(Nc4ccncc4)nc23)c1,ccc(c)CNc1cccn2nc(Nc3ccncc3)nc12
N#Cc1cc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCOCC5)ccc4c3c2)ccc1F,N#Cc1cc(-c2cc(C(N)=O)c3nc4cc(C(N)=O)ccc4c3c2)ccc1F
NC(=O)c1cc(-c2ccccc2)sc1Nc1ccccc1,ccNc1sc(-c2ccccc2)cc1C(N)=O
N#CC1CCCC(O)C1n1cc(C(N)=O)c(Nc2ccccc2)n1,ccNc1nn(C2C(O)CCCC2C#N)cc1C(N)=O
Cc1ccc(Cl)cc1-c1ccc(-c2ccnc(N)n2)[nH]1,cc(n)-c1ccc(-c2cc(Cl)ccc2C)n1
CC(N)CNc1cc2nc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,ccc(cn)Nc1nc(NCC(C)N)cc2ncnc(=O)c12
CCCS(=O)(=O)CC1CC(N(C)c2[nH]cnc3nccc2-3)C1,ccc(nc)N(C)C1CC(CS(=O)(=O)CCC)C1
Cc1ccc(Cl)cc1-n1cc(-c2ccnc(N)n2)cn1,cc(n)-c1cnn(-c2cc(Cl)ccc2C)c1
O=c1[nH]cnc2cc(NC3CCCNC3)nc(Nc3cccc4cc[nH]c34)c12,ccc(c)Nc1nc(NC2CCCNC2)cc2ncnc(=O)c12
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)CC2COC2)C1,CN(c1ncnc2nccc12)C1CC(NS(C)(=O)=O)C1
CN1CCN(c2ccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cc(C(F)(F)F)cn4n3)cn2)CC1,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cn3nc(Nc4ccc(N)nc4)nc23)cc1
CN1CCN(c2cncc(Nc3nc4cncc(-c5ccc(S(C)(=O)=O)cc5)n4n3)c2)CC1,CNc1cncc(Nc2nc3cncc(-c4ccc(S(C)(=O)=O)cc4)n3n2)c1
Cn1c(C(N)=O)cc2c(-c3ccc(NC(=O)c4ccccc4)cc3)ncnc21,ccc1cncnc1-c1ccc(NC(=O)c2ccccc2)cc1
Cn1ccc(-c2cn(-c3ccccc3Cl)c(=O)c3c(N)[nH]nc23)n1,cc(n)-c1cn(-c2ccccc2Cl)c(=O)c(cN)c1n
CC(C)CN(CC1CC1)C1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1,CN(C)C1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1
NC(=O)c1cc(-c2ccc(CN3CCOCC3)c(Cl)c2)cc2c1[nH]c1cc(-c3ccc(N4CCOCC4)nc3)ccc12,CCN(C)c1ccc(-c2ccc3c(c2)nc2c(C(N)=O)cc(-c4ccc(CN)c(Cl)c4)cc23)cn1
O=c1cc(-c2nc(-c3ccc(O)cc3)[nH]c2-c2ccc(F)cc2)cc[nH]1,ccc(cc)-c1nc(-c(cc)cc)c(-c2ccc(F)cc2)n1
Fc1cccc(Cl)c1-c1nc2c3ccccc3c3ccccc3c2[nH]1,ccc1c(c)cc(c)c2nc(-c3c(F)cccc3Cl)nc12
CC(C)NC(=O)c1c[nH]c2ncc(Oc3ccc(C#N)cc3)nc12,N#Cc1ccc(Oc2cnc3ncc(CN)c3n2)cc1
C=C(Br)C(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,CCOC(=O)c1cnc2ncnc(-c3cccc(NC)c3)c12
NC(=O)c1cc(-c2ccc(F)c(Cl)c2)cc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,NC(=O)c1ccc2c(c1)nc1c(C(N)=O)cc(-c3ccc(F)c(Cl)c3)cc12
NC(=O)c1cc(-c2ccccc2)sc1Nc1cccc(C(F)(F)F)n1,NC(=O)c1cc(-c2ccccc2)sc1Nc1ccccn1
CC(C)(C)NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)cnc3CO)nc12,Cc1ncc(F)cc1C1CCCN1c1ccn2ncc(C(N)=O)c2n1
Oc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1F,ccc(cc)C1Nc(c)c(cc)-c2ccnc3ncc1c23
CC(=O)N1CCN(Cc2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)CC1,CCN(C)Cc1ccc(-c2cccc3nc(NC(=O)C4CC4)nn23)cc1
CS(=O)(=O)N1CCCC(n2c(=O)[nH]c3cnc4[nH]ccc4c32)C1,ccc1cncc2nc(=O)n(C3CCCN(S)C3)c12
O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2c(Cl)cccc21,cn(cn)-c1ncc2nc(=O)n(C3CCOc4c(Cl)cccc43)c2n1
CCC(C(C)C)n1cc(-c2ccn(C)n2)c2n[nH]c(N)c2c1=O,cc(n)-c1cn(C(CC)C(C)C)c(=O)c2cnnc12
CCCOc1ccc(Cl)cc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,CCCOc1ccc(Cl)cc1-c1cccn2nc(Nc3ccccc3)nc12
O=C(CCCCCCCC(=O)N1CC=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,CCCCC(=O)N1CC=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1
CCCS(=O)(=O)NC1CC(N(C)c2[nH]cnc3nccc2-3)C1,CSNC1CC(N(C)c2ncnc3nccc23)C1
COc1cccc(CNc2cccn3nc(Nc4cccnc4)nc23)c1,ccc(c)CNc1cccn2nc(Nc3cccnc3)nc12
Cc1cc(-c2cc(C(N)=O)c3[nH]c4cc(C5CCN(C(=O)OC(C)(C)C)CC5)ccc4c3c2)ccc1CN1CCOCC1,CCN(CC)Cc1ccc(-c2cc(C(N)=O)c3nc4cc(C5CCN(C)CC5)ccc4c3c2)cc1C
CC(Nc1nc(Nc2cn(C)cn2)c2nccnc2n1)c1ncc(F)cn1,CC(Nc1nc(Nc2cncn2)c2nccnc2n1)c(n)n
C=CC(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,C=CC(=O)Nc1cccc(-c2ncnc3ncc(C)c23)c1
CC1CCN(S(=O)(=O)CC(F)(F)F)CC1N(C)c1[nH]cnc2nccc1-2,ccc(nc)N(C)C1CN(S(=O)(=O)CC(F)(F)F)CCC1C
Cn1c(C(=O)OCc2ccccc2)cc2c(-c3ccc(NC(=O)C(C)(C)C)cc3)ncnc21,CNc1ccc(-c2ncnc3c2cc(C(=O)OCc2ccccc2)n3C)cc1
CC(NC(=O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12)C1CC1,cc(cn)C1CCCN1c1ccn2ncc(C(=O)NC(C)C)c2n1
O=C(NC1CCC(O)C1)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12,CNC(=O)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12
CC(=O)Nc1ccc(-c2ncnc3c2cc(C(=O)OCc2ccccc2)n3C)cc1,ccc(cc)-c1ncnc2c1cc(C(=O)OCc1ccccc1)n2C
Oc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)c(F)c1,ccc1c(c)-cc2cncc2C(c2ccc(O)cc2F)N1
COC1CCN(c2nccc(Nc3cc4c(ccn4C(C)C)cn3)n2)CC1,COC1CCN(c2nccc(Nc3cc(n)ccn3)n2)CC1
O=C(NC1CCNCC1F)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12,cc(c)C1CCCN1c1ccn2ncc(C(=O)NC3CCNCC3F)c2n1
O=C(NC1CC1)c1cnn2ccc(N3CCCC3c3cc(F)cnc3CO)nc12,Cc1cnn2ccc(N3CCCC3c3cc(F)cnc3CO)nc12
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)c2cc(C#N)ccn2)C1,cnc(c)N(C)C1CC(NS(=O)(=O)c2cc(C#N)ccn2)C1
N#CC1CCCC1n1cc(C(N)=O)c(Nc2ccccc2)n1,ccNc1nn(C2CCCC2C#N)cc1C(N)=O
Cc1ccc(Cl)cc1-c1cc(-c2cc(N)ncn2)[nH]c1C(N)=O,ccc(nc)-c1cc(-c(cc)c(c)C)c(C(N)=O)n1
O=C(CCCCCCN1CC=CCCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,cc(c)OCCC=CCN(CCCCCCC(=O)NO)Cc1cccc(Nc(n)n)c1
Cc1ccccc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O,cc(c)-c1nc(-c2ccnc(N)n2)cc1C(N)=O
Cc1cccc(Nc2sc(-c3cccc(C(F)(F)F)c3)cc2C(N)=O)n1,cc(n)Nc1sc(-c2cccc(C(F)(F)F)c2)cc1C(N)=O
COc1ccc2nc(NC(C)c3ncc(F)cn3)nc(Nc3cn(C)cn3)c2c1,cc(n)Nc1nc(NC(C)c2ncccn2)nc2ccc(O)cc12
CC(NC1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)nc3)n2)C(C#N)C1)C1CC1,CNC1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)F)nc3)n2)C(C#N)C1
CC(NC(=O)c1cnn2ccc(N3CC(O)CC3c3cccc(F)c3)nc12)C(F)(F)F,ccC1CC(O)CN1c1ccn2ncc(C(=O)NC(C)C(F)(F)F)c2n1
COc1ncccc1-c1cccn2nc(Nc3ccc(C4CCN(C(=O)OC(C)(C)C)CC4)cc3)nc12,COc1ncccc1-c1cccn2nc(Nc3ccc(C4CCN(C)CC4)cc3)nc12
O=C(CCCCCCC(=O)N1CC=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,cc(c)COCC=CCN(Cc1cccc(Nc(n)n)c1)C(=O)CCCCCCC(=O)NO
NC1COCCC1Nc1cc2cc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,ccc(c)Nc1nc(NC2CCOCC2N)cc2ccnc(=O)c12
Nc1[nH]nc2ccc(-c3ccccc3Cl)cc12,cc1cccc(-c2ccccc2Cl)c1
CC(C)(CF)NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)cnc3CO)nc12,NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)cnc3CO)nc12
Cn1cc(F)cc(C2CCCN2c2ccn3ncc(C(=O)NC4CCC4)c3n2)c1=O,Cn1cc(F)cc(C2CCCN2c2ccn3ncc(C=O)c3n2)c1=O
N#CC1CC(NC2CC3(CCCC3)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,ccc(c)Nc1nn(C2CCC(NC3CC4(CCCC4)C3)CC2C#N)cc1C(N)=O
CN1CCN(c2cccc(Nc3nc4c(NCc5cccnc5)cccn4n3)c2)CC1,CCNc1cccn2nc(Nc3cccc(N4CCN(C)CC4)c3)nc12
COCc1ccccc1-c1cccc2nc(Nc3ccc4c(c3)CCN(C(=O)OC(C)(C)C)CC4)nn12,cc(c)-c1cccc2nc(Nc3ccc4c(c3)CCN(C(=O)OC(C)(C)C)CC4)nn12
CC(=O)N1CCC(Nc2c(C(N)=O)cnc3[nH]ccc23)CC1,CCC(CC)Nc1c(C(N)=O)cnc2nccc12
NC(=O)c1cnc2[nH]ccc2c1NC1CCCN(Cc2ccccc2)C1,ccCN1CCCC(Nc2c(C(N)=O)cnc3nccc23)C1
NC(=O)c1cc(N2CCC(N)CC2)[nH]c2c3ccc(C(=O)N4CCOCC4)cc3nc1-2,CNc1cc(C(N)=O)c2nc3cc(C(=O)N4CCOCC4)ccc3c2n1
Cn1cc(F)cc(C2CCCN2c2ccn3ncc(C(=O)NC4(C)CC4)c3n2)c1=O,ccc(c)C1CCCN1c1ccn2ncc(C(=O)NC3(C)CC3)c2n1
CNc1cc(-n2cc(C(N)=O)c(-c3cc(Cl)ccc3C)c2)ncn1,ccc(n)-n1cc(C(N)=O)c(-c2cc(Cl)ccc2C)c1
O=C(CCCCCCN1CC=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,CCCCN1CC=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1Cl,ccc(n)-c1cc(C(N)=O)c(-c(cc)c(c)Cl)n1
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cccc(Cl)c1,cc(c)-c1nc(-c2ccnc(N)n2)cc1C(N)=O
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)C2CN(C3CC3)C2)C1,ccc(nc)N(C)C1CC(NS(=O)(=O)C2CN(C3CC3)C2)C1
CS(=O)(=O)c1ccc(OCC(F)F)c(-c2cccn3nc(Nc4ccc5c(c4)CCNCC5)nc23)c1,COc1ccc(S)cc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12
O=C1Nc2ccc(-c3cccnc3)cc2C1=Cc1ccc[nH]1,CC=C1C(=O)Nc2ccc(-c3cccnc3)cc21
O=S1(=O)Nc2cccc(c2)CNc2nc(ncc2Cl)Nc2cccc1c2,ccc(cc)CNc1nc(Nc2cccc(S)c2)ncc1Cl
CC(C)(C)OC(=O)N1CCc2ccc(Nc3nc4c(-c5cc(C(F)(F)F)ccc5F)cccn4n3)cc2CC1,ccc(cc)-c1cccn2nc(Nc3ccc4c(c3)CCN(C(=O)OC(C)(C)C)CC4)nc12
COc1cccc(CNc2cccn3nc(Nc4ccnc(C)c4)nc23)c1,cc(c)CNc1cccn2nc(Nc3ccnc(C)c3)nc12
O=C(CCCCCN1CC=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,ccc(c)COCC=CCN(CCCCCC(N)=O)Cc1cccc(Nc(n)n)c1
CC(C)NC(=O)c1c[nH]c2ncc(Oc3ccc4c(c3)CCC4)nc12,ccc(cc)Oc1cnc2ncc(C(=O)NC(C)C)c2n1
NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)ccc3C(F)(F)F)nc12,cc1nccc(N2CCCC2c2cc(F)ccc2C(F)(F)F)n1
CCCS(=O)(=O)NC1CCC(N(C)c2[nH]cnc3nccc2-3)C1,CSNC1CCC(N(C)c2ncnc3nccc23)C1
c1cncc(CNc2cccn3nc(Nc4ccc(OCCN5CCCC5)cc4)nc23)c1,CCOc1ccc(Nc2nc3c(NCc4cccnc4)cccn3n2)cc1
CN(c1ccccc1CNc1cccn2nc(Nc3ccccc3)nc12)S(C)(=O)=O,Nc1ccccc1CNc1cccn2nc(Nc3ccccc3)nc12
CNc1nc2c(cc(C(=O)NC3CC3)n2CC(O)CO)c2c1ncn2C,CNc1nc2c(cc(C(N)=O)n2CC(C)O)c2c1ncn2C
CC1CCCN(c2[nH]cnc3ncc(-c4cccc(C#N)c4)c2-3)C1,ccc(c)-c1cnc2ncnc(N3CCCC(C)C3)c12
CC(Nc1c(C(N)=O)cnn2cccc12)C(C)(C)C,cc(C(N)=O)c(NC(C)C(C)(C)C)c(c)n
CC1CC(C)N1C1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1,ccc(cc)Nc1nn(C2CCC(N3C(C)CC3C)CC2C#N)cc1C(N)=O
O=c1[nH]c2cnc(-n3cnc4ccc(C(F)(F)F)cc43)nc2n1C1CCOCC1,ccc1c(c)ncn1-c1ncc2nc(=O)n(C3CCOCC3)c2n1
CN(c1[nH]cnc2nccc1-2)C1CC(CS(=O)(=O)c2cc(C#N)ccn2)C1,cnc(ccC)S(=O)(=O)CC1CC(N(C)c(nc)c(c)C)C1
COc1ccc(Nc2nc3c(N4CCS(=O)(=O)CC4)cccn3n2)cc1,CCN(C)c1cccn2nc(Nc3ccc(OC)cc3)nc12
